Validation Measures/dynamic_time_warping/qpos,Validation Measures/discrete_frechet_distance/qpos,Validation Info/Mean Episode Return,Validation Measures/discrete_frechet_distance/site_rvel,_timestamp,Mean Episode Return,Validation Measures/dynamic_time_warping/site_rpos,Validation Info/Mean Episode Length,Validation Measures/dynamic_time_warping/qvel,_step,Validation Measures/euclidean_distance/qvel,Validation Measures/euclidean_distance/qpos,Validation Measures/discrete_frechet_distance/qvel,Agent Video,Mean Episode Length,Validation Measures/euclidean_distance/site_rpos,Validation Measures/dynamic_time_warping/site_rvel,Validation Measures/discrete_frechet_distance/site_rpos,_runtime,Validation Measures/euclidean_distance/site_rrotvec,Validation Measures/euclidean_distance/site_rvel,Validation Measures/dynamic_time_warping/site_rrotvec,Validation Measures/discrete_frechet_distance/site_rrotvec
,,,,1765252472.8786242,27.180334091186523,,,,34406400.0,,,,,55.42171096801758,,,,2197.893716719,,,,
,,,,1765252472.8793197,27.33852767944336,,,,35225600.0,,,,,55.52838897705078,,,,2197.894411284,,,,
,,,,1765252472.8804076,27.776702880859375,,,,36044800.0,,,,,55.89884948730469,,,,2197.89493591,,,,
,,,,1765252472.8809483,28.154600143432617,,,,36864000.0,,,,,56.289756774902344,,,,2197.89542365,,,,
,,,,1765252472.8814387,28.078264236450195,,,,37683200.0,,,,,56.32206344604492,,,,2197.895938784,,,,
,,,,1765252472.8819535,28.641345977783203,,,,38502400.0,,,,,56.646812438964844,,,,2197.896428417,,,,
35.960933685302734,0.8990463018417358,23.998455047607422,4.941296100616455,1765252472.8845682,29.051069259643555,20.763160705566406,48.14285659790039,289.492919921875,39321600.0,3.5508341789245605,0.45603054761886597,11.47155475616455,,57.42076110839844,0.3228111267089844,200.76976013183594,0.7061500549316406,2197.89972862,0.952187180519104,2.354518175125122,58.76084899902344,2.0082955360412598
,,,,1765252472.8857136,29.400737762451172,,,,40140800.0,,,,,57.42501449584961,,,,2197.900309508,,,,
,,,,1765252472.8862824,29.721824645996094,,,,40960000.0,,,,,57.6883430480957,,,,2197.900833009,,,,
,,,,1765252472.8868408,30.09722328186035,,,,41779200.0,,,,,57.48166275024414,,,,2197.901381153,,,,
,,,,1765252472.8873847,30.38861083984375,,,,42598400.0,,,,,58.44538497924805,,,,2197.901899495,,,,
,,,,1765252472.8879063,30.82951545715332,,,,43417600.0,,,,,58.624507904052734,,,,2197.902442676,,,,
,,,,1765252472.8884585,30.90770149230957,,,,44236800.0,,,,,59.08253479003906,,,,2197.902964594,,,,
,,,,1765252472.8889737,31.55225944519043,,,,45056000.0,,,,,59.24653244018555,,,,2197.903500901,,,,
,,,,1765252472.8895037,31.76087760925293,,,,45875200.0,,,,,59.83027267456055,,,,2197.904030632,,,,
,,,,1765252472.8900435,32.31084060668945,,,,46694400.0,,,,,60.04518127441406,,,,2197.904575534,,,,
,,,,1765252472.8905873,32.62843704223633,,,,47513600.0,,,,,60.397945404052734,,,,2197.905080891,,,,
,,,,1765252472.8910978,33.080169677734375,,,,48332800.0,,,,,60.72581481933594,,,,2197.905607768,,,,
,,,,1765252472.8916209,33.25802993774414,,,,49152000.0,,,,,61.08323669433594,,,,2197.906132288,,,,
,,,,1765252472.8921514,33.85419845581055,,,,49971200.0,,,,,61.00893783569336,,,,2197.906708255,,,,
,,,,1765252472.8927312,34.18948745727539,,,,50790400.0,,,,,61.3149528503418,,,,2197.90718514,,,,
,,,,1765252472.893213,34.40028381347656,,,,51609600.0,,,,,61.57343292236328,,,,2197.907779972,,,,
35.89611053466797,0.8577678203582764,28.511432647705078,4.761528491973877,1765252472.8958657,34.89617919921875,19.456911087036133,52.3046875,274.1473693847656,52428800.0,3.3774092197418213,0.4580022990703583,10.964982986450195,,61.80233383178711,0.3073384761810303,193.3509521484375,0.6875439882278442,2197.910933555,0.894485354423523,2.2900853157043457,53.97072219848633,1.8709003925323486
,,,,1765252472.8969433,35.27109909057617,,,,53248000.0,,,,,62.5722541809082,,,,2197.911441752,,,,
,,,,1765252472.897452,35.66117858886719,,,,54067200.0,,,,,62.44813537597656,,,,2197.911964441,,,,
,,,,1765252472.8979857,35.49885177612305,,,,54886400.0,,,,,62.265380859375,,,,2197.912478879,,,,
,,,,1765252472.8984911,36.130496978759766,,,,55705600.0,,,,,62.998294830322266,,,,2197.91297159,,,,
,,,,1765252472.898994,37.46916580200195,,,,56524800.0,,,,,63.74702835083008,,,,2197.913484647,,,,
,,,,1765252472.8994975,37.26313018798828,,,,57344000.0,,,,,63.570159912109375,,,,2197.913981383,,,,
,,,,1765252472.9000027,37.37843704223633,,,,58163200.0,,,,,63.787994384765625,,,,2197.914490052,,,,
,,,,1765252472.9005015,37.315635681152344,,,,58982400.0,,,,,64.2350082397461,,,,2197.914976523,,,,
,,,,1765252472.9010022,37.895286560058594,,,,59801600.0,,,,,64.31979370117188,,,,2197.915519459,,,,
,,,,1765252472.9015036,38.52770233154297,,,,60620800.0,,,,,64.65516662597656,,,,2197.915991383,,,,
,,,,1765252472.902002,38.56707000732422,,,,61440000.0,,,,,65.22040557861328,,,,2197.916505253,,,,
,,,,1765252472.9025137,38.95396423339844,,,,62259200.0,,,,,65.38106536865234,,,,2197.917000876,,,,
,,,,1765252472.90301,39.34809494018555,,,,63078400.0,,,,,65.2920913696289,,,,2197.917501518,,,,
,,,,1765252472.903514,39.4290771484375,,,,63897600.0,,,,,65.80683898925781,,,,2197.918024822,,,,
,,,,1765252472.9040048,39.98687744140625,,,,64716800.0,,,,,66.16313934326172,,,,2197.918582165,,,,
35.571632385253906,0.8347242474555969,31.5410099029541,4.644313335418701,1765252472.9065864,40.34510040283203,19.336288452148438,53.30908966064453,266.2877502441406,65536000.0,3.265624523162842,0.4503553509712219,10.685700416564941,,65.94465637207031,0.29069769382476807,193.64991760253906,0.6427414417266846,2197.921624271,0.7657074332237244,2.2836570739746094,45.444480895996094,1.5194454193115234
,,,,1765252472.9076257,39.97771072387695,,,,66355200.0,,,,,66.20465087890625,,,,2197.922147607,,,,
,,,,1765252472.9081328,40.688716888427734,,,,67174400.0,,,,,66.79585266113281,,,,2197.922685681,,,,
,,,,1765252472.9086797,41.32413101196289,,,,67993600.0,,,,,67.53047180175781,,,,2197.923179909,,,,
,,,,1765252472.9091837,41.67652130126953,,,,68812800.0,,,,,67.78024291992188,,,,2197.923712052,,,,
,,,,1765252472.9097157,42.50231170654297,,,,69632000.0,,,,,67.61676788330078,,,,2197.924221975,,,,
,,,,1765252472.9102342,41.82765197753906,,,,70451200.0,,,,,68.29069519042969,,,,2197.924740902,,,,
,,,,1765252472.910754,43.16442108154297,,,,71270400.0,,,,,69.05846405029297,,,,2197.925242839,,,,
,,,,1765252472.9112556,42.82149887084961,,,,72089600.0,,,,,68.19664001464844,,,,2197.925758374,,,,
,,,,1765252472.9117515,43.32737731933594,,,,72908800.0,,,,,68.86882019042969,,,,2197.926259219,,,,
,,,,1765252472.91227,43.485233306884766,,,,73728000.0,,,,,69.35929107666016,,,,2197.926749416,,,,
,,,,1765252472.9127653,44.10780334472656,,,,74547200.0,,,,,69.92155456542969,,,,2197.927319286,,,,
,,,,1765252472.9132872,44.46051025390625,,,,75366400.0,,,,,70.52644348144531,,,,2197.92789359,,,,
,,,,1765252472.9138722,44.68512725830078,,,,76185600.0,,,,,70.87039184570312,,,,2197.928464041,,,,
,,,,1765252472.9144335,45.22263717651367,,,,77004800.0,,,,,70.88140869140625,,,,2197.929072067,,,,
,,,,1765252472.915074,45.47964096069336,,,,77824000.0,,,,,71.87382507324219,,,,2197.929662023,,,,
35.197505950927734,0.8076603412628174,36.41836929321289,4.6292266845703125,1765252472.9179232,45.87334060668945,18.619352340698242,52.33654022216797,262.52691650390625,78643200.0,3.2383408546447754,0.44734326004981995,10.538344383239746,,72.0562973022461,0.2807956337928772,192.2742919921875,0.5782241225242615,2197.933008655,0.7334237694740295,2.2606101036071777,44.50626754760742,1.4953185319900513
,,,,1765252472.9190059,45.50840377807617,,,,79462400.0,,,,,71.91751861572266,,,,2197.933619547,,,,
,,,,1765252472.9196138,46.232723236083984,,,,80281600.0,,,,,73.2451400756836,,,,2197.934161682,,,,
,,,,1765252472.920157,46.88592529296875,,,,81100800.0,,,,,73.62689208984375,,,,2197.934706545,,,,
,,,,1765252472.920703,47.22320556640625,,,,81920000.0,,,,,73.51050567626953,,,,2197.935260293,,,,
,,,,1765252472.9212627,47.999114990234375,,,,82739200.0,,,,,74.68639373779297,,,,2197.935797667,,,,
,,,,1765252472.921796,48.524417877197266,,,,83558400.0,,,,,75.1244888305664,,,,2197.93632807,,,,
,,,,1765252472.9223363,48.07346725463867,,,,84377600.0,,,,,74.88611602783203,,,,2197.936864877,,,,
,,,,1765252472.922864,48.666664123535156,,,,85196800.0,,,,,75.73507690429688,,,,2197.937381003,,,,
,,,,1765252472.923382,48.83648681640625,,,,86016000.0,,,,,76.15423583984375,,,,2197.937971354,,,,
,,,,1765252472.923941,49.28668975830078,,,,86835200.0,,,,,76.70743560791016,,,,2197.938532238,,,,
,,,,1765252472.9245107,49.73830032348633,,,,87654400.0,,,,,77.22274017333984,,,,2197.939090583,,,,
,,,,1765252472.9250808,49.40874099731445,,,,88473600.0,,,,,77.2471694946289,,,,2197.939650311,,,,
,,,,1765252472.9256299,49.62568664550781,,,,89292800.0,,,,,78.3193359375,,,,2197.940176881,,,,
,,,,1765252472.9261773,50.922203063964844,,,,90112000.0,,,,,79.1969985961914,,,,2197.940735221,,,,
,,,,1765252472.9267275,51.8835334777832,,,,90931200.0,,,,,80.6556167602539,,,,2197.94126442,,,,
35.02997589111328,0.7861921191215515,39.081260681152344,4.258022785186768,1765252472.9293869,51.55762481689453,18.57847785949707,53.988372802734375,251.9275665283203,91750400.0,3.116921901702881,0.44087255001068115,10.372720718383789,,80.45719909667969,0.2786023020744324,181.2020263671875,0.5325136780738831,2197.944634598,0.7181190252304077,2.1448941230773926,43.41563415527344,1.4044309854507446
,,,,1765252472.9306402,52.129276275634766,,,,92569600.0,,,,,81.50628662109375,,,,2197.945170494,,,,
,,,,1765252472.93117,52.760459899902344,,,,93388800.0,,,,,82.07504272460938,,,,2197.945690675,,,,
,,,,1765252472.9316936,52.941558837890625,,,,94208000.0,,,,,82.55525207519531,,,,2197.946221876,,,,
,,,,1765252472.9322305,53.41514205932617,,,,95027200.0,,,,,83.41584014892578,,,,2197.946738726,,,,
,,,,1765252472.9327526,54.0670051574707,,,,95846400.0,,,,,83.56573486328125,,,,2197.947270744,,,,
,,,,1765252472.933281,54.37593078613281,,,,96665600.0,,,,,84.119140625,,,,2197.947799316,,,,
,,,,1765252472.9338021,54.933834075927734,,,,97484800.0,,,,,84.69015502929688,,,,2197.948365679,,,,
,,,,1765252472.9343522,55.24329376220703,,,,98304000.0,,,,,84.5023422241211,,,,2197.94889717,,,,
,,,,1765252472.9349089,55.57292938232422,,,,99123200.0,,,,,85.69463348388672,,,,2197.949393579,,,,
,,,,1765252472.9354088,55.54114532470703,,,,99942400.0,,,,,85.89227294921875,,,,2197.949950058,,,,
,,,,1765252472.9359431,56.71722412109375,,,,100761600.0,,,,,86.84972381591797,,,,2197.950488505,,,,
,,,,1765252472.93647,57.347660064697266,,,,101580800.0,,,,,88.38851928710938,,,,2197.951020251,,,,
,,,,1765252472.9370425,56.542171478271484,,,,102400000.0,,,,,87.83280944824219,,,,2197.951635215,,,,
,,,,1765252472.937535,57.73017883300781,,,,103219200.0,,,,,89.43858337402344,,,,2197.952034349,,,,
,,,,1765252472.9380627,59.21500778198242,,,,104038400.0,,,,,91.5592269897461,,,,2197.952541834,,,,
34.74923324584961,0.771493136882782,41.542564392089844,4.405637264251709,1765252472.9404778,59.37520217895508,18.447547912597656,53.15277862548828,249.93104553222656,104857600.0,3.1243157386779785,0.43959882855415344,10.464005470275879,,91.07958221435547,0.27592578530311584,183.1985626220703,0.5337985754013062,2197.955604043,0.6966655850410461,2.173710346221924,42.21868896484375,1.4611661434173584
,,,,1765252472.9416049,59.033695220947266,,,,105676800.0,,,,,91.08000183105469,,,,2197.956253107,,,,
,,,,1765252472.9422705,60.12846755981445,,,,106496000.0,,,,,92.60873413085938,,,,2197.956795843,,,,
,,,,1765252472.942806,60.9944953918457,,,,107315200.0,,,,,92.68211364746094,,,,2197.957380355,,,,
,,,,1765252472.9433405,61.05942153930664,,,,108134400.0,,,,,93.12718963623047,,,,2197.957912643,,,,
,,,,1765252472.9439025,60.95952224731445,,,,108953600.0,,,,,93.55139923095703,,,,2197.95843145,,,,
,,,,1765252472.9444282,62.809085845947266,,,,109772800.0,,,,,95.13118743896484,,,,2197.958958214,,,,
,,,,1765252472.944965,62.18039321899414,,,,110592000.0,,,,,95.1197509765625,,,,2197.959466351,,,,
,,,,1765252472.9454672,64.67566680908203,,,,111411200.0,,,,,97.17535400390625,,,,2197.959975031,,,,
,,,,1765252472.945992,64.00215148925781,,,,112230400.0,,,,,97.71591186523438,,,,2197.960552605,,,,
,,,,1765252472.9465754,65.34001922607422,,,,113049600.0,,,,,98.5073013305664,,,,2197.961057632,,,,
,,,,1765252472.9470594,64.83055114746094,,,,113868800.0,,,,,97.56207275390625,,,,2197.961526529,,,,
,,,,1765252472.9475446,66.22330474853516,,,,114688000.0,,,,,99.04320526123047,,,,2197.962014971,,,,
,,,,1765252472.948032,66.56410217285156,,,,115507200.0,,,,,99.50135040283203,,,,2197.962514284,,,,
,,,,1765252472.948516,66.6356430053711,,,,116326400.0,,,,,99.55713653564453,,,,2197.963016367,,,,
,,,,1765252472.949036,67.42279052734375,,,,117145600.0,,,,,100.34779357910156,,,,2197.963514213,,,,
31.974557876586914,0.7201322317123413,41.55655288696289,4.327125549316406,1765252472.951518,67.91573333740234,16.657377243041992,50.9295768737793,247.91590881347656,117964800.0,3.0636842250823975,0.40754789113998413,9.983024597167969,,100.8838119506836,0.2512876093387604,179.4734344482422,0.45171576738357544,2197.966413342,0.6364171504974365,2.1149613857269287,38.150455474853516,1.223663568496704
,,,,1765252472.952437,69.35395812988281,,,,118784000.0,,,,,101.7265396118164,,,,2197.966948926,,,,
,,,,1765252472.952936,68.55243682861328,,,,119603200.0,,,,,100.9343490600586,,,,2197.967406819,,,,
,,,,1765252472.9534194,69.0179672241211,,,,120422400.0,,,,,102.21321105957031,,,,2197.967913087,,,,
,,,,1765252472.9539158,71.68241119384766,,,,121241600.0,,,,,103.51158142089844,,,,2197.968436154,,,,
,,,,1765252472.9544377,70.91165924072266,,,,122060800.0,,,,,104.32682800292969,,,,2197.96898815,,,,
,,,,1765252472.9549706,71.46487426757812,,,,122880000.0,,,,,104.26342010498047,,,,2197.969455871,,,,
,,,,1765252472.9554617,72.26543426513672,,,,123699200.0,,,,,105.28571319580078,,,,2197.969968728,,,,
,,,,1765252472.9559808,73.38897705078125,,,,124518400.0,,,,,105.9972915649414,,,,2197.970462315,,,,
,,,,1765252472.9564815,73.2305908203125,,,,125337600.0,,,,,105.0919418334961,,,,2197.970971891,,,,
,,,,1765252472.9569876,72.99469757080078,,,,126156800.0,,,,,104.54434967041016,,,,2197.971520664,,,,
,,,,1765252472.9574623,75.61498260498047,,,,126976000.0,,,,,107.51627349853516,,,,2197.971939887,,,,
,,,,1765252472.9579709,74.88896179199219,,,,127795200.0,,,,,107.5123291015625,,,,2197.972444759,,,,
,,,,1765252472.9584632,76.57422637939453,,,,128614400.0,,,,,107.57881164550781,,,,2197.972935519,,,,
,,,,1765252472.9589548,77.4356689453125,,,,129433600.0,,,,,107.29684448242188,,,,2197.97343381,,,,
,,,,1765252472.9594526,78.24019622802734,,,,130252800.0,,,,,108.14036560058594,,,,2197.973912847,,,,
31.845754623413086,0.7135577201843262,44.13871383666992,4.531315326690674,1765252472.9618173,76.88057708740234,13.17569351196289,45.9420280456543,249.92088317871094,131072000.0,3.107725143432617,0.40263909101486206,10.087567329406738,,106.39286804199219,0.20830394327640533,184.86502075195312,0.3969368636608124,2197.976753017,0.5317075252532959,2.1806485652923584,30.008073806762695,1.0072208642959595
,,,,1765252472.9627852,79.0315170288086,,,,131891200.0,,,,,108.91024017333984,,,,2197.977251398,,,,
,,,,1765252472.963279,79.5464859008789,,,,132710400.0,,,,,109.2247543334961,,,,2197.977739022,,,,
,,,,1765252472.96377,79.47321319580078,,,,133529600.0,,,,,107.7995376586914,,,,2197.978285569,,,,
,,,,1765252472.9642541,79.07215881347656,,,,134348800.0,,,,,107.908447265625,,,,2197.978782638,,,,
,,,,1765252472.9647887,80.99687957763672,,,,135168000.0,,,,,109.47958374023438,,,,2197.979321466,,,,
,,,,1765252472.9653296,82.41846466064453,,,,135987200.0,,,,,110.14303588867188,,,,2197.979862539,,,,
,,,,1765252472.9658353,81.60489654541016,,,,136806400.0,,,,,109.0991439819336,,,,2197.980351244,,,,
,,,,1765252472.966369,83.92529296875,,,,137625600.0,,,,,109.74272155761719,,,,2197.980844453,,,,
,,,,1765252472.966865,83.94222259521484,,,,138444800.0,,,,,109.49043273925781,,,,2197.981369559,,,,
,,,,1765252472.9673483,83.31256103515625,,,,139264000.0,,,,,108.8532485961914,,,,2197.981815272,,,,
,,,,1765252472.9678404,83.59345245361328,,,,140083200.0,,,,,109.05035400390625,,,,2197.982290419,,,,
,,,,1765252472.9683194,84.53289031982422,,,,140902400.0,,,,,109.77262878417969,,,,2197.98279457,,,,
,,,,1765252472.9688172,85.93900299072266,,,,141721600.0,,,,,108.94407653808594,,,,2197.983274589,,,,
,,,,1765252472.9693024,86.44966888427734,,,,142540800.0,,,,,109.27517700195312,,,,2197.983794943,,,,
,,,,1765252472.9698179,88.7563247680664,,,,143360000.0,,,,,110.20642852783203,,,,2197.98432672,,,,
30.902647018432617,0.6905990242958069,44.41813278198242,4.2763590812683105,1765252472.9723291,88.68407440185547,12.063446044921875,41.22058868408203,246.4322509765625,144179200.0,3.083240509033203,0.39806267619132996,10.1489839553833,,110.3486099243164,0.19727368652820587,177.71730041503906,0.3662000298500061,2197.987317666,0.45629358291625977,2.1219723224639893,24.403194427490234,0.9612086415290833
,,,,1765252472.9733078,90.93326568603516,,,,144998400.0,,,,,111.50228118896484,,,,2197.987872138,,,,
,,,,1765252472.9738097,89.36956024169922,,,,145817600.0,,,,,108.86546325683594,,,,2197.988396135,,,,
,,,,1765252472.974388,90.21865844726562,,,,146636800.0,,,,,110.73918151855469,,,,2197.988917853,,,,
,,,,1765252472.9749322,92.95185089111328,,,,147456000.0,,,,,111.88848114013672,,,,2197.989475629,,,,
,,,,1765252472.9754589,93.61453247070312,,,,148275200.0,,,,,111.00985717773438,,,,2197.990022993,,,,
,,,,1765252472.9760249,92.76842498779297,,,,149094400.0,,,,,110.25698852539062,,,,2197.990599817,,,,
,,,,1765252472.9766214,93.10143280029297,,,,149913600.0,,,,,110.37690734863281,,,,2197.991112414,,,,
,,,,1765252472.9771402,93.3759765625,,,,150732800.0,,,,,110.0937271118164,,,,2197.991636719,,,,
,,,,1765252472.9776547,94.98236083984375,,,,151552000.0,,,,,111.59375,,,,2197.992102115,,,,
,,,,1765252472.9781365,95.3454360961914,,,,152371200.0,,,,,110.46961975097656,,,,2197.992660584,,,,
,,,,1765252472.9786642,95.69844818115234,,,,153190400.0,,,,,109.97958374023438,,,,2197.993189674,,,,
,,,,1765252472.9791977,98.69248962402344,,,,154009600.0,,,,,112.04570007324219,,,,2197.993765506,,,,
,,,,1765252472.9797518,97.60020446777344,,,,154828800.0,,,,,110.88199615478516,,,,2197.994289704,,,,
,,,,1765252472.9802992,97.84561920166016,,,,155648000.0,,,,,111.29385375976562,,,,2197.994861235,,,,
,,,,1765252472.9808621,97.87557983398438,,,,156467200.0,,,,,111.17578887939453,,,,2197.995464842,,,,
27.651927947998047,0.630840003490448,47.34867477416992,4.210659503936768,1765252472.9836683,98.86152648925781,10.496091842651367,44.68965530395508,244.98326110839844,157286400.0,3.04437518119812,0.3685348331928253,10.03217601776123,,110.89561462402344,0.18011604249477386,173.2360076904297,0.3186429440975189,2197.998747306,0.4154258668422699,2.060106039047241,19.786468505859375,0.7337204813957214
,,,,1765252472.9847455,99.83518981933594,,,,158105600.0,,,,,111.26761627197266,,,,2197.999298823,,,,
,,,,1765252472.9852931,100.77850341796875,,,,158924800.0,,,,,111.29695129394531,,,,2197.999850352,,,,
,,,,1765252472.985833,102.41468811035156,,,,159744000.0,,,,,111.982177734375,,,,2198.000412834,,,,
,,,,1765252472.986402,101.27315521240234,,,,160563200.0,,,,,110.56301879882812,,,,2198.000935475,,,,
,,,,1765252472.9869356,102.77843475341797,,,,161382400.0,,,,,111.65690612792969,,,,2198.00145232,,,,
,,,,1765252472.9874542,105.3340072631836,,,,162201600.0,,,,,112.49296569824219,,,,2198.002001124,,,,
,,,,1765252472.9879973,102.44619750976562,,,,163020800.0,,,,,110.35073852539062,,,,2198.002507568,,,,
,,,,1765252472.9885125,103.46260833740234,,,,163840000.0,,,,,110.61707305908203,,,,2198.003047213,,,,
,,,,1765252472.9890578,106.67676544189453,,,,164659200.0,,,,,112.34278869628906,,,,2198.003562844,,,,
,,,,1765252472.9895723,107.37711334228516,,,,165478400.0,,,,,111.72361755371094,,,,2198.004108208,,,,
,,,,1765252472.9901154,109.11602020263672,,,,166297600.0,,,,,111.30912017822266,,,,2198.004627861,,,,
,,,,1765252472.9906332,108.43913269042969,,,,167116800.0,,,,,110.951416015625,,,,2198.005126228,,,,
,,,,1765252472.991141,109.6523208618164,,,,167936000.0,,,,,111.25592803955078,,,,2198.005651992,,,,
,,,,1765252472.9916615,109.30997467041016,,,,168755200.0,,,,,109.88894653320312,,,,2198.006167029,,,,
,,,,1765252472.992173,112.918701171875,,,,169574400.0,,,,,112.07450866699219,,,,2198.006677273,,,,
