Validation Measures/dynamic_time_warping/site_rvel,Mean Episode Return,Validation Measures/discrete_frechet_distance/qvel,Agent Video,Validation Info/Mean Episode Length,Validation Measures/euclidean_distance/qvel,_runtime,Validation Measures/dynamic_time_warping/qvel,Validation Measures/discrete_frechet_distance/qpos,_step,Validation Info/Mean Episode Return,Validation Measures/discrete_frechet_distance/site_rpos,Validation Measures/euclidean_distance/qpos,Validation Measures/discrete_frechet_distance/site_rrotvec,Validation Measures/dynamic_time_warping/site_rrotvec,Validation Measures/discrete_frechet_distance/site_rvel,Validation Measures/dynamic_time_warping/qpos,Validation Measures/euclidean_distance/site_rvel,Validation Measures/euclidean_distance/site_rpos,_timestamp,Mean Episode Length,Validation Measures/euclidean_distance/site_rrotvec,Validation Measures/dynamic_time_warping/site_rpos
,46.59501647949219,,,,,2205.907607978,,,80281600.0,,,,,,,,,,1764438434.7105408,72.58470153808594,,
,46.588836669921875,,,,,2205.90811353,,,81100800.0,,,,,,,,,,1764438434.7110806,73.1432876586914,,
,47.60166931152344,,,,,2205.908640029,,,81920000.0,,,,,,,,,,1764438434.711599,73.20235443115234,,
,47.648475646972656,,,,,2205.909146954,,,82739200.0,,,,,,,,,,1764438434.7121158,73.75907897949219,,
,48.119476318359375,,,,,2205.909649126,,,83558400.0,,,,,,,,,,1764438434.7126284,74.10394287109375,,
,48.20342254638672,,,,,2205.910187957,,,84377600.0,,,,,,,,,,1764438434.7131376,73.98424530029297,,
,48.74501037597656,,,,,2205.910641791,,,85196800.0,,,,,,,,,,1764438434.7136312,75.89213562011719,,
,48.39068603515625,,,,,2205.91116425,,,86016000.0,,,,,,,,,,1764438434.7141297,75.3421401977539,,
,49.46142578125,,,,,2205.91172144,,,86835200.0,,,,,,,,,,1764438434.714644,75.99163055419922,,
,49.84029769897461,,,,,2205.912170228,,,87654400.0,,,,,,,,,,1764438434.7151427,76.67140197753906,,
,49.61845779418945,,,,,2205.912655652,,,88473600.0,,,,,,,,,,1764438434.7156506,76.85899353027344,,
,50.42033386230469,,,,,2205.913170511,,,89292800.0,,,,,,,,,,1764438434.716143,77.36248779296875,,
,50.42417907714844,,,,,2205.913706902,,,90112000.0,,,,,,,,,,1764438434.7166471,77.90477752685547,,
,50.52322769165039,,,,,2205.914230774,,,90931200.0,,,,,,,,,,1764438434.7171462,77.95088958740234,,
180.11099243164062,51.445167541503906,10.31343936920166,,53.021053314208984,3.100395917892456,2205.917320647,249.74856567382812,0.7770489454269409,91750400.0,37.01469421386719,0.5319720506668091,0.432635098695755,1.3278875350952148,36.845298767089844,4.312558650970459,34.177635192871094,2.1315956115722656,0.2722799479961395,1764438434.7197392,78.9136962890625,0.6577087044715881,18.140592575073242
,52.047767639160156,,,,,2205.917835758,,,92569600.0,,,,,,,,,,1764438434.7207968,80.08074951171875,,
,53.011165618896484,,,,,2205.918399293,,,93388800.0,,,,,,,,,,1764438434.7213094,80.90526580810547,,
,53.32097244262695,,,,,2205.918898767,,,94208000.0,,,,,,,,,,1764438434.7218292,81.58757019042969,,
,54.52952194213867,,,,,2205.919430663,,,95027200.0,,,,,,,,,,1764438434.722347,83.58979034423828,,
,53.98253631591797,,,,,2205.920010549,,,95846400.0,,,,,,,,,,1764438434.7228866,82.95132446289062,,
,54.927120208740234,,,,,2205.920524863,,,96665600.0,,,,,,,,,,1764438434.7234318,84.14237213134766,,
,54.9794921875,,,,,2205.921065917,,,97484800.0,,,,,,,,,,1764438434.7239792,83.86943054199219,,
,56.40449523925781,,,,,2205.921616971,,,98304000.0,,,,,,,,,,1764438434.7245207,85.21997833251953,,
,56.001792907714844,,,,,2205.922164518,,,99123200.0,,,,,,,,,,1764438434.7250786,84.81505584716797,,
,56.72407531738281,,,,,2205.922700412,,,99942400.0,,,,,,,,,,1764438434.7256238,85.85783386230469,,
,57.477657318115234,,,,,2205.923249019,,,100761600.0,,,,,,,,,,1764438434.7261627,87.29752349853516,,
,57.81801223754883,,,,,2205.923871979,,,101580800.0,,,,,,,,,,1764438434.7267044,87.35441589355469,,
,58.46670150756836,,,,,2205.924457328,,,102400000.0,,,,,,,,,,1764438434.7273216,88.21897888183594,,
,58.84912872314453,,,,,2205.925124993,,,103219200.0,,,,,,,,,,1764438434.7278864,88.71688842773438,,
,59.249916076660156,,,,,2205.925728907,,,104038400.0,,,,,,,,,,1764438434.7285516,90.01288604736328,,
179.91909790039062,60.013607025146484,10.249561309814453,,52.6301383972168,3.0776121616363525,2205.929230236,246.10838317871094,0.7560437321662903,104857600.0,42.13022232055664,0.5278768539428711,0.4278014600276947,1.352431297302246,39.7432861328125,4.339648723602295,33.40294647216797,2.123652696609497,0.26604872941970825,1764438434.731223,90.32455444335938,0.6767829656600952,18.061077117919922
,61.41459655761719,,,,,2205.929762006,,,105676800.0,,,,,,,,,,1764438434.7325077,92.15408325195312,,
,60.865108489990234,,,,,2205.930289219,,,106496000.0,,,,,,,,,,1764438434.7332222,92.19508361816406,,
,61.84989929199219,,,,,2205.930843325,,,107315200.0,,,,,,,,,,1764438434.7337513,92.90879821777344,,
,62.580665588378906,,,,,2205.931394176,,,108134400.0,,,,,,,,,,1764438434.7343044,93.9236831665039,,
,62.94688034057617,,,,,2205.931927151,,,108953600.0,,,,,,,,,,1764438434.7348566,93.82332611083984,,
,63.93777084350586,,,,,2205.932546599,,,109772800.0,,,,,,,,,,1764438434.7354002,95.43106079101562,,
,65.5894546508789,,,,,2205.93315449,,,110592000.0,,,,,,,,,,1764438434.735955,96.70307159423828,,
,65.63555145263672,,,,,2205.934281578,,,111411200.0,,,,,,,,,,1764438434.7365646,97.10284423828125,,
,66.31651306152344,,,,,2205.935116367,,,112230400.0,,,,,,,,,,1764438434.7375193,97.51240539550781,,
,66.36222839355469,,,,,2205.935925775,,,113049600.0,,,,,,,,,,1764438434.7385132,98.32164764404297,,
,67.71473693847656,,,,,2205.936642196,,,113868800.0,,,,,,,,,,1764438434.7393188,99.33572387695312,,
,67.69821166992188,,,,,2205.937325471,,,114688000.0,,,,,,,,,,1764438434.7400773,99.95433807373047,,
,68.53112030029297,,,,,2205.938038919,,,115507200.0,,,,,,,,,,1764438434.740774,99.56841278076172,,
,69.46355438232422,,,,,2205.938759405,,,116326400.0,,,,,,,,,,1764438434.7414849,100.74948120117188,,
,69.37126159667969,,,,,2205.939419935,,,117145600.0,,,,,,,,,,1764438434.742178,100.09081268310547,,
174.74700927734375,70.47621154785156,10.01546859741211,,51.33333206176758,3.0203330516815186,2205.943750338,244.84506225585938,0.7025170922279358,117964800.0,40.35736083984375,0.42758098244667053,0.4024743139743805,1.1078165769577026,33.55987548828125,4.199689865112305,31.252948760986328,2.065836191177368,0.23456788063049316,1764438434.7458715,100.89771270751953,0.5841609835624695,15.486519813537598
,70.89217376708984,,,,,2205.944518323,,,118784000.0,,,,,,,,,,1764438434.7471683,102.0227279663086,,
,72.09976959228516,,,,,2205.945231322,,,119603200.0,,,,,,,,,,1764438434.7479248,102.75828552246094,,
,73.2043228149414,,,,,2205.945937141,,,120422400.0,,,,,,,,,,1764438434.7486343,104.2012710571289,,
,74.85163879394531,,,,,2205.946631836,,,121241600.0,,,,,,,,,,1764438434.7493749,105.95365905761719,,
,74.4000015258789,,,,,2205.947324376,,,122060800.0,,,,,,,,,,1764438434.7500947,104.11003875732422,,
,74.86448669433594,,,,,2205.947990135,,,122880000.0,,,,,,,,,,1764438434.7507808,104.88375854492188,,
,76.03851318359375,,,,,2205.948679714,,,123699200.0,,,,,,,,,,1764438434.7514503,105.29096984863281,,
,76.06175994873047,,,,,2205.949323347,,,124518400.0,,,,,,,,,,1764438434.7521145,105.30207061767578,,
,77.46437072753906,,,,,2205.949988078,,,125337600.0,,,,,,,,,,1764438434.752787,106.45881652832031,,
,77.50775146484375,,,,,2205.950680393,,,126156800.0,,,,,,,,,,1764438434.753451,105.76768493652344,,
,78.144775390625,,,,,2205.951401321,,,126976000.0,,,,,,,,,,1764438434.754151,106.21300506591797,,
,80.63953399658203,,,,,2205.951938609,,,127795200.0,,,,,,,,,,1764438434.7548738,108.48749542236328,,
,79.79847717285156,,,,,2205.952453429,,,128614400.0,,,,,,,,,,1764438434.755424,106.66893005371094,,
,81.02928924560547,,,,,2205.952954915,,,129433600.0,,,,,,,,,,1764438434.7559316,106.13793182373047,,
,83.33885192871094,,,,,2205.953503654,,,130252800.0,,,,,,,,,,1764438434.7564394,108.18376159667969,,
184.10009765625,83.07435607910156,10.207823753356934,,47.93055725097656,3.10691237449646,2205.95651946,250.30267333984375,0.6932623386383057,131072000.0,41.6041145324707,0.3864305913448334,0.4007847309112549,0.9857167601585388,27.56373405456543,4.473777770996094,30.98297882080078,2.164978504180908,0.20053036510944366,1764438434.758926,106.8698959350586,0.508362889289856,12.590192794799805
,84.89685821533203,,,,,2205.95707404,,,131891200.0,,,,,,,,,,1764438434.7599845,109.03684997558594,,
,84.17684936523438,,,,,2205.957582134,,,132710400.0,,,,,,,,,,1764438434.7605472,107.5435562133789,,
,86.67092895507812,,,,,2205.958104301,,,133529600.0,,,,,,,,,,1764438434.76106,109.75890350341797,,
,87.244140625,,,,,2205.958642365,,,134348800.0,,,,,,,,,,1764438434.7615807,109.13101959228516,,
,87.06786346435547,,,,,2205.959144148,,,135168000.0,,,,,,,,,,1764438434.762084,107.87793731689453,,
,88.635498046875,,,,,2205.959672372,,,135987200.0,,,,,,,,,,1764438434.7626216,108.85980987548828,,
,91.17254638671875,,,,,2205.960171199,,,136806400.0,,,,,,,,,,1764438434.7631202,109.31864929199219,,
,90.07396697998047,,,,,2205.96066782,,,137625600.0,,,,,,,,,,1764438434.7636564,108.09523010253906,,
,91.90396881103516,,,,,2205.961178009,,,138444800.0,,,,,,,,,,1764438434.7641494,108.70280456542969,,
,92.90607452392578,,,,,2205.961731805,,,139264000.0,,,,,,,,,,1764438434.764662,109.28883361816406,,
,92.40202331542969,,,,,2205.962277645,,,140083200.0,,,,,,,,,,1764438434.7651808,107.73207092285156,,
,95.21401977539062,,,,,2205.962788,,,140902400.0,,,,,,,,,,1764438434.7656968,108.5563735961914,,
,94.83820343017578,,,,,2205.963331208,,,141721600.0,,,,,,,,,,1764438434.766219,108.09347534179688,,
,97.79396057128906,,,,,2205.963856661,,,142540800.0,,,,,,,,,,1764438434.7667992,109.78379821777344,,
,98.53944396972656,,,,,2205.964376003,,,143360000.0,,,,,,,,,,1764438434.767332,109.61669158935547,,
175.4777374267578,97.77222442626953,10.122279167175293,,41.22058868408203,3.0356757640838623,2205.968472053,244.1614990234375,0.6431983709335327,144179200.0,43.463680267333984,0.33537060022354126,0.37331703305244446,0.8632548451423645,22.659706115722656,4.26710844039917,28.287519454956055,2.0913288593292236,0.17597942054271698,1764438434.7707052,109.21308898925781,0.4291466176509857,10.581388473510742
,102.5653305053711,,,,,2205.969084309,,,144998400.0,,,,,,,,,,1764438434.7719142,111.66117095947266,,
,101.36475372314453,,,,,2205.969608335,,,145817600.0,,,,,,,,,,1764438434.772556,109.51837158203125,,
,102.85210418701172,,,,,2205.970164075,,,146636800.0,,,,,,,,,,1764438434.7730882,111.18230438232422,,
,103.50353240966797,,,,,2205.970661605,,,147456000.0,,,,,,,,,,1764438434.7736404,110.39833068847656,,
,104.30430603027344,,,,,2205.971242916,,,148275200.0,,,,,,,,,,1764438434.7741418,110.24150848388672,,
,103.15686798095703,,,,,2205.971701811,,,149094400.0,,,,,,,,,,1764438434.7746897,109.31768798828125,,
,106.2890396118164,,,,,2205.972236189,,,149913600.0,,,,,,,,,,1764438434.775189,111.28315734863281,,
,106.30192565917969,,,,,2205.972799029,,,150732800.0,,,,,,,,,,1764438434.775724,111.0851821899414,,
,106.92863464355469,,,,,2205.973248951,,,151552000.0,,,,,,,,,,1764438434.7762244,110.32460021972656,,
,107.4991683959961,,,,,2205.973770159,,,152371200.0,,,,,,,,,,1764438434.7767375,110.06407165527344,,
,109.19731903076172,,,,,2205.974307962,,,153190400.0,,,,,,,,,,1764438434.777255,111.63313293457031,,
,109.58847045898438,,,,,2205.974932898,,,154009600.0,,,,,,,,,,1764438434.777785,111.02704620361328,,
,110.39275360107422,,,,,2205.975478872,,,154828800.0,,,,,,,,,,1764438434.7784116,111.37413024902344,,
,111.51321411132812,,,,,2205.976061483,,,155648000.0,,,,,,,,,,1764438434.7789493,111.39540100097656,,
,110.29802703857422,,,,,2205.976663643,,,156467200.0,,,,,,,,,,1764438434.7795038,110.0992202758789,,
172.2423858642578,113.5230941772461,10.107443809509277,,44.68965530395508,2.9570624828338623,2205.979585239,238.84121704101562,0.6016587615013123,157286400.0,46.57217025756836,0.30656078457832336,0.3549623191356659,0.7325439453125,19.389501571655273,4.179141044616699,26.344812393188477,2.05104398727417,0.16829562187194824,1764438434.782077,112.59757232666016,0.39486563205718994,9.494630813598633
,113.65902709960938,,,,,2205.980140314,,,158105600.0,,,,,,,,,,1764438434.783057,112.25879669189453,,
,114.05150604248047,,,,,2205.980603522,,,158924800.0,,,,,,,,,,1764438434.7835867,111.84866333007812,,
,115.03160858154297,,,,,2205.981118155,,,159744000.0,,,,,,,,,,1764438434.7840915,111.68162536621094,,
,113.77293395996094,,,,,2205.981641961,,,160563200.0,,,,,,,,,,1764438434.784602,110.49446868896484,,
,116.62832641601562,,,,,2205.98213119,,,161382400.0,,,,,,,,,,1764438434.7850962,111.94622039794922,,
,114.95498657226562,,,,,2205.982628029,,,162201600.0,,,,,,,,,,1764438434.7856157,110.703125,,
,116.49980163574219,,,,,2205.983325842,,,163020800.0,,,,,,,,,,1764438434.7861145,110.96704864501953,,
,116.50416564941406,,,,,2205.983981759,,,163840000.0,,,,,,,,,,1764438434.786779,111.15428924560547,,
,117.11504364013672,,,,,2205.984621865,,,164659200.0,,,,,,,,,,1764438434.787451,111.06409454345703,,
,118.53016662597656,,,,,2205.985138029,,,165478400.0,,,,,,,,,,1764438434.7880225,111.75439453125,,
,119.31427001953125,,,,,2205.985650956,,,166297600.0,,,,,,,,,,1764438434.7886138,111.18302917480469,,
,119.86812591552734,,,,,2205.986154713,,,167116800.0,,,,,,,,,,1764438434.789125,111.2447280883789,,
,120.1408462524414,,,,,2205.986646878,,,167936000.0,,,,,,,,,,1764438434.7896333,111.4947509765625,,
,120.62943267822266,,,,,2205.987120553,,,168755200.0,,,,,,,,,,1764438434.7901294,111.5124282836914,,
,120.72606658935547,,,,,2205.987617449,,,169574400.0,,,,,,,,,,1764438434.7906115,111.57366943359375,,
