Validation Info/Mean Episode Length,Validation Measures/euclidean_distance/qpos,Validation Measures/dynamic_time_warping/site_rpos,Validation Measures/discrete_frechet_distance/site_rvel,Validation Measures/dynamic_time_warping/site_rrotvec,Validation Info/Mean Episode Return,Validation Measures/euclidean_distance/site_rrotvec,Validation Measures/discrete_frechet_distance/site_rrotvec,_timestamp,Mean Episode Length,Validation Measures/discrete_frechet_distance/qpos,_step,Agent Video,Mean Episode Return,Validation Measures/euclidean_distance/site_rpos,_runtime,Validation Measures/dynamic_time_warping/qpos,Validation Measures/euclidean_distance/qvel,Validation Measures/euclidean_distance/site_rvel,Validation Measures/discrete_frechet_distance/qvel,Validation Measures/dynamic_time_warping/site_rvel,Validation Measures/dynamic_time_warping/qvel,Validation Measures/discrete_frechet_distance/site_rpos
,,,,,,,,1765167849.7416804,50.23394012451172,,25395200.0,,22.105365753173828,,2124.883957877,,,,,,,
44.63057327270508,0.46020570397377014,22.313989639282227,4.969569206237793,79.14588928222656,20.47423553466797,1.1976081132888794,2.442553758621216,1765167849.7439992,50.767154693603516,0.9091227650642395,26214400.0,,22.551795959472656,0.33722609281539917,2124.886714074,36.260223388671875,3.6076338291168213,2.4103784561157227,11.70037841796875,208.52345275878906,295.7477722167969,0.7501469254493713
,,,,,,,,1765167849.744915,51.44755172729492,,27033600.0,,23.082088470458984,,2124.887207448,,,,,,,
,,,,,,,,1765167849.7454014,51.956993103027344,,27852800.0,,23.531166076660156,,2124.887672859,,,,,,,
,,,,,,,,1765167849.7458744,52.273658752441406,,28672000.0,,24.00374412536621,,2124.888161712,,,,,,,
,,,,,,,,1765167849.746358,53.00960159301758,,29491200.0,,24.582292556762695,,2124.888624686,,,,,,,
,,,,,,,,1765167849.7468264,53.18940353393555,,30310400.0,,24.775615692138672,,2124.889117132,,,,,,,
,,,,,,,,1765167849.747314,53.25075149536133,,31129600.0,,25.086965560913086,,2124.889584941,,,,,,,
,,,,,,,,1765167849.7477853,53.97443389892578,,31948800.0,,25.51987075805664,,2124.890077109,,,,,,,
,,,,,,,,1765167849.7482786,53.95399856567383,,32768000.0,,25.920774459838867,,2124.890570671,,,,,,,
,,,,,,,,1765167849.7487454,54.73400115966797,,33587200.0,,26.52878189086914,,2124.89111695,,,,,,,
,,,,,,,,1765167849.7492678,55.02251052856445,,34406400.0,,27.09494972229004,,2124.89163514,,,,,,,
,,,,,,,,1765167849.7498188,55.28152847290039,,35225600.0,,27.33561897277832,,2124.892141144,,,,,,,
,,,,,,,,1765167849.7503188,55.54218292236328,,36044800.0,,27.558881759643555,,2124.892649655,,,,,,,
,,,,,,,,1765167849.750842,56.460140228271484,,36864000.0,,28.0429630279541,,2124.8931796,,,,,,,
,,,,,,,,1765167849.7513742,56.53124237060547,,37683200.0,,28.354679107666016,,2124.893649071,,,,,,,
,,,,,,,,1765167849.751852,56.65081024169922,,38502400.0,,28.543869018554688,,2124.894178032,,,,,,,
46.97710037231445,0.4552154541015625,21.532451629638672,4.788987636566162,59.85166549682617,23.871723175048828,0.9518060088157654,2.02128529548645,1765167849.754288,57.019569396972656,0.9049839377403259,39321600.0,,28.877031326293945,0.32805025577545166,2124.897205386,36.04074478149414,3.5168049335479736,2.3215229511260986,11.319191932678223,198.62460327148438,286.2364196777344,0.7313491702079773
,,,,,,,,1765167849.755379,57.47356033325195,,40140800.0,,29.31707763671875,,2124.897741931,,,,,,,
,,,,,,,,1765167849.7559125,57.38560485839844,,40960000.0,,29.597978591918945,,2124.898273637,,,,,,,
,,,,,,,,1765167849.756451,57.69499969482422,,41779200.0,,30.07630157470703,,2124.898783717,,,,,,,
,,,,,,,,1765167849.7569635,58.24038314819336,,42598400.0,,30.829980850219727,,2124.899323782,,,,,,,
,,,,,,,,1765167849.7575023,58.72228240966797,,43417600.0,,30.597108840942383,,2124.899840544,,,,,,,
,,,,,,,,1765167849.7580233,58.55699157714844,,44236800.0,,30.863786697387695,,2124.900331211,,,,,,,
,,,,,,,,1765167849.758541,58.97050857543945,,45056000.0,,31.213512420654297,,2124.900849559,,,,,,,
,,,,,,,,1765167849.7590282,59.18675231933594,,45875200.0,,31.698883056640625,,2124.90145685,,,,,,,
,,,,,,,,1765167849.7595873,59.4024543762207,,46694400.0,,32.15558624267578,,2124.902006093,,,,,,,
,,,,,,,,1765167849.760165,59.94690704345703,,47513600.0,,32.803001403808594,,2124.90256952,,,,,,,
,,,,,,,,1765167849.7607207,60.153099060058594,,48332800.0,,33.22941207885742,,2124.903129082,,,,,,,
,,,,,,,,1765167849.7612875,60.180564880371094,,49152000.0,,33.270721435546875,,2124.90366428,,,,,,,
,,,,,,,,1765167849.7618396,60.073646545410156,,49971200.0,,33.058937072753906,,2124.904178979,,,,,,,
,,,,,,,,1765167849.7623537,60.811058044433594,,50790400.0,,34.23285675048828,,2124.904699312,,,,,,,
,,,,,,,,1765167849.7628813,61.36006546020508,,51609600.0,,34.318538665771484,,2124.905206111,,,,,,,
51.9453125,0.45351311564445496,19.78949737548828,4.74248743057251,53.587860107421875,28.96854591369629,0.8677628636360168,1.8754055500030518,1765167849.765293,61.166683197021484,0.8627714514732361,52428800.0,,34.618621826171875,0.30789101123809814,2124.908441427,35.48516845703125,3.3954524993896484,2.265282154083252,11.010396003723145,192.3622283935547,276.1893005371094,0.6836642026901245
,,,,,,,,1765167849.766416,61.584320068359375,,53248000.0,,34.586849212646484,,2124.909182081,,,,,,,
,,,,,,,,1765167849.7673173,61.65343475341797,,54067200.0,,35.0752067565918,,2124.909834437,,,,,,,
,,,,,,,,1765167849.767951,62.346290588378906,,54886400.0,,35.921531677246094,,2124.910708859,,,,,,,
,,,,,,,,1765167849.7687078,62.23430633544922,,55705600.0,,35.97132873535156,,2124.911746265,,,,,,,
,,,,,,,,1765167849.7697833,62.495697021484375,,56524800.0,,36.322853088378906,,2124.912695518,,,,,,,
,,,,,,,,1765167849.770781,63.313270568847656,,57344000.0,,37.40165710449219,,2124.913512039,,,,,,,
,,,,,,,,1765167849.771632,63.52437973022461,,58163200.0,,37.3774528503418,,2124.914031531,,,,,,,
,,,,,,,,1765167849.7722187,64.0337142944336,,58982400.0,,37.27937698364258,,2124.914513962,,,,,,,
,,,,,,,,1765167849.77272,63.606266021728516,,59801600.0,,37.44080352783203,,2124.915019776,,,,,,,
,,,,,,,,1765167849.7732265,64.45732116699219,,60620800.0,,38.096561431884766,,2124.915495992,,,,,,,
,,,,,,,,1765167849.773705,65.03480529785156,,61440000.0,,38.670291900634766,,2124.916068806,,,,,,,
,,,,,,,,1765167849.774222,64.67758178710938,,62259200.0,,38.8329963684082,,2124.916570418,,,,,,,
,,,,,,,,1765167849.7747817,65.03245544433594,,63078400.0,,39.032588958740234,,2124.917054387,,,,,,,
,,,,,,,,1765167849.775258,65.9326171875,,63897600.0,,40.07023620605469,,2124.91755527,,,,,,,
,,,,,,,,1765167849.7757661,65.33460998535156,,64716800.0,,39.44300842285156,,2124.918058997,,,,,,,
53.02655029296875,0.44989362359046936,18.97345542907715,4.5243072509765625,45.92153549194336,31.065614700317383,0.7633965015411377,1.5453627109527588,1765167849.7782705,65.60336303710938,0.8330753445625305,65536000.0,,39.715999603271484,0.28836172819137573,2124.921090476,35.538936614990234,3.253965139389038,2.257718801498413,10.761261940002441,191.89170837402344,264.8001708984375,0.6282850503921509
,,,,,,,,1765167849.7792242,65.91728210449219,,66355200.0,,40.22603225708008,,2124.921622214,,,,,,,
,,,,,,,,1765167849.7797875,65.98328399658203,,67174400.0,,40.41272735595703,,2124.922139412,,,,,,,
,,,,,,,,1765167849.7803204,67.07420349121094,,67993600.0,,41.52793884277344,,2124.922650089,,,,,,,
,,,,,,,,1765167849.7808487,67.47045135498047,,68812800.0,,41.643009185791016,,2124.923169739,,,,,,,
,,,,,,,,1765167849.7813647,67.00475311279297,,69632000.0,,41.64381408691406,,2124.923701426,,,,,,,
,,,,,,,,1765167849.7819014,67.84395599365234,,70451200.0,,42.409820556640625,,2124.924180626,,,,,,,
,,,,,,,,1765167849.7823904,67.36072540283203,,71270400.0,,42.84803009033203,,2124.924667025,,,,,,,
,,,,,,,,1765167849.7828822,68.41666412353516,,72089600.0,,42.842960357666016,,2124.925161651,,,,,,,
,,,,,,,,1765167849.7833648,68.37152099609375,,72908800.0,,43.45697021484375,,2124.925641595,,,,,,,
,,,,,,,,1765167849.7838526,68.79878997802734,,73728000.0,,43.30799102783203,,2124.926124068,,,,,,,
,,,,,,,,1765167849.7843316,69.37313079833984,,74547200.0,,44.12717819213867,,2124.926626965,,,,,,,
,,,,,,,,1765167849.7848382,69.18729400634766,,75366400.0,,44.02567672729492,,2124.927131213,,,,,,,
,,,,,,,,1765167849.7853398,70.43431091308594,,76185600.0,,44.7801628112793,,2124.927609134,,,,,,,
,,,,,,,,1765167849.7858212,70.20088958740234,,77004800.0,,44.699562072753906,,2124.928103199,,,,,,,
,,,,,,,,1765167849.786314,71.03741455078125,,77824000.0,,45.33649826049805,,2124.928580313,,,,,,,
52.15596008300781,0.4436221718788147,17.66668128967285,4.507587909698486,39.37183380126953,36.070953369140625,0.6778669357299805,1.350199818611145,1765167849.7887156,70.80333709716797,0.8156145215034485,78643200.0,,45.194942474365234,0.2677154839038849,2124.931812228,34.9575309753418,3.264458656311035,2.220945358276367,10.681295394897461,188.1911163330078,264.5153503417969,0.5590451955795288
,,,,,,,,1765167849.7900026,71.83876037597656,,79462400.0,,45.803836822509766,,2124.932357645,,,,,,,
,,,,,,,,1765167849.7905552,71.86457061767578,,80281600.0,,46.084163665771484,,2124.932842133,,,,,,,
,,,,,,,,1765167849.7910497,73.00487518310547,,81100800.0,,46.71541976928711,,2124.933332777,,,,,,,
,,,,,,,,1765167849.7915363,73.14263916015625,,81920000.0,,47.101165771484375,,2124.933808637,,,,,,,
,,,,,,,,1765167849.792018,73.9505844116211,,82739200.0,,47.90565490722656,,2124.934316705,,,,,,,
,,,,,,,,1765167849.7925215,74.57617950439453,,83558400.0,,47.67582321166992,,2124.934793604,,,,,,,
,,,,,,,,1765167849.7930038,74.47248077392578,,84377600.0,,47.82255935668945,,2124.93530166,,,,,,,
,,,,,,,,1765167849.7935102,75.01197052001953,,85196800.0,,48.5064697265625,,2124.935782967,,,,,,,
,,,,,,,,1765167849.79399,75.62936401367188,,86016000.0,,48.93802261352539,,2124.936292551,,,,,,,
,,,,,,,,1765167849.794504,75.87080383300781,,86835200.0,,48.77716064453125,,2124.936770836,,,,,,,
,,,,,,,,1765167849.7949808,76.9200668334961,,87654400.0,,49.63520050048828,,2124.937275529,,,,,,,
,,,,,,,,1765167849.795488,76.96563720703125,,88473600.0,,49.609249114990234,,2124.937761353,,,,,,,
,,,,,,,,1765167849.7959673,77.3778305053711,,89292800.0,,49.66162109375,,2124.938246745,,,,,,,
,,,,,,,,1765167849.7964537,77.59568786621094,,90112000.0,,49.57786560058594,,2124.938744036,,,,,,,
,,,,,,,,1765167849.796955,78.86180114746094,,90931200.0,,51.33907699584961,,2124.939228339,,,,,,,
54.33695602416992,0.4451312720775604,19.535776138305664,4.330434799194336,38.469974517822266,38.72175598144531,0.6575344800949097,1.3273015022277832,1765167849.7993395,78.91007995605469,0.7998406887054443,91750400.0,,50.832332611083984,0.28694450855255127,2124.942296404,35.13490676879883,3.19413161277771,2.1957037448883057,10.709939956665039,185.557373046875,257.81121826171875,0.5707250237464905
,,,,,,,,1765167849.8004725,80.046630859375,,92569600.0,,52.00033187866211,,2124.942793574,,,,,,,
,,,,,,,,1765167849.8009918,80.82920837402344,,93388800.0,,52.34040832519531,,2124.943283854,,,,,,,
,,,,,,,,1765167849.801493,82.36512756347656,,94208000.0,,53.534217834472656,,2124.943787649,,,,,,,
,,,,,,,,1765167849.8019898,81.19764709472656,,95027200.0,,52.52188491821289,,2124.944273098,,,,,,,
,,,,,,,,1765167849.8024766,83.11845397949219,,95846400.0,,53.76382064819336,,2124.944841961,,,,,,,
,,,,,,,,1765167849.8029628,82.91071319580078,,96665600.0,,53.83347702026367,,2124.94577449,,,,,,,
,,,,,,,,1765167849.803676,83.07324981689453,,97484800.0,,54.39089584350586,,2124.946464949,,,,,,,
,,,,,,,,1765167849.8045194,84.91558837890625,,98304000.0,,55.36136245727539,,2124.94750466,,,,,,,
,,,,,,,,1765167849.8056114,84.02361297607422,,99123200.0,,55.652587890625,,2124.948375182,,,,,,,
,,,,,,,,1765167849.8065279,84.95698547363281,,99942400.0,,55.45132064819336,,2124.948910313,,,,,,,
,,,,,,,,1765167849.807106,86.99325561523438,,100761600.0,,56.36375045776367,,2124.94941743,,,,,,,
,,,,,,,,1765167849.8076127,86.5624008178711,,101580800.0,,55.85523223876953,,2124.949908659,,,,,,,
,,,,,,,,1765167849.808109,87.51559448242188,,102400000.0,,57.81059646606445,,2124.950418638,,,,,,,
,,,,,,,,1765167849.8086267,88.827880859375,,103219200.0,,57.341793060302734,,2124.950896289,,,,,,,
,,,,,,,,1765167849.809104,89.45419311523438,,104038400.0,,58.317806243896484,,2124.951468521,,,,,,,
51.71232986450195,0.4406746029853821,19.60979461669922,4.3968915939331055,40.473106384277344,41.52277374267578,0.6890422105789185,1.3389267921447754,1765167849.811688,91.1717758178711,0.7732542753219604,104857600.0,,59.50904846191406,0.284966379404068,2124.954457543,34.59682083129883,3.1618621349334717,2.1786932945251465,10.584388732910156,183.3497772216797,252.8173065185547,0.5655117034912109
,,,,,,,,1765167849.812666,91.40333557128906,,105676800.0,,59.26372146606445,,2124.954954433,,,,,,,
,,,,,,,,1765167849.8131557,92.10469055175781,,106496000.0,,59.705936431884766,,2124.955444139,,,,,,,
,,,,,,,,1765167849.8136506,92.88959503173828,,107315200.0,,60.40565490722656,,2124.955917969,,,,,,,
,,,,,,,,1765167849.8141246,91.47736358642578,,108134400.0,,59.51502227783203,,2124.956421997,,,,,,,
,,,,,,,,1765167849.8146331,93.15926361083984,,108953600.0,,60.300743103027344,,2124.956902507,,,,,,,
,,,,,,,,1765167849.8151116,94.77291870117188,,109772800.0,,61.818939208984375,,2124.957401114,,,,,,,
,,,,,,,,1765167849.8156054,95.70991516113281,,110592000.0,,62.03010559082031,,2124.957902987,,,,,,,
,,,,,,,,1765167849.8161068,95.74744415283203,,111411200.0,,62.818511962890625,,2124.95839337,,,,,,,
,,,,,,,,1765167849.8166013,97.25320434570312,,112230400.0,,62.85898971557617,,2124.958892148,,,,,,,
,,,,,,,,1765167849.8171005,96.87738037109375,,113049600.0,,63.129554748535156,,2124.959389492,,,,,,,
,,,,,,,,1765167849.8175933,97.9195785522461,,113868800.0,,64.49333953857422,,2124.959865373,,,,,,,
,,,,,,,,1765167849.818075,98.63790893554688,,114688000.0,,64.48729705810547,,2124.960371807,,,,,,,
,,,,,,,,1765167849.8185475,100.05357360839844,,115507200.0,,65.50784301757812,,2124.961473492,,,,,,,
,,,,,,,,1765167849.8195012,99.62294006347656,,116326400.0,,65.23188781738281,,2124.962436771,,,,,,,
,,,,,,,,1765167849.820539,100.83580017089844,,117145600.0,,66.73883819580078,,2124.963454628,,,,,,,
49.380279541015625,0.4155024290084839,17.023727416992188,4.372412204742432,35.834266662597656,40.36056900024414,0.6023064255714417,1.1539281606674194,1765167849.8235528,100.76215362548828,0.7388741374015808,117964800.0,,66.82794189453125,0.24915862083435059,2124.966306642,32.79615783691406,3.097818374633789,2.101860284805298,10.299437522888184,179.3054656982422,251.31982421875,0.46022382378578186
,,,,,,,,1765167849.824497,102.2872085571289,,118784000.0,,68.86466979980469,,2124.966837412,,,,,,,
,,,,,,,,1765167849.8250098,101.80180358886719,,119603200.0,,67.57526397705078,,2124.967366951,,,,,,,
,,,,,,,,1765167849.8255382,102.58984375,,120422400.0,,68.14102172851562,,2124.967906339,,,,,,,
,,,,,,,,1765167849.8260834,103.9429931640625,,121241600.0,,68.71979522705078,,2124.968446384,,,,,,,
,,,,,,,,1765167849.8266232,103.50613403320312,,122060800.0,,68.81044006347656,,2124.96897589,,,,,,,
,,,,,,,,1765167849.8271608,104.31463623046875,,122880000.0,,70.5556869506836,,2124.969472091,,,,,,,
,,,,,,,,1765167849.827671,104.77278900146484,,123699200.0,,70.2727279663086,,2124.969993544,,,,,,,
,,,,,,,,1765167849.8281894,104.92896270751953,,124518400.0,,71.7139663696289,,2124.970526224,,,,,,,
,,,,,,,,1765167849.828701,105.26046752929688,,125337600.0,,71.3093032836914,,2124.971060665,,,,,,,
,,,,,,,,1765167849.8292372,106.60095977783203,,126156800.0,,72.88082122802734,,2124.971597089,,,,,,,
,,,,,,,,1765167849.8297853,107.35702514648438,,126976000.0,,73.66710662841797,,2124.972162311,,,,,,,
,,,,,,,,1765167849.83034,107.85375213623047,,127795200.0,,74.07820892333984,,2124.97266158,,,,,,,
,,,,,,,,1765167849.8308582,106.43864440917969,,128614400.0,,73.07113647460938,,2124.973143129,,,,,,,
,,,,,,,,1765167849.8313513,106.63358306884766,,129433600.0,,75.13282012939453,,2124.973652271,,,,,,,
,,,,,,,,1765167849.8318546,107.35128021240234,,130252800.0,,74.05325317382812,,2124.974131396,,,,,,,
46.55714416503906,0.4233419895172119,14.738028526306152,4.506283283233643,30.96677589416504,40.61191940307617,0.5416750907897949,1.055359125137329,1765167849.8344097,107.223876953125,0.7393651008605957,131072000.0,,74.97571563720703,0.2247946709394455,2124.977226087,33.424049377441406,3.13385272026062,2.185516357421875,10.422708511352539,184.61920166015625,252.2256622314453,0.4285784363746643
,,,,,,,,1765167849.8354206,107.45858001708984,,131891200.0,,75.3680648803711,,2124.977789367,,,,,,,
,,,,,,,,1765167849.8359723,109.27510070800781,,132710400.0,,77.11924743652344,,2124.978311446,,,,,,,
,,,,,,,,1765167849.8365076,108.97261047363281,,133529600.0,,76.98416900634766,,2124.978834774,,,,,,,
,,,,,,,,1765167849.837044,108.39447784423828,,134348800.0,,77.04277038574219,,2124.979313259,,,,,,,
,,,,,,,,1765167849.8375256,108.50257873535156,,135168000.0,,77.1096420288086,,2124.979815499,,,,,,,
,,,,,,,,1765167849.838028,109.5040283203125,,135987200.0,,78.9487075805664,,2124.980380755,,,,,,,
,,,,,,,,1765167849.8385558,108.76765441894531,,136806400.0,,78.85948181152344,,2124.980964972,,,,,,,
,,,,,,,,1765167849.839113,108.78800964355469,,137625600.0,,78.65389251708984,,2124.981571038,,,,,,,
,,,,,,,,1765167849.8397248,109.70610809326172,,138444800.0,,80.25054931640625,,2124.982182038,,,,,,,
,,,,,,,,1765167849.8403144,109.26423645019531,,139264000.0,,80.09770202636719,,2124.982783723,,,,,,,
,,,,,,,,1765167849.8409426,108.72261810302734,,140083200.0,,79.8038101196289,,2124.983347911,,,,,,,
,,,,,,,,1765167849.8415136,107.44246673583984,,140902400.0,,79.57452392578125,,2124.983883652,,,,,,,
,,,,,,,,1765167849.842063,108.2753677368164,,141721600.0,,81.3885269165039,,2124.984445444,,,,,,,
,,,,,,,,1765167849.8426158,109.57601928710938,,142540800.0,,81.94286346435547,,2124.984986776,,,,,,,
,,,,,,,,1765167849.8431575,109.33179473876953,,143360000.0,,83.0903549194336,,2124.985544949,,,,,,,
41.161766052246094,0.42046916484832764,14.290607452392578,4.233529567718506,25.93572235107422,44.04776382446289,0.47612905502319336,0.9756435751914978,1765167849.845823,110.49420928955078,0.7386622428894043,144179200.0,,85.0412826538086,0.2152719497680664,2124.988831526,33.18112564086914,3.092097520828247,2.127335786819458,10.356511116027832,179.39710998535156,247.5496826171875,0.4265193045139313
,,,,,,,,1765167849.8470123,109.75114440917969,,144998400.0,,84.52767181396484,,2124.989381914,,,,,,,
,,,,,,,,1765167849.8475528,111.57975006103516,,145817600.0,,86.23272705078125,,2124.989940469,,,,,,,
,,,,,,,,1765167849.8481162,110.82230377197266,,146636800.0,,86.50081634521484,,2124.990479815,,,,,,,
,,,,,,,,1765167849.8486543,108.3441162109375,,147456000.0,,85.8301773071289,,2124.991019465,,,,,,,
,,,,,,,,1765167849.8491998,111.03741455078125,,148275200.0,,88.96712493896484,,2124.991584009,,,,,,,
,,,,,,,,1765167849.8497605,108.8708724975586,,149094400.0,,86.33377075195312,,2124.992132135,,,,,,,
,,,,,,,,1765167849.8503158,111.23666381835938,,149913600.0,,90.67868041992188,,2124.992670857,,,,,,,
,,,,,,,,1765167849.8508677,110.04671478271484,,150732800.0,,88.85791015625,,2124.9931918,,,,,,,
,,,,,,,,1765167849.851386,109.70955657958984,,151552000.0,,91.26856994628906,,2124.993700173,,,,,,,
,,,,,,,,1765167849.8519013,110.26493072509766,,152371200.0,,92.07801055908203,,2124.994229583,,,,,,,
,,,,,,,,1765167849.8524332,110.1119613647461,,153190400.0,,91.76789855957031,,2124.994725515,,,,,,,
,,,,,,,,1765167849.8529277,112.26177978515625,,154009600.0,,94.96163940429688,,2124.995247834,,,,,,,
,,,,,,,,1765167849.8534503,110.3650131225586,,154828800.0,,93.9192123413086,,2124.995853273,,,,,,,
,,,,,,,,1765167849.853955,110.39436340332031,,155648000.0,,95.40032196044922,,2124.996405597,,,,,,,
,,,,,,,,1765167849.8546016,109.99839782714844,,156467200.0,,94.83927154541016,,2124.996915614,,,,,,,
44.68965530395508,0.3937191069126129,11.117227554321289,4.173079490661621,20.03059196472168,47.82134246826172,0.4133855402469635,0.7616264224052429,1765167849.8571255,109.64214324951172,0.6742324233055115,157286400.0,,95.46761322021484,0.1871856302022934,2124.999950565,30.295106887817383,3.02671480178833,2.0494515895843506,10.312180519104004,172.62648010253906,243.3379669189453,0.33755722641944885
,,,,,,,,1765167849.8581488,111.81741333007812,,158105600.0,,97.94273376464844,,2125.000487726,,,,,,,
,,,,,,,,1765167849.8586779,113.63352966308594,,158924800.0,,101.59040069580078,,2125.001058018,,,,,,,
,,,,,,,,1765167849.8592095,109.62730407714844,,159744000.0,,98.23855590820312,,2125.001574223,,,,,,,
,,,,,,,,1765167849.8597636,111.6229248046875,,160563200.0,,101.05167388916016,,2125.002088937,,,,,,,
,,,,,,,,1765167849.8602784,110.76615142822266,,161382400.0,,100.49065399169922,,2125.002628581,,,,,,,
,,,,,,,,1765167849.8608093,110.78033447265625,,162201600.0,,101.87012481689453,,2125.003109078,,,,,,,
,,,,,,,,1765167849.861311,111.0594482421875,,163020800.0,,101.93577575683594,,2125.003607534,,,,,,,
,,,,,,,,1765167849.8618128,110.54271697998047,,163840000.0,,102.93555450439453,,2125.004087491,,,,,,,
,,,,,,,,1765167849.862293,110.55851745605469,,164659200.0,,103.75328063964844,,2125.004579079,,,,,,,
,,,,,,,,1765167849.8627915,111.64704895019531,,165478400.0,,105.37905883789062,,2125.005052251,,,,,,,
,,,,,,,,1765167849.8632605,110.37684631347656,,166297600.0,,104.73408508300781,,2125.005547715,,,,,,,
,,,,,,,,1765167849.8637614,112.33405303955078,,167116800.0,,108.01839447021484,,2125.006031877,,,,,,,
,,,,,,,,1765167849.8642359,110.2040023803711,,167936000.0,,106.42344665527344,,2125.006505568,,,,,,,
,,,,,,,,1765167849.8647168,111.349609375,,168755200.0,,108.44318389892578,,2125.00700505,,,,,,,
,,,,,,,,1765167849.8652031,109.63652038574219,,169574400.0,,106.69104766845703,,2125.007477341,,,,,,,
