Validation Measures/dynamic_time_warping/site_rrotvec,_runtime,Validation Measures/euclidean_distance/qvel,Validation Measures/dynamic_time_warping/site_rvel,Validation Measures/discrete_frechet_distance/site_rvel,Validation Info/Mean Episode Return,Mean Episode Length,Validation Info/Mean Episode Length,Validation Measures/dynamic_time_warping/qpos,Validation Measures/euclidean_distance/site_rvel,Validation Measures/discrete_frechet_distance/qvel,Validation Measures/euclidean_distance/qpos,Validation Measures/euclidean_distance/site_rpos,_step,Agent Video,Validation Measures/discrete_frechet_distance/site_rpos,Validation Measures/discrete_frechet_distance/site_rrotvec,_timestamp,Mean Episode Return,Validation Measures/discrete_frechet_distance/qpos,Validation Measures/dynamic_time_warping/qvel,Validation Measures/dynamic_time_warping/site_rpos,Validation Measures/euclidean_distance/site_rrotvec
,2191.073379532,,,,,55.145973205566406,,,,,,,33587200.0,,,,1765254794.5227501,26.778484344482422,,,,
,2191.073980996,,,,,55.63433837890625,,,,,,,34406400.0,,,,1765254794.5232804,27.227699279785156,,,,
,2191.074564695,,,,,56.37617874145508,,,,,,,35225600.0,,,,1765254794.5238013,27.9877872467041,,,,
,2191.075124193,,,,,56.135093688964844,,,,,,,36044800.0,,,,1765254794.5244076,27.72307777404785,,,,
,2191.075753576,,,,,56.610565185546875,,,,,,,36864000.0,,,,1765254794.5249767,28.330190658569336,,,,
,2191.076368436,,,,,56.70289993286133,,,,,,,37683200.0,,,,1765254794.5255752,28.527610778808594,,,,
,2191.077159947,,,,,57.520137786865234,,,,,,,38502400.0,,,,1765254794.526202,28.919246673583984,,,,
59.90321731567383,2191.080540511,3.4600706100463867,198.5263671875,4.854758262634277,24.12661361694336,57.38679122924805,47.56922912597656,35.43487548828125,2.3279683589935303,11.197968482971191,0.4477732479572296,0.32865482568740845,39321600.0,,0.7319338321685791,1.995159387588501,1765254794.529292,29.029481887817383,0.8875240087509155,281.7278747558594,21.6827392578125,0.9398108720779419
,2191.08103489,,,,,58.05559158325195,,,,,,,40140800.0,,,,1765254794.5304437,29.544328689575195,,,,
,2191.081531813,,,,,58.02715301513672,,,,,,,40960000.0,,,,1765254794.530944,29.99696159362793,,,,
,2191.082052731,,,,,58.44846725463867,,,,,,,41779200.0,,,,1765254794.5314288,30.36064910888672,,,,
,2191.082617285,,,,,58.99884033203125,,,,,,,42598400.0,,,,1765254794.5319324,30.973323822021484,,,,
,2191.083109209,,,,,59.07497024536133,,,,,,,43417600.0,,,,1765254794.5325222,30.976118087768555,,,,
,2191.08359187,,,,,59.64350509643555,,,,,,,44236800.0,,,,1765254794.5330262,31.420297622680664,,,,
,2191.084092747,,,,,59.99319076538086,,,,,,,45056000.0,,,,1765254794.5335019,31.716169357299805,,,,
,2191.08469331,,,,,59.739192962646484,,,,,,,45875200.0,,,,1765254794.5340102,31.790870666503906,,,,
,2191.08526132,,,,,60.204044342041016,,,,,,,46694400.0,,,,1765254794.5345225,32.53132629394531,,,,
,2191.085849083,,,,,60.6451301574707,,,,,,,47513600.0,,,,1765254794.5351267,33.19386672973633,,,,
,2191.086371034,,,,,60.521480560302734,,,,,,,48332800.0,,,,1765254794.5357008,33.16492462158203,,,,
,2191.086870464,,,,,60.988128662109375,,,,,,,49152000.0,,,,1765254794.5362647,33.78699493408203,,,,
,2191.087385725,,,,,61.559295654296875,,,,,,,49971200.0,,,,1765254794.5367754,34.435306549072266,,,,
,2191.087882413,,,,,61.261478424072266,,,,,,,50790400.0,,,,1765254794.537281,34.194740295410156,,,,
,2191.088387041,,,,,62.23439025878906,,,,,,,51609600.0,,,,1765254794.5377905,35.126712799072266,,,,
50.92001724243164,2191.091330511,3.2991180419921875,192.9550323486328,4.771815299987793,30.497220993041992,61.91054153442383,52.448001861572266,34.85269546508789,2.2730631828308105,10.784477233886719,0.44330117106437683,0.31093543767929077,52428800.0,,0.6573193073272705,1.6967757940292358,1765254794.5402253,34.91607666015625,0.8281961679458618,268.322021484375,20.009868621826172,0.8337647914886475
,2191.091837638,,,,,62.448394775390625,,,,,,,53248000.0,,,,1765254794.5412445,35.60383605957031,,,,
,2191.092352541,,,,,62.34098434448242,,,,,,,54067200.0,,,,1765254794.5417469,35.676700592041016,,,,
,2191.092854874,,,,,62.88241958618164,,,,,,,54886400.0,,,,1765254794.5422597,36.15174102783203,,,,
,2191.093354177,,,,,63.364601135253906,,,,,,,55705600.0,,,,1765254794.5427632,36.72884750366211,,,,
,2191.093918573,,,,,63.81691360473633,,,,,,,56524800.0,,,,1765254794.5432696,37.05220413208008,,,,
,2191.094543223,,,,,64.05634307861328,,,,,,,57344000.0,,,,1765254794.5437577,37.851436614990234,,,,
,2191.095089726,,,,,64.37210845947266,,,,,,,58163200.0,,,,1765254794.544383,38.163536071777344,,,,
,2191.095614002,,,,,64.49335479736328,,,,,,,58982400.0,,,,1765254794.544964,38.41667938232422,,,,
,2191.096118199,,,,,64.55904388427734,,,,,,,59801600.0,,,,1765254794.5455227,38.32533645629883,,,,
,2191.096778027,,,,,65.04769134521484,,,,,,,60620800.0,,,,1765254794.5460231,38.609134674072266,,,,
,2191.097809798,,,,,65.64336395263672,,,,,,,61440000.0,,,,1765254794.5465178,39.022586822509766,,,,
,2191.098767117,,,,,66.76884460449219,,,,,,,62259200.0,,,,1765254794.5475786,40.04446029663086,,,,
,2191.099783433,,,,,66.29560089111328,,,,,,,63078400.0,,,,1765254794.548551,39.911861419677734,,,,
,2191.10070195,,,,,66.4645004272461,,,,,,,63897600.0,,,,1765254794.5495744,40.0155143737793,,,,
,2191.101612298,,,,,66.9794921875,,,,,,,64716800.0,,,,1765254794.5504978,40.650550842285156,,,,
45.47591018676758,2191.107500599,3.206705331802368,194.6230010986328,4.6060004234313965,31.69431495666504,66.56135559082031,53.05357360839844,33.944732666015625,2.280292510986328,10.555947303771973,0.43215325474739075,0.29224544763565063,65536000.0,,0.6179436445236206,1.5186721086502075,1765254794.5558648,40.4585075378418,0.7967602014541626,260.8648986816406,19.060009002685547,0.7507150173187256
,2191.108073838,,,,,67.29949188232422,,,,,,,66355200.0,,,,1765254794.557399,41.03274154663086,,,,
,2191.108658043,,,,,68.13928985595703,,,,,,,67174400.0,,,,1765254794.5579696,41.5932731628418,,,,
,2191.109295438,,,,,69.12407684326172,,,,,,,67993600.0,,,,1765254794.5584893,41.959407806396484,,,,
,2191.109820661,,,,,69.63304138183594,,,,,,,68812800.0,,,,1765254794.55917,42.478721618652344,,,,
,2191.110364453,,,,,69.52882385253906,,,,,,,69632000.0,,,,1765254794.559724,42.26630783081055,,,,
,2191.110929381,,,,,69.93006134033203,,,,,,,70451200.0,,,,1765254794.5602636,43.07291793823242,,,,
,2191.111414016,,,,,70.33069610595703,,,,,,,71270400.0,,,,1765254794.5607977,43.62607192993164,,,,
