Validation Measures/euclidean_distance/qvel,Validation Measures/dynamic_time_warping/site_rpos,Agent Video,Validation Measures/euclidean_distance/qpos,Mean Episode Return,Validation Measures/euclidean_distance/site_rvel,Validation Measures/euclidean_distance/site_rrotvec,Validation Measures/discrete_frechet_distance/site_rrotvec,Validation Measures/dynamic_time_warping/site_rrotvec,_timestamp,Mean Episode Length,_runtime,Validation Info/Mean Episode Length,Validation Measures/euclidean_distance/site_rpos,Validation Measures/discrete_frechet_distance/site_rpos,Validation Measures/dynamic_time_warping/qvel,Validation Measures/discrete_frechet_distance/qvel,_step,Validation Measures/dynamic_time_warping/qpos,Validation Measures/dynamic_time_warping/site_rvel,Validation Info/Mean Episode Return,Validation Measures/discrete_frechet_distance/qpos,Validation Measures/discrete_frechet_distance/site_rvel
,,,,19.689512252807617,,,,,1765209258.0668526,48.07640838623047,2217.323495513,,,,,,20480000.0,,,,,
,,,,20.231163024902344,,,,,1765209258.0673811,48.82992935180664,2217.324019243,,,,,,21299200.0,,,,,
,,,,20.672117233276367,,,,,1765209258.0679045,49.16733169555664,2217.324542357,,,,,,22118400.0,,,,,
,,,,20.865930557250977,,,,,1765209258.068432,49.48678207397461,2217.325099326,,,,,,22937600.0,,,,,
,,,,21.45749855041504,,,,,1765209258.068969,50.079872131347656,2217.325644662,,,,,,23756800.0,,,,,
,,,,21.710851669311523,,,,,1765209258.0695155,50.39685821533203,2217.326203611,,,,,,24576000.0,,,,,
,,,,22.28995704650879,,,,,1765209258.070071,50.934818267822266,2217.326761041,,,,,,25395200.0,,,,,
3.644740581512451,22.23412322998047,,0.4563468396663666,22.36406898498535,2.410435676574707,1.1203868389129639,2.2633345127105713,71.18775177001953,1765209258.0726383,50.96291732788086,2217.32989732,44.7662353515625,0.33736518025398254,0.7471793293952942,297.904541015625,11.763181686401367,26214400.0,35.93898010253906,208.36358642578125,20.29045295715332,0.9094621539115906,5.087549209594727
,,,,22.9310359954834,,,,,1765209258.0737827,51.6666259765625,2217.330498953,,,,,,27033600.0,,,,,
,,,,23.53058624267578,,,,,1765209258.074378,52.47977828979492,2217.331019734,,,,,,27852800.0,,,,,
,,,,24.04385757446289,,,,,1765209258.0749018,53.0070686340332,2217.33157962,,,,,,28672000.0,,,,,
,,,,24.509973526000977,,,,,1765209258.0754652,53.33157730102539,2217.332101781,,,,,,29491200.0,,,,,
,,,,24.736276626586914,,,,,1765209258.075989,53.31600570678711,2217.332637026,,,,,,30310400.0,,,,,
,,,,24.79927635192871,,,,,1765209258.0765269,53.87205123901367,2217.333156109,,,,,,31129600.0,,,,,
,,,,25.527240753173828,,,,,1765209258.0770392,54.37239456176758,2217.333681335,,,,,,31948800.0,,,,,
,,,,25.891902923583984,,,,,1765209258.0775712,54.998592376708984,2217.334202102,,,,,,32768000.0,,,,,
,,,,26.23470115661621,,,,,1765209258.0780923,55.01396942138672,2217.334775872,,,,,,33587200.0,,,,,
,,,,26.919574737548828,,,,,1765209258.0786302,55.769432067871094,2217.335349784,,,,,,34406400.0,,,,,
,,,,27.01251220703125,,,,,1765209258.0792131,55.89219284057617,2217.335925869,,,,,,35225600.0,,,,,
,,,,27.38922882080078,,,,,1765209258.079797,56.123863220214844,2217.336543798,,,,,,36044800.0,,,,,
,,,,27.726879119873047,,,,,1765209258.0804143,56.62815475463867,2217.337092695,,,,,,36864000.0,,,,,
,,,,28.30106544494629,,,,,1765209258.0809758,57.047630310058594,2217.337630843,,,,,,37683200.0,,,,,
,,,,28.40696144104004,,,,,1765209258.0815127,57.20075225830078,2217.338238041,,,,,,38502400.0,,,,,
3.5794284343719482,21.621562957763672,,0.45425546169281006,28.647380828857422,2.4033448696136475,0.9995136857032776,2.096898317337036,63.197021484375,1765209258.0840735,57.22180938720703,2217.341336641,48.605838775634766,0.3370966911315918,0.734933614730835,290.7926330566406,11.591575622558594,39321600.0,35.74294662475586,204.53640747070312,23.5100040435791,0.903445303440094,5.036351680755615
,,,,28.931364059448242,,,,,1765209258.085213,57.44744110107422,2217.341873753,,,,,,40140800.0,,,,,
,,,,29.080930709838867,,,,,1765209258.0857537,57.776611328125,2217.342425423,,,,,,40960000.0,,,,,
,,,,29.950471878051758,,,,,1765209258.0863078,58.09974670410156,2217.342948179,,,,,,41779200.0,,,,,
,,,,30.306537628173828,,,,,1765209258.086834,58.801639556884766,2217.343484357,,,,,,42598400.0,,,,,
,,,,30.350208282470703,,,,,1765209258.087372,58.877342224121094,2217.343992032,,,,,,43417600.0,,,,,
,,,,30.566049575805664,,,,,1765209258.087891,58.792694091796875,2217.344477525,,,,,,44236800.0,,,,,
,,,,31.03388023376465,,,,,1765209258.0883834,59.70208740234375,2217.34503787,,,,,,45056000.0,,,,,
,,,,30.97119903564453,,,,,1765209258.0889165,59.297428131103516,2217.345571593,,,,,,45875200.0,,,,,
,,,,32.1196403503418,,,,,1765209258.0894592,60.32379913330078,2217.34607444,,,,,,46694400.0,,,,,
,,,,32.256805419921875,,,,,1765209258.0899758,60.04851531982422,2217.346622521,,,,,,47513600.0,,,,,
,,,,32.889564514160156,,,,,1765209258.0905128,60.81201171875,2217.347109435,,,,,,48332800.0,,,,,
,,,,32.969295501708984,,,,,1765209258.0910172,60.78142166137695,2217.34759525,,,,,,49152000.0,,,,,
,,,,33.39476013183594,,,,,1765209258.091508,60.79983901977539,2217.348062279,,,,,,49971200.0,,,,,
,,,,33.361305236816406,,,,,1765209258.0919735,61.25490188598633,2217.34854995,,,,,,50790400.0,,,,,
,,,,34.01048278808594,,,,,1765209258.0924587,61.33303451538086,2217.349039852,,,,,,51609600.0,,,,,
3.4436142444610596,20.58407211303711,,0.454976350069046,34.32439422607422,2.321180582046509,0.9241805672645569,1.9458332061767578,57.66361999511719,1765209258.0947945,61.595027923583984,2217.35179611,52.5396842956543,0.32041752338409424,0.6674801707267761,281.3477783203125,11.295241355895996,52428800.0,35.68427658081055,197.04306030273438,29.286821365356445,0.8649132251739502,4.886982440948486
,,,,34.696441650390625,,,,,1765209258.095701,62.13007736206055,2217.352351877,,,,,,53248000.0,,,,,
,,,,34.561439514160156,,,,,1765209258.0962384,62.49320602416992,2217.352867016,,,,,,54067200.0,,,,,
,,,,35.11284637451172,,,,,1765209258.0967774,62.21052551269531,2217.353357186,,,,,,54886400.0,,,,,
,,,,35.846519470214844,,,,,1765209258.0972576,62.09177017211914,2217.353836221,,,,,,55705600.0,,,,,
,,,,35.950130462646484,,,,,1765209258.0977495,63.4112663269043,2217.35434299,,,,,,56524800.0,,,,,
,,,,36.6839714050293,,,,,1765209258.0982552,63.77775573730469,2217.354924606,,,,,,57344000.0,,,,,
,,,,37.12808609008789,,,,,1765209258.0987306,64.08804321289062,2217.35563678,,,,,,58163200.0,,,,,
,,,,37.253597259521484,,,,,1765209258.0994873,64.20881652832031,2217.356771547,,,,,,58982400.0,,,,,
,,,,36.83411407470703,,,,,1765209258.1004798,63.84982681274414,2217.357744816,,,,,,59801600.0,,,,,
,,,,38.15270233154297,,,,,1765209258.1015513,65.24197387695312,2217.358605775,,,,,,60620800.0,,,,,
,,,,37.85013961791992,,,,,1765209258.102433,65.22975158691406,2217.359440755,,,,,,61440000.0,,,,,
,,,,38.531768798828125,,,,,1765209258.1032877,65.59548950195312,2217.36032497,,,,,,62259200.0,,,,,
,,,,38.733734130859375,,,,,1765209258.1041586,65.5147476196289,2217.361190638,,,,,,63078400.0,,,,,
,,,,38.91388702392578,,,,,1765209258.105018,65.69268798828125,2217.362041649,,,,,,63897600.0,,,,,
,,,,39.94205093383789,,,,,1765209258.1058793,66.83802032470703,2217.362901179,,,,,,64716800.0,,,,,
3.3128979206085205,20.632572174072266,,0.44634339213371277,39.840667724609375,2.319622278213501,0.8173305988311768,1.6976879835128784,50.457679748535156,1765209258.110781,66.25658416748047,2217.368506592,53.30274963378906,0.3050309419631958,0.6507165431976318,269.66448974609375,10.908084869384766,65536000.0,35.1639518737793,196.5426483154297,31.073213577270508,0.8469345569610596,4.634269714355469
,,,,39.965057373046875,,,,,1765209258.1123562,66.20901489257812,2217.369342352,,,,,,66355200.0,,,,,
,,,,39.93143844604492,,,,,1765209258.1131847,66.74115753173828,2217.370181748,,,,,,67174400.0,,,,,
,,,,41.24441146850586,,,,,1765209258.1140215,67.70665740966797,2217.371141779,,,,,,67993600.0,,,,,
,,,,41.71563720703125,,,,,1765209258.1149297,68.22649383544922,2217.372135879,,,,,,68812800.0,,,,,
,,,,41.60958480834961,,,,,1765209258.1158228,68.2669448852539,2217.372772985,,,,,,69632000.0,,,,,
,,,,42.28029251098633,,,,,1765209258.1165614,68.59600830078125,2217.37339516,,,,,,70451200.0,,,,,
,,,,41.98456954956055,,,,,1765209258.117201,68.1692123413086,2217.37394575,,,,,,71270400.0,,,,,
,,,,43.0107421875,,,,,1765209258.1178231,69.34565734863281,2217.374545487,,,,,,72089600.0,,,,,
,,,,42.952842712402344,,,,,1765209258.1184242,69.4832534790039,2217.375213585,,,,,,72908800.0,,,,,
,,,,44.7173957824707,,,,,1765209258.1190672,70.32472229003906,2217.375867979,,,,,,73728000.0,,,,,
,,,,44.0046272277832,,,,,1765209258.1197414,69.9849624633789,2217.376530759,,,,,,74547200.0,,,,,
,,,,43.839046478271484,,,,,1765209258.1204023,70.4413070678711,2217.377134379,,,,,,75366400.0,,,,,
,,,,44.2039909362793,,,,,1765209258.1210215,70.94464111328125,2217.377736773,,,,,,76185600.0,,,,,
,,,,44.51215744018555,,,,,1765209258.1216223,71.76065826416016,2217.378306043,,,,,,77004800.0,,,,,
,,,,45.2338981628418,,,,,1765209258.1222036,72.53657531738281,2217.378850214,,,,,,77824000.0,,,,,
3.3286478519439697,19.271760940551758,,0.44129952788352966,45.763153076171875,2.298971176147461,0.733734667301178,1.5822721719741821,43.999900817871094,1765209258.1246326,72.89320373535156,2217.381620261,51.0380973815918,0.28839346766471863,0.594054639339447,270.61895751953125,10.884394645690918,78643200.0,34.87681198120117,195.4774169921875,35.45566940307617,0.8288500308990479,4.775706768035889
,,,,45.76463317871094,,,,,1765209258.125551,72.8337173461914,2217.38210259,,,,,,79462400.0,,,,,
,,,,45.47749328613281,,,,,1765209258.1260273,73.59622192382812,2217.382567531,,,,,,80281600.0,,,,,
,,,,47.10627365112305,,,,,1765209258.1264908,74.63790893554688,2217.383035993,,,,,,81100800.0,,,,,
,,,,47.066837310791016,,,,,1765209258.1269717,74.51610565185547,2217.383801472,,,,,,81920000.0,,,,,
,,,,48.16086959838867,,,,,1765209258.127484,75.48692321777344,2217.3845623,,,,,,82739200.0,,,,,
,,,,47.88046646118164,,,,,1765209258.1283023,74.92140197753906,2217.385060957,,,,,,83558400.0,,,,,
,,,,48.485774993896484,,,,,1765209258.1289675,75.31340026855469,2217.385611546,,,,,,84377600.0,,,,,
,,,,47.989013671875,,,,,1765209258.1295123,76.26268005371094,2217.3861356,,,,,,85196800.0,,,,,
,,,,50.18879699707031,,,,,1765209258.130029,78.10860443115234,2217.386609154,,,,,,86016000.0,,,,,
,,,,48.91539001464844,,,,,1765209258.1305296,77.03792572021484,2217.387094522,,,,,,86835200.0,,,,,
,,,,49.428375244140625,,,,,1765209258.1310184,77.80149841308594,2217.387567785,,,,,,87654400.0,,,,,
,,,,50.8909797668457,,,,,1765209258.1314924,78.78742218017578,2217.388051984,,,,,,88473600.0,,,,,
,,,,49.97595977783203,,,,,1765209258.1319788,78.78126525878906,2217.388521021,,,,,,89292800.0,,,,,
,,,,50.891944885253906,,,,,1765209258.132445,80.10482025146484,2217.388998447,,,,,,90112000.0,,,,,
,,,,51.654842376708984,,,,,1765209258.1329272,80.53439331054688,2217.389487093,,,,,,90931200.0,,,,,
3.252307891845703,19.25080108642578,,0.42145809531211853,52.26307678222656,2.2182509899139404,0.6756046414375305,1.408081293106079,38.92865753173828,1765209258.1352077,81.90721893310547,2217.392258761,52.168678283691406,0.28160983324050903,0.5649265050888062,265.066650390625,10.77676773071289,91750400.0,33.25751876831055,189.99993896484375,37.87462615966797,0.786523163318634,4.458210468292236
,,,,53.0753173828125,,,,,1765209258.1361055,82.46451568603516,2217.392667319,,,,,,92569600.0,,,,,
,,,,52.952392578125,,,,,1765209258.1365895,82.27228546142578,2217.393141962,,,,,,93388800.0,,,,,
,,,,53.3709602355957,,,,,1765209258.1370685,82.96412658691406,2217.393634382,,,,,,94208000.0,,,,,
,,,,54.18723678588867,,,,,1765209258.1375554,83.86819458007812,2217.39409988,,,,,,95027200.0,,,,,
,,,,54.31520462036133,,,,,1765209258.13802,84.3823013305664,2217.39458762,,,,,,95846400.0,,,,,
,,,,55.11983108520508,,,,,1765209258.1385143,84.25215148925781,2217.395053143,,,,,,96665600.0,,,,,
,,,,55.78126907348633,,,,,1765209258.1389759,86.02787780761719,2217.395570116,,,,,,97484800.0,,,,,
,,,,56.009944915771484,,,,,1765209258.1394796,85.95368194580078,2217.396097341,,,,,,98304000.0,,,,,
,,,,56.998104095458984,,,,,1765209258.1399913,86.41891479492188,2217.396596153,,,,,,99123200.0,,,,,
,,,,57.27690887451172,,,,,1765209258.1405003,86.4510726928711,2217.397097462,,,,,,99942400.0,,,,,
,,,,57.552711486816406,,,,,1765209258.141006,87.40652465820312,2217.397568651,,,,,,100761600.0,,,,,
,,,,58.693153381347656,,,,,1765209258.141487,88.40641784667969,2217.398049302,,,,,,101580800.0,,,,,
,,,,58.896827697753906,,,,,1765209258.1419728,88.85848999023438,2217.398513189,,,,,,102400000.0,,,,,
,,,,59.08734130859375,,,,,1765209258.1424387,89.3433837890625,2217.39899779,,,,,,103219200.0,,,,,
,,,,60.23823165893555,,,,,1765209258.1429255,90.58641815185547,2217.39945895,,,,,,104038400.0,,,,,
3.2477035522460938,18.079450607299805,,0.42015916109085083,60.37599182128906,2.178401470184326,0.652094841003418,1.3072506189346313,37.318321228027344,1765209258.1451867,90.92313385009766,2217.402227556,52.36111068725586,0.2679453492164612,0.5065094828605652,261.7027893066406,10.920979499816895,104857600.0,32.45305252075195,185.81895446777344,42.72810363769531,0.7480382323265076,4.5189337730407715
,,,,61.4107780456543,,,,,1765209258.1461523,91.77754211425781,2217.402701426,,,,,,105676800.0,,,,,
,,,,61.690223693847656,,,,,1765209258.1466231,92.38805389404297,2217.403166356,,,,,,106496000.0,,,,,
,,,,62.75294494628906,,,,,1765209258.147087,93.70430755615234,2217.403654962,,,,,,107315200.0,,,,,
,,,,63.41360092163086,,,,,1765209258.1475792,94.07638549804688,2217.404116723,,,,,,108134400.0,,,,,
,,,,63.14417266845703,,,,,1765209258.148039,93.48066711425781,2217.4045993,,,,,,108953600.0,,,,,
,,,,65.49445343017578,,,,,1765209258.148527,96.23526763916016,2217.40507618,,,,,,109772800.0,,,,,
,,,,64.83808898925781,,,,,1765209258.148986,96.19050598144531,2217.405670959,,,,,,110592000.0,,,,,
,,,,65.457763671875,,,,,1765209258.14952,96.15956115722656,2217.406230212,,,,,,111411200.0,,,,,
,,,,67.16542053222656,,,,,1765209258.1501117,98.48406982421875,2217.406789237,,,,,,112230400.0,,,,,
,,,,68.06627655029297,,,,,1765209258.1506553,98.930908203125,2217.407301727,,,,,,113049600.0,,,,,
,,,,68.71623992919922,,,,,1765209258.1512005,99.84201049804688,2217.407811844,,,,,,113868800.0,,,,,
,,,,69.33206939697266,,,,,1765209258.151711,100.65286254882812,2217.408333906,,,,,,114688000.0,,,,,
,,,,71.23011779785156,,,,,1765209258.1522367,101.98665618896484,2217.40883279,,,,,,115507200.0,,,,,
,,,,70.46356964111328,,,,,1765209258.1527333,101.2105941772461,2217.409360844,,,,,,116326400.0,,,,,
,,,,71.83845520019531,,,,,1765209258.1532586,101.93183135986328,2217.409879282,,,,,,117145600.0,,,,,
3.1309876441955566,13.87009334564209,,0.38053351640701294,70.98759460449219,2.063314914703369,0.5382086038589478,1.012307047843933,28.2784366607666,1765209258.15571,101.23616027832031,2217.413120826,51.56756591796875,0.22141851484775543,0.40063562989234924,255.15992736816406,10.274138450622559,117964800.0,29.510780334472656,175.8545684814453,41.65347671508789,0.6843608617782593,4.2606635093688965
,,,,72.64308166503906,,,,,1765209258.15698,102.37633514404297,2217.413701427,,,,,,118784000.0,,,,,
,,,,74.28822326660156,,,,,1765209258.1575768,103.21027374267578,2217.414282688,,,,,,119603200.0,,,,,
,,,,75.33995056152344,,,,,1765209258.1581545,103.82554626464844,2217.414865184,,,,,,120422400.0,,,,,
,,,,75.96963500976562,,,,,1765209258.1587217,104.74850463867188,2217.415496182,,,,,,121241600.0,,,,,
,,,,76.73439025878906,,,,,1765209258.1593454,105.92002868652344,2217.416085173,,,,,,122060800.0,,,,,
,,,,77.08138275146484,,,,,1765209258.1599393,105.52556610107422,2217.416669162,,,,,,122880000.0,,,,,
,,,,78.11064147949219,,,,,1765209258.160535,105.80990600585938,2217.417254463,,,,,,123699200.0,,,,,
,,,,79.59320831298828,,,,,1765209258.1611261,106.42387390136719,2217.417802777,,,,,,124518400.0,,,,,
,,,,80.98501586914062,,,,,1765209258.1617062,107.44168090820312,2217.418350472,,,,,,125337600.0,,,,,
,,,,81.5338134765625,,,,,1765209258.1622436,106.90003204345703,2217.41887598,,,,,,126156800.0,,,,,
,,,,82.59465789794922,,,,,1765209258.1627765,107.3659439086914,2217.419414719,,,,,,126976000.0,,,,,
,,,,83.85890197753906,,,,,1765209258.1633198,107.74710083007812,2217.419953245,,,,,,127795200.0,,,,,
,,,,84.34220886230469,,,,,1765209258.1638525,107.6968994140625,2217.420473241,,,,,,128614400.0,,,,,
,,,,85.80258178710938,,,,,1765209258.1643732,108.03608703613281,2217.421016393,,,,,,129433600.0,,,,,
,,,,85.82257080078125,,,,,1765209258.164916,107.96556091308594,2217.421566756,,,,,,130252800.0,,,,,
3.2267768383026123,12.149041175842285,,0.3894491493701935,87.39823913574219,2.1808278560638428,0.4909004867076874,0.929062008857727,25.50395965576172,1765209258.167434,108.13983154296875,2217.424517641,46.159420013427734,0.20071689784526825,0.3642323315143585,260.190673828125,10.416162490844727,131072000.0,29.878480911254883,186.3770294189453,41.1989860534668,0.68934166431427,4.622185230255127
,,,,86.91576385498047,,,,,1765209258.168407,107.37628173828125,2217.425223738,,,,,,131891200.0,,,,,
,,,,88.18347930908203,,,,,1765209258.1689386,107.77274322509766,2217.426080412,,,,,,132710400.0,,,,,
,,,,89.68310546875,,,,,1765209258.1697066,109.29290771484375,2217.426628417,,,,,,133529600.0,,,,,
,,,,89.17520141601562,,,,,1765209258.170518,108.30037689208984,2217.427190448,,,,,,134348800.0,,,,,
,,,,92.21355438232422,,,,,1765209258.1710794,109.82518768310547,2217.42772935,,,,,,135168000.0,,,,,
,,,,93.72532653808594,,,,,1765209258.1716166,110.40689086914062,2217.428255001,,,,,,135987200.0,,,,,
,,,,92.92830657958984,,,,,1765209258.1721447,109.45098114013672,2217.42878648,,,,,,136806400.0,,,,,
,,,,94.98750305175781,,,,,1765209258.172693,110.62107849121094,2217.429339454,,,,,,137625600.0,,,,,
,,,,95.70537567138672,,,,,1765209258.1732304,109.97006225585938,2217.429862871,,,,,,138444800.0,,,,,
,,,,95.27704620361328,,,,,1765209258.1737597,108.65263366699219,2217.430408301,,,,,,139264000.0,,,,,
,,,,95.99175262451172,,,,,1765209258.1743126,109.23004913330078,2217.430929994,,,,,,140083200.0,,,,,
,,,,97.94178771972656,,,,,1765209258.174834,110.75867462158203,2217.431470538,,,,,,140902400.0,,,,,
,,,,98.64757537841797,,,,,1765209258.1753762,109.53185272216797,2217.432009968,,,,,,141721600.0,,,,,
,,,,97.82421112060547,,,,,1765209258.1759155,108.89984893798828,2217.432538309,,,,,,142540800.0,,,,,
,,,,98.33513641357422,,,,,1765209258.1764388,108.69696807861328,2217.433051622,,,,,,143360000.0,,,,,
3.172224760055542,10.132625579833984,,0.37423866987228394,100.22933959960938,2.08724308013916,0.4082964360713959,0.8231213688850403,20.608951568603516,1765209258.1789355,109.15831756591797,2217.436440219,41.27941131591797,0.1754121333360672,0.3341220021247864,254.618408203125,10.420000076293945,144179200.0,28.403928756713867,177.33827209472656,44.659690856933594,0.6637657284736633,4.341089248657227
,,,,101.67041778564453,,,,,1765209258.1803277,109.41639709472656,2217.436994628,,,,,,144998400.0,,,,,
,,,,102.04179382324219,,,,,1765209258.1808803,109.53885650634766,2217.437532115,,,,,,145817600.0,,,,,
,,,,104.53067016601562,,,,,1765209258.181423,111.18441009521484,2217.438074404,,,,,,146636800.0,,,,,
,,,,104.5082778930664,,,,,1765209258.1819735,110.9634017944336,2217.438603884,,,,,,147456000.0,,,,,
,,,,106.06529998779297,,,,,1765209258.1825042,111.30193328857422,2217.439113091,,,,,,148275200.0,,,,,
,,,,105.70088195800781,,,,,1765209258.1830225,110.18350982666016,2217.439655922,,,,,,149094400.0,,,,,
,,,,105.47055053710938,,,,,1765209258.1835647,110.30758666992188,2217.440190491,,,,,,149913600.0,,,,,
,,,,105.86803436279297,,,,,1765209258.1840847,110.15966796875,2217.44070874,,,,,,150732800.0,,,,,
,,,,106.2894058227539,,,,,1765209258.1846123,109.61389923095703,2217.441248762,,,,,,151552000.0,,,,,
,,,,111.0356216430664,,,,,1765209258.185154,112.88188934326172,2217.441776144,,,,,,152371200.0,,,,,
,,,,109.3012924194336,,,,,1765209258.1856802,111.07071685791016,2217.442283229,,,,,,153190400.0,,,,,
,,,,108.58358001708984,,,,,1765209258.186186,109.4111557006836,2217.442812727,,,,,,154009600.0,,,,,
,,,,109.76333618164062,,,,,1765209258.1867235,110.83939361572266,2217.443332033,,,,,,154828800.0,,,,,
,,,,111.4345474243164,,,,,1765209258.1872323,111.58538055419922,2217.443838523,,,,,,155648000.0,,,,,
,,,,113.15430450439453,,,,,1765209258.1877472,112.5127182006836,2217.444371556,,,,,,156467200.0,,,,,
3.1021785736083984,8.737070083618164,,0.3594909906387329,110.95550537109375,2.0526084899902344,0.37804198265075684,0.7067800760269165,18.751205444335938,1765209258.1903746,109.84872436523438,2217.447538748,44.68965530395508,0.1627020239830017,0.2878568470478058,250.1737518310547,10.382549285888672,157286400.0,26.942785263061523,174.04049682617188,48.33363723754883,0.621042013168335,4.190516948699951
,,,,114.01895141601562,,,,,1765209258.1914217,112.47635650634766,2217.448070518,,,,,,158105600.0,,,,,
,,,,113.1429672241211,,,,,1765209258.1919703,111.46149444580078,2217.448591875,,,,,,158924800.0,,,,,
,,,,113.47811126708984,,,,,1765209258.1924984,110.63287353515625,2217.44913244,,,,,,159744000.0,,,,,
,,,,114.88897705078125,,,,,1765209258.19304,111.70849609375,2217.449653831,,,,,,160563200.0,,,,,
,,,,115.99959564208984,,,,,1765209258.1935606,111.98654174804688,2217.450163594,,,,,,161382400.0,,,,,
,,,,114.77279663085938,,,,,1765209258.1940725,110.25029754638672,2217.450718357,,,,,,162201600.0,,,,,
,,,,117.33171081542969,,,,,1765209258.19462,112.2573013305664,2217.45124946,,,,,,163020800.0,,,,,
,,,,117.49385833740234,,,,,1765209258.1951385,112.00165557861328,2217.451752484,,,,,,163840000.0,,,,,
,,,,118.09521484375,,,,,1765209258.1956606,112.15104675292969,2217.452284741,,,,,,164659200.0,,,,,
,,,,117.39008331298828,,,,,1765209258.1961925,110.45713806152344,2217.452803073,,,,,,165478400.0,,,,,
,,,,119.56307220458984,,,,,1765209258.1967084,112.12992095947266,2217.453319848,,,,,,166297600.0,,,,,
,,,,119.70028686523438,,,,,1765209258.197222,111.86910247802734,2217.453854297,,,,,,167116800.0,,,,,
,,,,118.32807159423828,,,,,1765209258.1977646,110.55158233642578,2217.454398477,,,,,,167936000.0,,,,,
,,,,119.34614562988281,,,,,1765209258.1983035,110.5445785522461,2217.454923214,,,,,,168755200.0,,,,,
,,,,121.44709014892578,,,,,1765209258.1988251,112.46842193603516,2217.455482506,,,,,,169574400.0,,,,,
