Validation Measures/dynamic_time_warping/qvel,Validation Measures/discrete_frechet_distance/qpos,Validation Measures/discrete_frechet_distance/qvel,Validation Info/Mean Episode Return,Validation Measures/dynamic_time_warping/site_rvel,Validation Info/Mean Episode Length,Validation Measures/euclidean_distance/qvel,Validation Measures/dynamic_time_warping/site_rrotvec,Agent Video,Mean Episode Return,Validation Measures/dynamic_time_warping/qpos,Validation Measures/discrete_frechet_distance/site_rpos,_step,Validation Measures/discrete_frechet_distance/site_rvel,Mean Episode Length,Validation Measures/euclidean_distance/site_rrotvec,_timestamp,Validation Measures/discrete_frechet_distance/site_rrotvec,Validation Measures/euclidean_distance/site_rpos,Validation Measures/euclidean_distance/site_rvel,Validation Measures/dynamic_time_warping/site_rpos,_runtime,Validation Measures/euclidean_distance/qpos
,,,,,,,,,19.06671714782715,,,18841600.0,,47.22310256958008,,1765266366.7931392,,,,,2206.149718686,
,,,,,,,,,19.2469539642334,,,19660800.0,,47.25669860839844,,1765266366.7936444,,,,,2206.150207179,
,,,,,,,,,19.618614196777344,,,20480000.0,,47.63372802734375,,1765266366.7941284,,,,,2206.151452976,
,,,,,,,,,20.218313217163086,,,21299200.0,,48.691104888916016,,1765266366.79494,,,,,2206.1523594,
,,,,,,,,,20.640403747558594,,,22118400.0,,48.943965911865234,,1765266366.796082,,,,,2206.153032641,
,,,,,,,,,20.962020874023438,,,22937600.0,,49.14407730102539,,1765266366.796889,,,,,2206.1538015,
,,,,,,,,,21.714061737060547,,,23756800.0,,50.299171447753906,,1765266366.797654,,,,,2206.154533416,
,,,,,,,,,21.67945098876953,,,24576000.0,,50.176025390625,,1765266366.7983954,,,,,2206.155217142,
,,,,,,,,,22.1606502532959,,,25395200.0,,50.58176803588867,,1765266366.7990727,,,,,2206.155740155,
298.8035583496094,0.9195024967193604,11.71168041229248,20.3923282623291,206.75205993652344,44.6291389465332,3.6374804973602295,78.5962905883789,,22.78510093688965,36.51536560058594,0.7277436852455139,26214400.0,5.157308101654053,50.96194839477539,1.1869087219238281,1765266366.8016214,2.5451126098632812,0.3271279036998749,2.382963180541992,21.595529556274414,2206.158751678,0.4625600278377533
,,,,,,,,,23.010164260864258,,,27033600.0,,51.46097183227539,,1765266366.8026743,,,,,2206.159278976,
,,,,,,,,,23.627140045166016,,,27852800.0,,52.14511489868164,,1765266366.8031895,,,,,2206.159899594,
,,,,,,,,,24.149394989013672,,,28672000.0,,52.21935272216797,,1765266366.8037965,,,,,2206.160489032,
,,,,,,,,,24.47028350830078,,,29491200.0,,52.81084442138672,,1765266366.8043566,,,,,2206.161052487,
,,,,,,,,,24.80582618713379,,,30310400.0,,52.92978286743164,,1765266366.8049452,,,,,2206.161697495,
,,,,,,,,,24.980514526367188,,,31129600.0,,53.21255111694336,,1765266366.8054776,,,,,2206.162790801,
,,,,,,,,,25.282373428344727,,,31948800.0,,53.56855392456055,,1765266366.8066065,,,,,2206.163370347,
,,,,,,,,,26.089336395263672,,,32768000.0,,54.2281494140625,,1765266366.8072584,,,,,2206.163882189,
,,,,,,,,,26.5798397064209,,,33587200.0,,54.639286041259766,,1765266366.8077872,,,,,2206.164418227,
,,,,,,,,,27.113988876342773,,,34406400.0,,54.888275146484375,,1765266366.8083096,,,,,2206.164913303,
,,,,,,,,,27.247716903686523,,,35225600.0,,55.309329986572266,,1765266366.8088179,,,,,2206.165438757,
,,,,,,,,,27.79163932800293,,,36044800.0,,55.5206184387207,,1765266366.8093371,,,,,2206.165930404,
,,,,,,,,,27.921241760253906,,,36864000.0,,56.20145797729492,,1765266366.8098419,,,,,2206.166452879,
,,,,,,,,,28.498167037963867,,,37683200.0,,56.40618133544922,,1765266366.8103633,,,,,2206.166977137,
,,,,,,,,,28.597978591918945,,,38502400.0,,56.149925231933594,,1765266366.810887,,,,,2206.167509341,
285.70550537109375,0.8927637934684753,11.240346908569336,24.65381622314453,199.63528442382812,48.450382232666016,3.5047457218170166,62.48447036743164,,28.867332458496094,35.807769775390625,0.7175658345222473,39321600.0,4.856894493103027,56.94255065917969,0.9887703657150269,1765266366.813347,2.0724189281463623,0.3220570385456085,2.3420350551605225,20.986886978149414,2206.170421197,0.4527760148048401
,,,,,,,,,29.342466354370117,,,40140800.0,,57.418609619140625,,1765266366.8143308,,,,,2206.170973309,
,,,,,,,,,29.831668853759766,,,40960000.0,,57.335289001464844,,1765266366.8148522,,,,,2206.171546021,
,,,,,,,,,30.10877227783203,,,41779200.0,,57.49739074707031,,1765266366.8154314,,,,,2206.1721044,
,,,,,,,,,30.727922439575195,,,42598400.0,,58.314979553222656,,1765266366.8159833,,,,,2206.172628196,
,,,,,,,,,30.95367431640625,,,43417600.0,,58.72968673706055,,1765266366.8165338,,,,,2206.173133565,
,,,,,,,,,31.038713455200195,,,44236800.0,,58.371795654296875,,1765266366.8170385,,,,,2206.173633965,
,,,,,,,,,31.375261306762695,,,45056000.0,,59.133323669433594,,1765266366.8175378,,,,,2206.174142963,
,,,,,,,,,31.803560256958008,,,45875200.0,,59.41450881958008,,1765266366.8180413,,,,,2206.17468506,
,,,,,,,,,32.81569290161133,,,46694400.0,,60.259010314941406,,1765266366.8185577,,,,,2206.175336802,
,,,,,,,,,32.56924057006836,,,47513600.0,,60.07840347290039,,1765266366.819206,,,,,2206.175927338,
,,,,,,,,,33.47660446166992,,,48332800.0,,60.20745086669922,,1765266366.8198066,,,,,2206.176550154,
,,,,,,,,,33.934879302978516,,,49152000.0,,60.830440521240234,,1765266366.8203866,,,,,2206.177048347,
,,,,,,,,,33.7005729675293,,,49971200.0,,60.7920036315918,,1765266366.8209338,,,,,2206.177605903,
,,,,,,,,,34.030643463134766,,,50790400.0,,61.02560806274414,,1765266366.8214824,,,,,2206.178136711,
,,,,,,,,,34.84925079345703,,,51609600.0,,61.24713897705078,,1765266366.82203,,,,,2206.178701444,
273.6373596191406,0.849196195602417,10.874503135681152,28.65658950805664,191.75550842285156,52.60317611694336,3.3600168228149414,52.90103530883789,,35.3958740234375,34.63865661621094,0.6603942513465881,52428800.0,4.71235990524292,61.60480499267578,0.8727737069129944,1765266366.825428,1.7719330787658691,0.29578542709350586,2.276428699493408,18.645851135253906,2206.18312849,0.4436150789260864
,,,,,,,,,35.68816375732422,,,53248000.0,,62.173099517822266,,1765266366.8269832,,,,,2206.18428424,
,,,,,,,,,35.428192138671875,,,54067200.0,,61.39430618286133,,1765266366.8278701,,,,,2206.185550932,
,,,,,,,,,36.29740524291992,,,54886400.0,,62.5465087890625,,1765266366.829278,,,,,2206.186516361,
,,,,,,,,,36.714691162109375,,,55705600.0,,62.97536087036133,,1765266366.8303127,,,,,2206.18747081,
,,,,,,,,,37.018619537353516,,,56524800.0,,63.25179672241211,,1765266366.831284,,,,,2206.188450042,
,,,,,,,,,37.8590202331543,,,57344000.0,,64.1197738647461,,1765266366.8322544,,,,,2206.189484916,
,,,,,,,,,37.97842025756836,,,58163200.0,,63.535400390625,,1765266366.833277,,,,,2206.190773216,
,,,,,,,,,37.87664794921875,,,58982400.0,,63.820919036865234,,1765266366.8343685,,,,,2206.191749972,
,,,,,,,,,37.94761657714844,,,59801600.0,,64.05368041992188,,1765266366.8355296,,,,,2206.192775209,
,,,,,,,,,39.06252670288086,,,60620800.0,,64.96110534667969,,1765266366.8365633,,,,,2206.193655932,
,,,,,,,,,38.743736267089844,,,61440000.0,,64.241455078125,,1765266366.837452,,,,,2206.194542745,
,,,,,,,,,39.75123977661133,,,62259200.0,,65.48068237304688,,1765266366.8383255,,,,,2206.195368149,
,,,,,,,,,39.8043098449707,,,63078400.0,,65.33365631103516,,1765266366.839179,,,,,2206.196211333,
,,,,,,,,,40.372108459472656,,,63897600.0,,65.86547088623047,,1765266366.8400147,,,,,2206.197035766,
,,,,,,,,,40.53561782836914,,,64716800.0,,65.73621368408203,,1765266366.840842,,,,,2206.197847324,
261.6067199707031,0.7982786893844604,10.411352157592773,31.882469177246094,188.8572998046875,51.646018981933594,3.20709490776062,42.752498626708984,,40.445106506347656,34.158172607421875,0.608853816986084,65536000.0,4.571499824523926,65.57586669921875,0.7319915890693665,1765266366.8452675,1.4207487106323242,0.2698025405406952,2.232164144515991,17.72684097290039,2206.203520835,0.43436354398727417
,,,,,,,,,41.03481674194336,,,66355200.0,,66.71980285644531,,1765266366.8473413,,,,,2206.204270595,
,,,,,,,,,41.35237121582031,,,67174400.0,,67.44683837890625,,1765266366.848088,,,,,2206.204986405,
,,,,,,,,,42.15700149536133,,,67993600.0,,67.7054672241211,,1765266366.8488207,,,,,2206.205715129,
,,,,,,,,,42.81760787963867,,,68812800.0,,67.93682098388672,,1765266366.8495526,,,,,2206.206310559,
,,,,,,,,,42.94957733154297,,,69632000.0,,68.73607635498047,,1765266366.8501863,,,,,2206.206897842,
,,,,,,,,,42.69489288330078,,,70451200.0,,68.0416488647461,,1765266366.8507957,,,,,2206.207450781,
,,,,,,,,,43.69056701660156,,,71270400.0,,68.52212524414062,,1765266366.851346,,,,,2206.208016142,
,,,,,,,,,43.814430236816406,,,72089600.0,,68.99103546142578,,1765266366.8519268,,,,,2206.208556028,
,,,,,,,,,44.28229904174805,,,72908800.0,,70.12730407714844,,1765266366.852471,,,,,2206.209102416,
,,,,,,,,,44.68512725830078,,,73728000.0,,70.9002456665039,,1765266366.8529723,,,,,2206.209579169,
,,,,,,,,,45.56828308105469,,,74547200.0,,71.20596313476562,,1765266366.853493,,,,,2206.210091214,
,,,,,,,,,45.28897476196289,,,75366400.0,,71.12956237792969,,1765266366.8540022,,,,,2206.21069465,
,,,,,,,,,46.36395263671875,,,76185600.0,,72.58313751220703,,1765266366.8545275,,,,,2206.21161357,
,,,,,,,,,45.690948486328125,,,77004800.0,,71.84185791015625,,1765266366.855423,,,,,2206.212207129,
,,,,,,,,,46.939117431640625,,,77824000.0,,72.53590393066406,,1765266366.856081,,,,,2206.212844572,
260.5492248535156,0.7943739891052246,10.36534595489502,35.384822845458984,186.30015563964844,50.000003814697266,3.213050127029419,42.26647186279297,,46.59104919433594,34.20929718017578,0.5565621256828308,78643200.0,4.445954322814941,73.47774505615234,0.6998498439788818,1765266366.8587623,1.473266839981079,0.2549939751625061,2.202894449234009,16.658599853515625,2206.215788718,0.43280014395713806
,,,,,,,,,47.31088638305664,,,79462400.0,,73.90411376953125,,1765266366.8596928,,,,,2206.216339879,
,,,,,,,,,47.7886848449707,,,80281600.0,,74.39595794677734,,1765266366.8602543,,,,,2206.216861244,
,,,,,,,,,47.96076202392578,,,81100800.0,,74.3656997680664,,1765266366.8607628,,,,,2206.21752696,
,,,,,,,,,48.80204391479492,,,81920000.0,,75.73906707763672,,1765266366.8613782,,,,,2206.218139151,
,,,,,,,,,48.50434112548828,,,82739200.0,,75.82889556884766,,1765266366.8620262,,,,,2206.218824524,
,,,,,,,,,49.755165100097656,,,83558400.0,,77.00395965576172,,1765266366.8626857,,,,,2206.219439101,
,,,,,,,,,51.16466522216797,,,84377600.0,,77.72013854980469,,1765266366.86331,,,,,2206.220668052,
,,,,,,,,,51.54573059082031,,,85196800.0,,79.18865966796875,,1765266366.864322,,,,,2206.222224069,
,,,,,,,,,50.660701751708984,,,86016000.0,,78.59278869628906,,1765266366.8658414,,,,,2206.223579485,
,,,,,,,,,51.71473693847656,,,86835200.0,,78.97601318359375,,1765266366.8672807,,,,,2206.224754595,
,,,,,,,,,51.66819763183594,,,87654400.0,,78.74224853515625,,1765266366.8684657,,,,,2206.226000238,
,,,,,,,,,52.18754577636719,,,88473600.0,,79.76964569091797,,1765266366.8697116,,,,,2206.227467386,
,,,,,,,,,52.012813568115234,,,89292800.0,,80.42915344238281,,1765266366.8711183,,,,,2206.229108078,
,,,,,,,,,52.34987258911133,,,90112000.0,,80.53079223632812,,1765266366.8726983,,,,,2206.230848882,
,,,,,,,,,53.40680694580078,,,90931200.0,,82.37745666503906,,1765266366.874341,,,,,2206.231978736,
251.3505401611328,0.7701947689056396,10.255412101745605,38.529361724853516,180.2794952392578,53.35227584838867,3.113835573196411,36.92319107055664,,54.75227737426758,34.34682846069336,0.5381214618682861,91750400.0,4.317539215087891,83.32206726074219,0.6550638675689697,1765266366.8790162,1.279685139656067,0.2605525255203247,2.144564151763916,17.49109649658203,2206.237607115,0.4335508346557617
,,,,,,,,,54.618690490722656,,,92569600.0,,84.13107299804688,,1765266366.8813753,,,,,2206.238664044,
,,,,,,,,,55.232322692871094,,,93388800.0,,83.86136627197266,,1765266366.8823879,,,,,2206.239267573,
,,,,,,,,,55.68165588378906,,,94208000.0,,85.25489807128906,,1765266366.8831322,,,,,2206.239942119,
,,,,,,,,,56.18042755126953,,,95027200.0,,85.33075714111328,,1765266366.8838108,,,,,2206.240543747,
,,,,,,,,,57.14893341064453,,,95846400.0,,85.91029357910156,,1765266366.884423,,,,,2206.241197762,
,,,,,,,,,58.3140983581543,,,96665600.0,,86.9833984375,,1765266366.8850605,,,,,2206.241835873,
,,,,,,,,,57.869041442871094,,,97484800.0,,87.32941436767578,,1765266366.8856976,,,,,2206.242437546,
,,,,,,,,,58.18485641479492,,,98304000.0,,87.7930908203125,,1765266366.8863282,,,,,2206.243064459,
,,,,,,,,,59.1039924621582,,,99123200.0,,88.01666259765625,,1765266366.8869462,,,,,2206.243600446,
,,,,,,,,,58.94728088378906,,,99942400.0,,88.22220611572266,,1765266366.8875027,,,,,2206.24415361,
,,,,,,,,,60.80937957763672,,,100761600.0,,89.92131042480469,,1765266366.8880696,,,,,2206.244708473,
,,,,,,,,,61.6962776184082,,,101580800.0,,90.71455383300781,,1765266366.8886132,,,,,2206.245335615,
,,,,,,,,,61.86531448364258,,,102400000.0,,91.6244888305664,,1765266366.889212,,,,,2206.246057739,
,,,,,,,,,62.67140197753906,,,103219200.0,,92.4346923828125,,1765266366.8899262,,,,,2206.246855362,
,,,,,,,,,64.61930847167969,,,104038400.0,,94.00733947753906,,1765266366.89062,,,,,2206.247898595,
246.97267150878906,0.7248783111572266,10.371828079223633,42.63431930541992,180.78277587890625,53.20833206176758,3.0953574180603027,35.64754867553711,,63.64008331298828,33.281494140625,0.47807714343070984,104857600.0,4.346753120422363,93.11652374267578,0.6302932500839233,1765266366.895881,1.2551219463348389,0.24525126814842224,2.134315252304077,15.881964683532715,2206.255843109,0.42440304160118103
,,,,,,,,,65.74864959716797,,,105676800.0,,95.98745727539062,,1765266366.8994043,,,,,2206.257006224,
,,,,,,,,,65.2607650756836,,,106496000.0,,95.855712890625,,1765266366.9006958,,,,,2206.258066789,
,,,,,,,,,65.74757385253906,,,107315200.0,,95.90043640136719,,1765266366.901793,,,,,2206.259080135,
,,,,,,,,,67.2662353515625,,,108134400.0,,96.7029800415039,,1765266366.90289,,,,,2206.259853912,
,,,,,,,,,67.28868865966797,,,108953600.0,,97.5624008178711,,1765266366.903712,,,,,2206.26062825,
,,,,,,,,,67.44202423095703,,,109772800.0,,98.42628479003906,,1765266366.904474,,,,,2206.261341242,
,,,,,,,,,69.47798919677734,,,110592000.0,,100.2966079711914,,1765266366.9052052,,,,,2206.262024183,
,,,,,,,,,69.17850494384766,,,111411200.0,,99.6451416015625,,1765266366.9059002,,,,,2206.262562138,
,,,,,,,,,70.41756439208984,,,112230400.0,,100.62349700927734,,1765266366.9064403,,,,,2206.263139831,
,,,,,,,,,71.0492172241211,,,113049600.0,,101.35469818115234,,1765266366.9070437,,,,,2206.263702836,
,,,,,,,,,71.98976135253906,,,113868800.0,,101.97026062011719,,1765266366.9075685,,,,,2206.264154139,
,,,,,,,,,73.00543212890625,,,114688000.0,,103.19959259033203,,1765266366.908074,,,,,2206.264710979,
,,,,,,,,,72.22242736816406,,,115507200.0,,102.19261169433594,,1765266366.9086258,,,,,2206.265212406,
,,,,,,,,,74.63780212402344,,,116326400.0,,103.73640441894531,,1765266366.9091344,,,,,2206.265744367,
,,,,,,,,,74.62354278564453,,,117145600.0,,103.95956420898438,,1765266366.9096694,,,,,2206.266308635,
242.08917236328125,0.6887917518615723,9.916068077087402,39.818119049072266,173.06362915039062,50.98630142211914,2.9934611320495605,28.98128318786621,,74.85015106201172,31.101119995117188,0.39295700192451477,117964800.0,4.175349235534668,103.45531463623047,0.5322101712226868,1765266366.912278,0.9799917340278625,0.2137296199798584,2.0540390014648438,13.22758960723877,2206.269522008,0.39757347106933594
,,,,,,,,,76.89149475097656,,,118784000.0,,104.83596801757812,,1765266366.9134116,,,,,2206.270110163,
,,,,,,,,,77.21548461914062,,,119603200.0,,104.26917266845703,,1765266366.9139652,,,,,2206.270657725,
,,,,,,,,,79.15914916992188,,,120422400.0,,106.03255462646484,,1765266366.9145343,,,,,2206.271245858,
,,,,,,,,,79.69309997558594,,,121241600.0,,105.89940643310547,,1765266366.9151194,,,,,2206.271831076,
,,,,,,,,,80.21951293945312,,,122060800.0,,107.2972412109375,,1765266366.915707,,,,,2206.272372693,
,,,,,,,,,80.72767639160156,,,122880000.0,,106.63353729248047,,1765266366.9162664,,,,,2206.272908677,
,,,,,,,,,82.35511016845703,,,123699200.0,,107.48699188232422,,1765266366.9168038,,,,,2206.273454686,
,,,,,,,,,83.19375610351562,,,124518400.0,,108.54962921142578,,1765266366.917351,,,,,2206.274046634,
,,,,,,,,,83.93888854980469,,,125337600.0,,108.0652084350586,,1765266366.9179008,,,,,2206.274550478,
,,,,,,,,,84.7947998046875,,,126156800.0,,107.64443969726562,,1765266366.9184418,,,,,2206.275103396,
,,,,,,,,,87.33157348632812,,,126976000.0,,109.371337890625,,1765266366.9189951,,,,,2206.27563279,
,,,,,,,,,86.80286407470703,,,127795200.0,,108.98287200927734,,1765266366.919529,,,,,2206.276182498,
,,,,,,,,,87.98815155029297,,,128614400.0,,108.00411987304688,,1765266366.920076,,,,,2206.276751276,
,,,,,,,,,90.32713317871094,,,129433600.0,,109.98783111572266,,1765266366.9206033,,,,,2206.277235187,
,,,,,,,,,89.92798614501953,,,130252800.0,,109.67840576171875,,1765266366.9211483,,,,,2206.277779468,
250.4095001220703,0.6656018495559692,10.135892868041992,41.85809326171875,184.3260955810547,46.371429443359375,3.118685245513916,24.187885284423828,,92.40071868896484,29.815406799316406,0.35104894638061523,131072000.0,4.430917263031006,110.1485595703125,0.46240875124931335,1765266366.9237206,0.8681327700614929,0.1824900358915329,2.1674647331237793,10.378698348999023,2206.281204071,0.3885522186756134
,,,,,,,,,89.69783020019531,,,131891200.0,,107.5065689086914,,1765266366.9250543,,,,,2206.281782246,
,,,,,,,,,90.73629760742188,,,132710400.0,,107.24629211425781,,1765266366.9256523,,,,,2206.282325851,
,,,,,,,,,91.59365844726562,,,133529600.0,,107.59646606445312,,1765266366.9262176,,,,,2206.282887476,
,,,,,,,,,96.04936981201172,,,134348800.0,,110.77479553222656,,1765266366.9267766,,,,,2206.283493678,
,,,,,,,,,95.4013442993164,,,135168000.0,,109.79475402832031,,1765266366.9273138,,,,,2206.283997548,
,,,,,,,,,96.80838775634766,,,135987200.0,,110.35445404052734,,1765266366.9278853,,,,,2206.284515872,
,,,,,,,,,96.89568328857422,,,136806400.0,,109.67555236816406,,1765266366.9284167,,,,,2206.285050624,
,,,,,,,,,97.86383056640625,,,137625600.0,,109.34610748291016,,1765266366.9289591,,,,,2206.285571912,
,,,,,,,,,100.54059600830078,,,138444800.0,,111.35980987548828,,1765266366.9294748,,,,,2206.286077406,
,,,,,,,,,99.17534637451172,,,139264000.0,,109.74803161621094,,1765266366.9299924,,,,,2206.286607145,
,,,,,,,,,99.79161071777344,,,140083200.0,,110.51803588867188,,1765266366.930499,,,,,2206.287129638,
,,,,,,,,,100.97382354736328,,,140902400.0,,109.39469909667969,,1765266366.9310157,,,,,2206.287682653,
,,,,,,,,,102.78086853027344,,,141721600.0,,111.30914306640625,,1765266366.931597,,,,,2206.288219267,
,,,,,,,,,102.98368835449219,,,142540800.0,,110.38259887695312,,1765266366.9320989,,,,,2206.288695115,
,,,,,,,,,101.93905639648438,,,143360000.0,,108.998779296875,,1765266366.9326184,,,,,2206.289181372,
246.5850830078125,0.6470480561256409,10.104333877563477,43.7679443359375,173.008056640625,40.89552307128906,3.0849413871765137,20.487552642822266,,102.73665618896484,28.592782974243164,0.3411382734775543,144179200.0,4.187628269195557,108.55856323242188,0.3931597173213959,1765266366.9352763,0.8254556655883789,0.17105144262313843,2.0643630027770996,9.626198768615723,2206.293153863,0.37572991847991943
,,,,,,,,,104.42903900146484,,,144998400.0,,108.9275894165039,,1765266366.9369898,,,,,2206.293753139,
,,,,,,,,,107.83016204833984,,,145817600.0,,112.16607666015625,,1765266366.9376194,,,,,2206.29436369,
,,,,,,,,,107.4957046508789,,,146636800.0,,110.20661926269531,,1765266366.9382432,,,,,2206.294927305,
,,,,,,,,,108.21926879882812,,,147456000.0,,110.71597290039062,,1765266366.9388099,,,,,2206.29551043,
,,,,,,,,,108.8680648803711,,,148275200.0,,110.83432006835938,,1765266366.9393501,,,,,2206.296001688,
,,,,,,,,,111.06626892089844,,,149094400.0,,112.43482208251953,,1765266366.9398975,,,,,2206.296530858,
,,,,,,,,,109.29792785644531,,,149913600.0,,110.23188018798828,,1765266366.9404304,,,,,2206.297085911,
,,,,,,,,,111.0782699584961,,,150732800.0,,109.91077423095703,,1765266366.9409823,,,,,2206.29759472,
,,,,,,,,,112.223876953125,,,151552000.0,,111.52873992919922,,1765266366.9415112,,,,,2206.298179602,
,,,,,,,,,113.18702697753906,,,152371200.0,,111.12602233886719,,1765266366.9420366,,,,,2206.29866687,
,,,,,,,,,113.13255310058594,,,153190400.0,,110.69298553466797,,1765266366.9425664,,,,,2206.2992056,
,,,,,,,,,114.24724578857422,,,154009600.0,,111.2815933227539,,1765266366.9431105,,,,,2206.299710233,
,,,,,,,,,114.5703353881836,,,154828800.0,,110.80398559570312,,1765266366.9436245,,,,,2206.300342244,
,,,,,,,,,117.36456298828125,,,155648000.0,,112.37908172607422,,1765266366.9441905,,,,,2206.30115022,
,,,,,,,,,117.54657745361328,,,156467200.0,,111.961669921875,,1765266366.945015,,,,,2206.301734896,
241.4118194580078,0.6068775653839111,9.934627532958984,48.285640716552734,169.623779296875,44.68965530395508,3.000032663345337,16.872995376586914,,116.96886444091797,26.945302963256836,0.29860246181488037,157286400.0,4.025542736053467,111.52303314208984,0.3525458574295044,1765266366.9476743,0.6624157428741455,0.15153683722019196,2.0240085124969482,8.134876251220703,2206.304701171,0.3587035536766052
,,,,,,,,,119.440673828125,,,158105600.0,,112.5158920288086,,1765266366.948619,,,,,2206.305193763,
,,,,,,,,,118.63092041015625,,,158924800.0,,111.64381408691406,,1765266366.9491158,,,,,2206.305729018,
,,,,,,,,,119.2008056640625,,,159744000.0,,111.38717651367188,,1765266366.9496055,,,,,2206.306180545,
,,,,,,,,,120.10737609863281,,,160563200.0,,111.9508285522461,,1765266366.950107,,,,,2206.306662095,
,,,,,,,,,120.3799819946289,,,161382400.0,,112.16850280761719,,1765266366.9505925,,,,,2206.307162234,
,,,,,,,,,120.22197723388672,,,162201600.0,,111.02229309082031,,1765266366.9510903,,,,,2206.307656854,
,,,,,,,,,121.55918884277344,,,163020800.0,,111.15032958984375,,1765266366.9515786,,,,,2206.308168442,
,,,,,,,,,122.27149963378906,,,163840000.0,,111.7669677734375,,1765266366.952095,,,,,2206.308676042,
,,,,,,,,,121.62154388427734,,,164659200.0,,111.40681457519531,,1765266366.9525971,,,,,2206.309186281,
,,,,,,,,,123.15996551513672,,,165478400.0,,111.48191833496094,,1765266366.953108,,,,,2206.30967761,
,,,,,,,,,123.51286315917969,,,166297600.0,,112.03103637695312,,1765266366.9536018,,,,,2206.310183941,
,,,,,,,,,125.50949096679688,,,167116800.0,,112.94535827636719,,1765266366.9541044,,,,,2206.310709074,
,,,,,,,,,123.97972106933594,,,167936000.0,,111.3851089477539,,1765266366.9546206,,,,,2206.311246787,
,,,,,,,,,124.62014770507812,,,168755200.0,,111.56072235107422,,1765266366.9551528,,,,,2206.311792337,
,,,,,,,,,123.30831146240234,,,169574400.0,,110.4363784790039,,1765266366.9556684,,,,,2206.312277513,
