Validation Info/Mean Episode Length,Validation Measures/dynamic_time_warping/qvel,Validation Measures/euclidean_distance/site_rvel,Validation Measures/dynamic_time_warping/site_rvel,Agent Video,Validation Measures/euclidean_distance/site_rrotvec,Metric for Sweep,Validation Info/Mean Episode Return,Validation Measures/discrete_frechet_distance/qpos,Validation Measures/discrete_frechet_distance/site_rvel,Validation Measures/dynamic_time_warping/site_rrotvec,_timestamp,Discriminator/Output Expert,Validation Measures/euclidean_distance/qvel,Validation Measures/dynamic_time_warping/site_rpos,Validation Measures/discrete_frechet_distance/site_rpos,Validation Measures/dynamic_time_warping/qpos,Validation Measures/discrete_frechet_distance/qvel,Validation Measures/euclidean_distance/site_rpos,_step,Mean Episode Return,Validation Measures/discrete_frechet_distance/site_rrotvec,_runtime,Validation Measures/euclidean_distance/qpos,Mean Episode Length,Discriminator/Output Policy
,,,,,,,,,,,1765951779.7945356,0.49507829546928406,,,,,,,22937600.0,15.241056442260742,,2167.310949103,,43.08313751220703,0.38696298003196716
,,,,,,,,,,,1765951779.7955623,0.4963688850402832,,,,,,,23756800.0,15.313651084899902,,2167.312061321,,43.68267822265625,0.38344326615333557
,,,,,,,,,,,1765951779.7966611,0.4975360929965973,,,,,,,24576000.0,15.45675277709961,,2167.313154905,,44.41403579711914,0.3804948925971985
,,,,,,,,,,,1765951779.7977746,0.4995732307434082,,,,,,,25395200.0,15.539399147033691,,2167.314236894,,44.59712219238281,0.38103827834129333
41.63128662109375,343.94500732421875,2.785778522491455,242.6167449951172,,1.7518041133880615,1.1227500438690186,14.43815803527832,0.9681286215782166,5.84511137008667,126.5051498413086,1765951779.8034658,0.5014790892601013,4.163024425506592,24.39937973022461,0.795533299446106,38.67832946777344,13.514520645141602,0.37425002455711365,26214400.0,15.69430923461914,3.559246778488159,2167.319689231,0.48918893933296204,45.52098846435547,0.37793081998825073
,,,,,,,,,,,1765951779.8043253,0.502942681312561,,,,,,,27033600.0,15.727298736572266,,2167.320769218,,45.6534309387207,0.37834033370018005
,,,,,,,,,,,1765951779.8053741,0.5043376088142395,,,,,,,27852800.0,15.774771690368652,,2167.321866028,,46.180145263671875,0.37510091066360474
,,,,,,,,,,,1765951779.8064423,0.506510853767395,,,,,,,28672000.0,15.898634910583496,,2167.322750928,,46.90486145019531,0.37525057792663574
,,,,,,,,,,,1765951779.8073978,0.5084818005561829,,,,,,,29491200.0,16.06599235534668,,2167.32359078,,47.2287712097168,0.3747011125087738
,,,,,,,,,,,1765951779.8082478,0.5098680257797241,,,,,,,30310400.0,16.066659927368164,,2167.324463571,,47.33927536010742,0.37381765246391296
,,,,,,,,,,,1765951779.809073,0.5113021731376648,,,,,,,31129600.0,16.16483497619629,,2167.32526941,,47.93657302856445,0.3725103437900543
,,,,,,,,,,,1765951779.8099036,0.5132679343223572,,,,,,,31948800.0,16.225168228149414,,2167.32608629,,48.087833404541016,0.3724144399166107
,,,,,,,,,,,1765951779.8107464,0.5150655508041382,,,,,,,32768000.0,16.33021354675293,,2167.326815451,,48.794677734375,0.3709017336368561
,,,,,,,,,,,1765951779.811506,0.516947865486145,,,,,,,33587200.0,16.317968368530273,,2167.327546486,,48.92310333251953,0.371100515127182
,,,,,,,,,,,1765951779.812229,0.5190235376358032,,,,,,,34406400.0,16.39824676513672,,2167.32824434,,49.10708236694336,0.3688376545906067
,,,,,,,,,,,1765951779.8129346,0.5211594700813293,,,,,,,35225600.0,16.554595947265625,,2167.328973261,,49.77534103393555,0.37092551589012146
,,,,,,,,,,,1765951779.8136396,0.5227883458137512,,,,,,,36044800.0,16.605470657348633,,2167.329680076,,49.89659881591797,0.3728601932525635
,,,,,,,,,,,1765951779.8143692,0.5255612730979919,,,,,,,36864000.0,16.739349365234375,,2167.330408168,,50.392887115478516,0.37229615449905396
,,,,,,,,,,,1765951779.8151019,0.5265443921089172,,,,,,,37683200.0,16.77928352355957,,2167.331110276,,50.65514373779297,0.3727903366088867
,,,,,,,,,,,1765951779.8158019,0.5281621813774109,,,,,,,38502400.0,16.86113739013672,,2167.331873863,,50.8109130859375,0.3748500943183899
42.25316619873047,331.27825927734375,2.7223570346832275,236.61056518554688,,1.8592782020568848,1.0064183473587036,14.775873184204102,0.9359951019287109,5.7462005615234375,138.46580505371094,1765951779.8196983,0.5297016501426697,4.027307033538818,21.590768814086914,0.7010461091995239,38.12744140625,13.36219596862793,0.33547279238700867,39321600.0,16.89314842224121,3.70916485786438,2167.3356389,0.47911569476127625,51.03759765625,0.37224510312080383
,,,,,,,,,,,1765951779.8203197,0.5316091775894165,,,,,,,40140800.0,17.06948471069336,,2167.336405799,,51.75305938720703,0.3742833137512207
,,,,,,,,,,,1765951779.8210647,0.5321915745735168,,,,,,,40960000.0,17.236413955688477,,2167.337139459,,52.34082794189453,0.37251588702201843
,,,,,,,,,,,1765951779.8218186,0.5344864130020142,,,,,,,41779200.0,17.459251403808594,,2167.337877916,,52.75273895263672,0.3729384243488312
,,,,,,,,,,,1765951779.822554,0.536095142364502,,,,,,,42598400.0,17.396995544433594,,2167.338638834,,52.84048080444336,0.3718012273311615
,,,,,,,,,,,1765951779.8233204,0.537395715713501,,,,,,,43417600.0,17.45065689086914,,2167.339491882,,53.22563552856445,0.3699084520339966
,,,,,,,,,,,1765951779.8241036,0.5392290353775024,,,,,,,44236800.0,17.600528717041016,,2167.340345885,,53.80949020385742,0.37137719988822937
,,,,,,,,,,,1765951779.8249607,0.5418993830680847,,,,,,,45056000.0,17.747257232666016,,2167.341167082,,54.05747985839844,0.370341032743454
,,,,,,,,,,,1765951779.8257847,0.5425075888633728,,,,,,,45875200.0,17.85791015625,,2167.341969704,,54.75799560546875,0.3676447570323944
,,,,,,,,,,,1765951779.8265915,0.5426734685897827,,,,,,,46694400.0,17.88251304626465,,2167.342787233,,54.87617874145508,0.36934545636177063
,,,,,,,,,,,1765951779.8274252,0.5452632904052734,,,,,,,47513600.0,17.923015594482422,,2167.343605341,,55.138587951660156,0.3676314055919647
,,,,,,,,,,,1765951779.82824,0.5466574430465698,,,,,,,48332800.0,18.050487518310547,,2167.344427775,,55.49109649658203,0.3675921857357025
,,,,,,,,,,,1765951779.8290434,0.5490659475326538,,,,,,,49152000.0,18.195470809936523,,2167.345233435,,56.29153060913086,0.3668987452983856
,,,,,,,,,,,1765951779.8298552,0.5499573945999146,,,,,,,49971200.0,18.340728759765625,,2167.346041508,,56.606773376464844,0.36478519439697266
,,,,,,,,,,,1765951779.830681,0.5517296195030212,,,,,,,50790400.0,18.534250259399414,,2167.346836194,,57.53288269042969,0.36258774995803833
,,,,,,,,,,,1765951779.8314538,0.5529506802558899,,,,,,,51609600.0,18.556007385253906,,2167.347634115,,57.34946060180664,0.3627229630947113
52.66128921508789,318.70513916015625,2.638425827026367,228.18505859375,,1.9239181280136108,1.0066626071929932,17.12063980102539,0.9307177662849426,5.511756420135498,141.2268524169922,1765951779.8356688,0.556104302406311,3.8607208728790283,21.777446746826172,0.6787756085395813,40.10633087158203,13.359626770019531,0.33555418252944946,52428800.0,18.692094802856445,3.5714592933654785,2167.351806699,0.5053502917289734,58.096282958984375,0.363188236951828
,,,,,,,,,,,1765951779.8363245,0.5571134090423584,,,,,,,53248000.0,18.74077606201172,,2167.352740431,,58.460052490234375,0.3596751093864441
,,,,,,,,,,,1765951779.8373106,0.5589472651481628,,,,,,,54067200.0,18.918785095214844,,2167.353536878,,58.999637603759766,0.3598073422908783
,,,,,,,,,,,1765951779.8381422,0.560431182384491,,,,,,,54886400.0,18.926807403564453,,2167.35455523,,59.2708854675293,0.3579074740409851
,,,,,,,,,,,1765951779.839136,0.5618537068367004,,,,,,,55705600.0,19.184993743896484,,2167.355528002,,60.230648040771484,0.354358971118927
,,,,,,,,,,,1765951779.840117,0.5641583800315857,,,,,,,56524800.0,19.22104835510254,,2167.356465873,,60.3538818359375,0.35636067390441895
,,,,,,,,,,,1765951779.8410602,0.5660877227783203,,,,,,,57344000.0,19.339204788208008,,2167.357427604,,60.575138092041016,0.3565267324447632
,,,,,,,,,,,1765951779.8420138,0.5676043629646301,,,,,,,58163200.0,19.368337631225586,,2167.358368588,,61.08939743041992,0.35087907314300537
,,,,,,,,,,,1765951779.8429623,0.5704827308654785,,,,,,,58982400.0,19.51625633239746,,2167.359370046,,61.45476150512695,0.35082873702049255
,,,,,,,,,,,1765951779.8439145,0.57277512550354,,,,,,,59801600.0,19.630727767944336,,2167.360250694,,61.89271926879883,0.3487069308757782
,,,,,,,,,,,1765951779.8448539,0.574185848236084,,,,,,,60620800.0,19.735084533691406,,2167.361176441,,62.5089225769043,0.34990453720092773
,,,,,,,,,,,1765951779.845766,0.5765435099601746,,,,,,,61440000.0,19.993022918701172,,2167.362089426,,62.96535873413086,0.35101720690727234
,,,,,,,,,,,1765951779.846654,0.5787236094474792,,,,,,,62259200.0,19.973281860351562,,2167.362976654,,63.55783462524414,0.34762534499168396
,,,,,,,,,,,1765951779.8475664,0.5806441307067871,,,,,,,63078400.0,20.298768997192383,,2167.36386138,,64.56865692138672,0.3463623523712158
,,,,,,,,,,,1765951779.8484807,0.5818111300468445,,,,,,,63897600.0,20.284761428833008,,2167.36475539,,64.2410888671875,0.3461073637008667
,,,,,,,,,,,1765951779.8493493,0.5844300389289856,,,,,,,64716800.0,20.2862491607666,,2167.365567406,,64.47611999511719,0.3430759012699127
50.82257843017578,314.4429626464844,2.5990025997161865,225.96905517578125,,1.97246253490448,0.9302076101303101,16.938203811645508,0.9023376703262329,5.595579624176025,145.7668914794922,1765951779.85362,0.585871160030365,3.8029046058654785,19.6728458404541,0.5876205563545227,39.396629333496094,13.359847068786621,0.31006920337677,65536000.0,20.564607620239258,3.5613698959350586,2167.369595901,0.4961263835430145,65.23902130126953,0.3470976948738098
,,,,,,,,,,,1765951779.854228,0.5889021754264832,,,,,,,66355200.0,20.564544677734375,,2167.370386725,,65.48023223876953,0.34448128938674927
,,,,,,,,,,,1765951779.8550153,0.590430736541748,,,,,,,67174400.0,20.769084930419922,,2167.371231091,,66.45410919189453,0.3411664664745331
,,,,,,,,,,,1765951779.8558545,0.5935677289962769,,,,,,,67993600.0,20.7878475189209,,2167.37210685,,66.33676147460938,0.34168779850006104
,,,,,,,,,,,1765951779.8566885,0.5949306488037109,,,,,,,68812800.0,20.980051040649414,,2167.372890131,,67.23457336425781,0.33964523673057556
,,,,,,,,,,,1765951779.8574982,0.5969805121421814,,,,,,,69632000.0,20.98674774169922,,2167.373698396,,67.36331939697266,0.34107705950737
,,,,,,,,,,,1765951779.8583107,0.5990663170814514,,,,,,,70451200.0,21.251052856445312,,2167.374552967,,67.66178894042969,0.34092840552330017
,,,,,,,,,,,1765951779.859179,0.6017309427261353,,,,,,,71270400.0,21.264028549194336,,2167.375394276,,68.36287689208984,0.338383287191391
,,,,,,,,,,,1765951779.8600173,0.6027340888977051,,,,,,,72089600.0,21.42198944091797,,2167.376238792,,68.3707046508789,0.3387128412723541
,,,,,,,,,,,1765951779.8608274,0.6050500869750977,,,,,,,72908800.0,21.577014923095703,,2167.377005987,,69.37813568115234,0.33508846163749695
,,,,,,,,,,,1765951779.861633,0.6069874167442322,,,,,,,73728000.0,21.59114646911621,,2167.377838981,,69.43235778808594,0.3352941572666168
,,,,,,,,,,,1765951779.8624582,0.609013020992279,,,,,,,74547200.0,21.683650970458984,,2167.37867469,,69.6081314086914,0.33688291907310486
,,,,,,,,,,,1765951779.8632884,0.6104780435562134,,,,,,,75366400.0,21.905065536499023,,2167.379528328,,70.14971160888672,0.33441242575645447
,,,,,,,,,,,1765951779.8641357,0.6136568188667297,,,,,,,76185600.0,22.059635162353516,,2167.380329428,,71.0273208618164,0.3302623927593231
,,,,,,,,,,,1765951779.8649528,0.6154294610023499,,,,,,,77004800.0,22.045761108398438,,2167.381169149,,70.90169525146484,0.32985350489616394
,,,,,,,,,,,1765951779.8657782,0.6173387765884399,,,,,,,77824000.0,22.17615509033203,,2167.382004912,,71.42440032958984,0.3301098048686981
52.60606002807617,308.9607238769531,2.522109270095825,219.56480407714844,,1.9570626020431519,0.9519186615943909,17.75848388671875,0.8978585004806519,5.55087947845459,141.64993286132812,1765951779.870171,0.6195256114006042,3.7590508460998535,20.201004028320312,0.5727097988128662,38.990726470947266,13.358426094055176,0.3173062205314636,78643200.0,22.12832260131836,3.4298295974731445,2167.386451841,0.49196603894233704,71.1706314086914,0.33100467920303345
,,,,,,,,,,,1765951779.8710065,0.621738851070404,,,,,,,79462400.0,22.40855598449707,,2167.387368234,,72.373046875,0.32831934094429016
,,,,,,,,,,,1765951779.8719347,0.6229681372642517,,,,,,,80281600.0,22.404346466064453,,2167.388314,,72.40556335449219,0.3304594159126282
,,,,,,,,,,,1765951779.8728898,0.6253734827041626,,,,,,,81100800.0,22.603036880493164,,2167.389322612,,72.98091125488281,0.3274122178554535
,,,,,,,,,,,1765951779.8739161,0.62738436460495,,,,,,,81920000.0,22.684839248657227,,2167.390294197,,73.34388732910156,0.3263637125492096
,,,,,,,,,,,1765951779.874854,0.6301794052124023,,,,,,,82739200.0,22.850128173828125,,2167.391165233,,73.86627197265625,0.3283389210700989
,,,,,,,,,,,1765951779.8757658,0.6311665177345276,,,,,,,83558400.0,22.837059020996094,,2167.392114183,,73.72415161132812,0.3264736831188202
,,,,,,,,,,,1765951779.8766716,0.6325376629829407,,,,,,,84377600.0,23.14386558532715,,2167.392992063,,74.68183135986328,0.3253394067287445
,,,,,,,,,,,1765951779.8775902,0.6339098215103149,,,,,,,85196800.0,23.009201049804688,,2167.393966263,,74.5671615600586,0.323499858379364
,,,,,,,,,,,1765951779.8785262,0.6360366940498352,,,,,,,86016000.0,23.29115104675293,,2167.394857044,,74.84040832519531,0.3283224105834961
,,,,,,,,,,,1765951779.879453,0.638002336025238,,,,,,,86835200.0,23.386516571044922,,2167.395759358,,75.38813781738281,0.325900673866272
,,,,,,,,,,,1765951779.880364,0.640393853187561,,,,,,,87654400.0,23.360389709472656,,2167.396696902,,75.22425079345703,0.3256595730781555
,,,,,,,,,,,1765951779.8812847,0.6415889859199524,,,,,,,88473600.0,23.821897506713867,,2167.397584389,,76.57239532470703,0.3258516192436218
,,,,,,,,,,,1765951779.8821876,0.64301997423172,,,,,,,89292800.0,23.79100799560547,,2167.398475248,,76.64630889892578,0.3257921636104584
,,,,,,,,,,,1765951779.883081,0.6443451046943665,,,,,,,90112000.0,23.814163208007812,,2167.399370264,,76.79512023925781,0.32382166385650635
,,,,,,,,,,,1765951779.883978,0.6460713744163513,,,,,,,90931200.0,23.94788932800293,,2167.40025343,,77.2580795288086,0.32550278306007385
53.39215850830078,298.06573486328125,2.515049695968628,217.4772186279297,,1.8620938062667847,0.9257687330245972,18.141775131225586,0.8675661087036133,5.454710483551025,132.13848876953125,1765951779.8887606,0.6464236378669739,3.633256673812866,19.576087951660156,0.5714725852012634,37.254295349121094,12.8031005859375,0.3085895776748657,91750400.0,24.271154403686523,3.250771999359131,2167.404837783,0.473741352558136,78.13643646240234,0.32171034812927246
,,,,,,,,,,,1765951779.8894558,0.6484661102294922,,,,,,,92569600.0,24.11319351196289,,2167.405724345,,77.85071563720703,0.3230574429035187
,,,,,,,,,,,1765951779.890325,0.6493207216262817,,,,,,,93388800.0,24.4387264251709,,2167.406542623,,78.73135375976562,0.3186524510383606
,,,,,,,,,,,1765951779.891146,0.6520119309425354,,,,,,,94208000.0,24.40894317626953,,2167.407446751,,78.56895446777344,0.3230834901332855
,,,,,,,,,,,1765951779.8919802,0.6534401178359985,,,,,,,95027200.0,24.485414505004883,,2167.408179657,,78.83291625976562,0.3187723755836487
,,,,,,,,,,,1765951779.8928149,0.654841423034668,,,,,,,95846400.0,24.81524658203125,,2167.409021074,,79.5956039428711,0.32166990637779236
,,,,,,,,,,,1765951779.8936427,0.6559316515922546,,,,,,,96665600.0,24.83001136779785,,2167.409823528,,79.6554946899414,0.3174622654914856
,,,,,,,,,,,1765951779.8944318,0.6572623252868652,,,,,,,97484800.0,25.026805877685547,,2167.41062743,,80.4629898071289,0.3180873990058899
,,,,,,,,,,,1765951779.8952525,0.6598629355430603,,,,,,,98304000.0,25.01344871520996,,2167.4114512,,79.96581268310547,0.3187483251094818
,,,,,,,,,,,1765951779.8960605,0.6610714197158813,,,,,,,99123200.0,25.49468994140625,,2167.412319451,,81.34056854248047,0.31698814034461975
,,,,,,,,,,,1765951779.896929,0.6629576086997986,,,,,,,99942400.0,25.413816452026367,,2167.413174676,,81.45684051513672,0.31635311245918274
,,,,,,,,,,,1765951779.8977914,0.6647252440452576,,,,,,,100761600.0,25.539281845092773,,2167.414123692,,81.46531677246094,0.3159915506839752
,,,,,,,,,,,1765951779.8986893,0.6659812331199646,,,,,,,101580800.0,25.68350601196289,,2167.414923979,,81.89411926269531,0.30873391032218933
,,,,,,,,,,,1765951779.899534,0.6671910285949707,,,,,,,102400000.0,25.44727897644043,,2167.415777094,,81.74667358398438,0.3127118647098541
,,,,,,,,,,,1765951779.9003882,0.6694938540458679,,,,,,,103219200.0,26.023757934570312,,2167.41664719,,82.88848876953125,0.311131089925766
,,,,,,,,,,,1765951779.9012644,0.6711376309394836,,,,,,,104038400.0,25.93663787841797,,2167.417520431,,82.39146423339844,0.314012736082077
59.264705657958984,291.0415954589844,2.5156047344207764,216.7709503173828,,1.816874384880066,0.9257117509841919,20.13736915588379,0.8203344345092773,5.2203826904296875,121.6753158569336,1765951779.9056952,0.6710296869277954,3.6037843227386475,19.591976165771484,0.5315501093864441,36.661827087402344,12.946322441101074,0.30857059359550476,104857600.0,26.16613006591797,2.781630277633667,2167.421650337,0.4762861132621765,83.2716293334961,0.3094579875469208
,,,,,,,,,,,1765951779.9063253,0.6726264953613281,,,,,,,105676800.0,26.294708251953125,,2167.422468169,,83.73165130615234,0.30977556109428406
,,,,,,,,,,,1765951779.9070833,0.6758312582969666,,,,,,,106496000.0,26.577465057373047,,2167.423270943,,84.209716796875,0.3115456998348236
,,,,,,,,,,,1765951779.9078948,0.6755425930023193,,,,,,,107315200.0,26.635231018066406,,2167.424037625,,84.02123260498047,0.3134252727031708
,,,,,,,,,,,1765951779.9087176,0.6779401898384094,,,,,,,108134400.0,26.941360473632812,,2167.424787632,,85.43696594238281,0.312843918800354
,,,,,,,,,,,1765951779.9094636,0.678686797618866,,,,,,,108953600.0,27.030170440673828,,2167.425536932,,85.09224700927734,0.31055280566215515
,,,,,,,,,,,1765951779.9102168,0.678726077079773,,,,,,,109772800.0,27.25973892211914,,2167.426276331,,86.0426025390625,0.3086794912815094
,,,,,,,,,,,1765951779.9109488,0.6809833645820618,,,,,,,110592000.0,27.2575626373291,,2167.427013782,,85.42572784423828,0.30731961131095886
,,,,,,,,,,,1765951779.911696,0.6830803751945496,,,,,,,111411200.0,27.521224975585938,,2167.427804491,,86.38201141357422,0.3040148615837097
,,,,,,,,,,,1765951779.9124184,0.6827216148376465,,,,,,,112230400.0,27.65877342224121,,2167.428686589,,86.61012268066406,0.3067953288555145
,,,,,,,,,,,1765951779.913304,0.6846250891685486,,,,,,,113049600.0,27.910295486450195,,2167.429507169,,87.20323181152344,0.30596229434013367
,,,,,,,,,,,1765951779.9141288,0.6874111294746399,,,,,,,113868800.0,27.951797485351562,,2167.430477485,,87.30609130859375,0.3064952790737152
,,,,,,,,,,,1765951779.915069,0.6883740425109863,,,,,,,114688000.0,28.329570770263672,,2167.431304064,,88.4092025756836,0.30520564317703247
,,,,,,,,,,,1765951779.9159415,0.6876619458198547,,,,,,,115507200.0,28.393943786621094,,2167.432083407,,88.8608627319336,0.3013221323490143
,,,,,,,,,,,1765951779.9167502,0.6897616386413574,,,,,,,116326400.0,28.334299087524414,,2167.432845794,,88.2417984008789,0.3007946014404297
,,,,,,,,,,,1765951779.917501,0.6916697025299072,,,,,,,117145600.0,28.47637176513672,,2167.433585847,,88.23056030273438,0.30231207609176636
46.02631759643555,279.1436462402344,2.384143352508545,206.31260681152344,,1.6791274547576904,0.8520020246505737,18.74846076965332,0.7966980934143066,5.1414594650268555,113.6659927368164,1765951779.9217265,0.6931046843528748,3.4086475372314453,18.24171257019043,0.5134379267692566,34.60017013549805,12.392912864685059,0.2840006649494171,117964800.0,28.648563385009766,2.652972459793091,2167.437747267,0.446690171957016,89.08978271484375,0.29986101388931274
,,,,,,,,,,,1765951779.9223955,0.6947078704833984,,,,,,,118784000.0,28.81488800048828,,2167.438599661,,88.99065399169922,0.29845818877220154
,,,,,,,,,,,1765951779.9232242,0.6954464316368103,,,,,,,119603200.0,29.169240951538086,,2167.43951988,,90.09327697753906,0.29288384318351746
,,,,,,,,,,,1765951779.9241357,0.6978912949562073,,,,,,,120422400.0,29.118846893310547,,2167.440335238,,90.0174560546875,0.29593437910079956
,,,,,,,,,,,1765951779.9249747,0.6973158121109009,,,,,,,121241600.0,29.37179946899414,,2167.441132169,,90.44778442382812,0.29641014337539673
,,,,,,,,,,,1765951779.9257925,0.7008767127990723,,,,,,,122060800.0,29.543989181518555,,2167.441910141,,91.04778289794922,0.2936914265155792
,,,,,,,,,,,1765951779.9265635,0.7017908692359924,,,,,,,122880000.0,29.532230377197266,,2167.442731399,,91.04646301269531,0.2932766079902649
,,,,,,,,,,,1765951779.9273412,0.7023106813430786,,,,,,,123699200.0,30.17037582397461,,2167.443461547,,92.6629867553711,0.29270967841148376
,,,,,,,,,,,1765951779.9281201,0.7052275538444519,,,,,,,124518400.0,30.499706268310547,,2167.444238342,,93.16470336914062,0.2914416790008545
,,,,,,,,,,,1765951779.9288938,0.7057586908340454,,,,,,,125337600.0,30.4326114654541,,2167.444999848,,93.38555908203125,0.29141029715538025
,,,,,,,,,,,1765951779.9296687,0.707326352596283,,,,,,,126156800.0,30.44626808166504,,2167.445783559,,92.358154296875,0.2885926067829132
,,,,,,,,,,,1765951779.9304504,0.7079464793205261,,,,,,,126976000.0,30.719478607177734,,2167.447433926,,93.35067749023438,0.2898600399494171
,,,,,,,,,,,1765951779.9312162,0.7090200781822205,,,,,,,127795200.0,30.737470626831055,,2167.452295132,,93.00238037109375,0.2890399396419525
,,,,,,,,,,,1765951779.9356863,0.7127180099487305,,,,,,,128614400.0,31.013317108154297,,2167.456186809,,93.41946411132812,0.2861604690551758
,,,,,,,,,,,1765951779.9400182,0.7131807208061218,,,,,,,129433600.0,31.249067306518555,,2167.459459125,,94.65422821044922,0.28336408734321594
,,,,,,,,,,,1765951779.943395,0.71441251039505,,,,,,,130252800.0,31.67300033569336,,2167.462347921,,94.9924087524414,0.28074130415916443
