Validation Measures/dynamic_time_warping/qpos,Validation Measures/dynamic_time_warping/site_rpos,Agent Video,Mean Episode Length,Validation Measures/euclidean_distance/qvel,Validation Measures/discrete_frechet_distance/qvel,Validation Measures/euclidean_distance/site_rvel,Validation Measures/dynamic_time_warping/site_rrotvec,Validation Measures/discrete_frechet_distance/site_rpos,_step,Mean Episode Return,Validation Info/Mean Episode Length,Validation Measures/discrete_frechet_distance/qpos,Validation Measures/discrete_frechet_distance/site_rrotvec,Validation Info/Mean Episode Return,Validation Measures/dynamic_time_warping/site_rvel,_timestamp,Validation Measures/euclidean_distance/qpos,Validation Measures/euclidean_distance/site_rpos,_runtime,Validation Measures/euclidean_distance/site_rrotvec,Validation Measures/dynamic_time_warping/qvel,Validation Measures/discrete_frechet_distance/site_rvel
,,,52.83993148803711,,,,,,30310400.0,24.841875076293945,,,,,,1765268679.5742145,,,2223.974663359,,,
,,,52.93769836425781,,,,,,31129600.0,24.97878646850586,,,,,,1765268679.574718,,,2223.975744934,,,
,,,53.62512969970703,,,,,,31948800.0,25.602764129638672,,,,,,1765268679.575791,,,2223.976509775,,,
,,,54.25680923461914,,,,,,32768000.0,26.255340576171875,,,,,,1765268679.5766797,,,2223.977043652,,,
,,,54.64784240722656,,,,,,33587200.0,26.70406150817871,,,,,,1765268679.5772538,,,2223.977531764,,,
,,,54.73667907714844,,,,,,34406400.0,26.934885025024414,,,,,,1765268679.5777562,,,2223.978020565,,,
,,,55.18013000488281,,,,,,35225600.0,27.4035587310791,,,,,,1765268679.5782616,,,2223.978523274,,,
,,,55.255287170410156,,,,,,36044800.0,27.553022384643555,,,,,,1765268679.5787413,,,2223.979117102,,,
,,,55.98235321044922,,,,,,36864000.0,28.248069763183594,,,,,,1765268679.579346,,,2223.979647682,,,
,,,56.39735794067383,,,,,,37683200.0,28.33010482788086,,,,,,1765268679.5798874,,,2223.980143833,,,
,,,56.03486251831055,,,,,,38502400.0,28.169349670410156,,,,,,1765268679.580376,,,2223.980607403,,,
35.545780181884766,21.293542861938477,,56.75364685058594,3.546757221221924,11.567056655883789,2.336229085922241,60.0809326171875,0.740743100643158,39321600.0,29.022926330566406,48.1716423034668,0.8896521329879761,2.018491268157959,24.366268157958984,198.80093383789062,1765268679.5826802,0.450055867433548,0.32779890298843384,2223.98333125,0.9665412902832031,290.0334777832031,4.784831523895264
,,,57.23584747314453,,,,,,40140800.0,29.217878341674805,,,,,,1765268679.583562,,,2223.983851695,,,
,,,57.359439849853516,,,,,,40960000.0,29.636306762695312,,,,,,1765268679.5840497,,,2223.984474952,,,
,,,57.168575286865234,,,,,,41779200.0,29.85389518737793,,,,,,1765268679.5846624,,,2223.985019572,,,
,,,58.189720153808594,,,,,,42598400.0,30.65287208557129,,,,,,1765268679.585193,,,2223.985635373,,,
,,,58.31711196899414,,,,,,43417600.0,30.440574645996094,,,,,,1765268679.5857575,,,2223.986209954,,,
,,,58.57979202270508,,,,,,44236800.0,31.040435791015625,,,,,,1765268679.5863485,,,2223.986753804,,,
,,,59.08672332763672,,,,,,45056000.0,31.388019561767578,,,,,,1765268679.5869408,,,2223.98746174,,,
,,,59.30501937866211,,,,,,45875200.0,31.644546508789062,,,,,,1765268679.5876012,,,2223.988239124,,,
,,,59.60199737548828,,,,,,46694400.0,32.166988372802734,,,,,,1765268679.5883856,,,2223.989082339,,,
,,,59.68345642089844,,,,,,47513600.0,32.777130126953125,,,,,,1765268679.5892541,,,2223.989673308,,,
,,,60.41547393798828,,,,,,48332800.0,33.13338088989258,,,,,,1765268679.5898728,,,2223.990298989,,,
,,,60.296539306640625,,,,,,49152000.0,33.20294952392578,,,,,,1765268679.5904818,,,2223.990820825,,,
,,,60.53452682495117,,,,,,49971200.0,33.70578384399414,,,,,,1765268679.5910318,,,2223.991381747,,,
,,,60.67839050292969,,,,,,50790400.0,33.86793899536133,,,,,,1765268679.5915885,,,2223.991881376,,,
,,,61.16072463989258,,,,,,51609600.0,34.569313049316406,,,,,,1765268679.5921018,,,2223.992415814,,,
35.08866882324219,19.987001419067383,,61.51575469970703,3.419724225997925,11.218072891235352,2.271326780319214,53.28697967529297,0.695824921131134,52428800.0,34.717742919921875,51.34108352661133,0.8532131314277649,1.7481780052185059,28.64179039001465,192.1482696533203,1765268679.5949476,0.44601479172706604,0.3105441927909851,2223.996829387,0.8715305924415588,279.821044921875,4.735194206237793
,,,61.846920013427734,,,,,,53248000.0,35.5948371887207,,,,,,1765268679.5970135,,,2223.997400218,,,
,,,61.68162155151367,,,,,,54067200.0,35.09173583984375,,,,,,1765268679.5975914,,,2223.997937744,,,
,,,62.14549255371094,,,,,,54886400.0,35.80531311035156,,,,,,1765268679.5981371,,,2223.998486302,,,
,,,62.57933044433594,,,,,,55705600.0,36.24687576293945,,,,,,1765268679.5986772,,,2223.999020802,,,
,,,63.820743560791016,,,,,,56524800.0,37.70296859741211,,,,,,1765268679.599218,,,2223.999574053,,,
,,,63.404476165771484,,,,,,57344000.0,37.236061096191406,,,,,,1765268679.5997744,,,2224.000113804,,,
,,,63.68488693237305,,,,,,58163200.0,37.59493637084961,,,,,,1765268679.600312,,,2224.000660016,,,
,,,64.346435546875,,,,,,58982400.0,37.92748260498047,,,,,,1765268679.6008627,,,2224.001184599,,,
,,,63.68500518798828,,,,,,59801600.0,37.75371170043945,,,,,,1765268679.6013803,,,2224.001724282,,,
,,,64.90579986572266,,,,,,60620800.0,38.9117546081543,,,,,,1765268679.6019273,,,2224.00226614,,,
,,,64.91417694091797,,,,,,61440000.0,38.84798049926758,,,,,,1765268679.6024585,,,2224.002800628,,,
,,,65.86617279052734,,,,,,62259200.0,39.84386444091797,,,,,,1765268679.6030009,,,2224.0033856,,,
,,,65.8848876953125,,,,,,63078400.0,39.94521713256836,,,,,,1765268679.6035583,,,2224.004078518,,,
,,,65.66969299316406,,,,,,63897600.0,39.87558364868164,,,,,,1765268679.604223,,,2224.004630707,,,
,,,65.67191314697266,,,,,,64716800.0,40.328853607177734,,,,,,1765268679.604843,,,2224.005152373,,,
34.6383171081543,19.56780242919922,,66.20550537109375,3.2285518646240234,10.621658325195312,2.2340545654296875,41.56014633178711,0.6431635618209839,65536000.0,40.386539459228516,52.37614440917969,0.8169347643852234,1.4818990230560303,31.832101821899414,190.76573181152344,1765268679.6073632,0.439517080783844,0.2919715940952301,2224.00798867,0.7102425694465637,263.31298828125,4.577662944793701
,,,66.4044189453125,,,,,,66355200.0,41.12150573730469,,,,,,1765268679.6082203,,,2224.008528778,,,
,,,67.4378890991211,,,,,,67174400.0,41.318092346191406,,,,,,1765268679.6087277,,,2224.008974756,,,
,,,67.89129638671875,,,,,,67993600.0,42.057586669921875,,,,,,1765268679.6092215,,,2224.009496645,,,
,,,67.68082427978516,,,,,,68812800.0,42.000267028808594,,,,,,1765268679.6097016,,,2224.010001294,,,
,,,68.2501220703125,,,,,,69632000.0,42.76117706298828,,,,,,1765268679.6102269,,,2224.010569919,,,
,,,68.15612030029297,,,,,,70451200.0,42.68626022338867,,,,,,1765268679.610784,,,2224.011074513,,,
,,,68.7689208984375,,,,,,71270400.0,43.54119110107422,,,,,,1765268679.6113048,,,2224.011606362,,,
,,,69.08647155761719,,,,,,72089600.0,44.099342346191406,,,,,,1765268679.611839,,,2224.012137843,,,
,,,69.19670867919922,,,,,,72908800.0,43.38953399658203,,,,,,1765268679.6123483,,,2224.012644081,,,
,,,70.96363067626953,,,,,,73728000.0,44.725616455078125,,,,,,1765268679.6128788,,,2224.013147782,,,
,,,71.02799987792969,,,,,,74547200.0,44.95790100097656,,,,,,1765268679.613378,,,2224.013666747,,,
,,,71.07262420654297,,,,,,75366400.0,45.143470764160156,,,,,,1765268679.613905,,,2224.014295833,,,
,,,72.12836456298828,,,,,,76185600.0,46.16269302368164,,,,,,1765268679.6144428,,,2224.014841846,,,
,,,72.12297058105469,,,,,,77004800.0,45.44593811035156,,,,,,1765268679.6150343,,,2224.015352228,,,
,,,72.87910461425781,,,,,,77824000.0,46.648658752441406,,,,,,1765268679.615571,,,2224.015915522,,,
34.086692810058594,16.94744110107422,,73.16712951660156,3.241151809692383,10.580584526062012,2.2142069339752197,38.35544967651367,0.5560178160667419,78643200.0,46.73897171020508,51.592594146728516,0.7971823811531067,1.4325703382492065,36.35808181762695,188.9598388671875,1765268679.618221,0.43382528424263,0.2604518532752991,2224.018938429,0.6585018634796143,262.7242126464844,4.585212230682373
,,,73.94572448730469,,,,,,79462400.0,46.92249298095703,,,,,,1765268679.61918,,,2224.019474711,,,
,,,73.50252532958984,,,,,,80281600.0,46.81557846069336,,,,,,1765268679.6196802,,,2224.020020005,,,
,,,75.27582550048828,,,,,,81100800.0,48.7958869934082,,,,,,1765268679.6202173,,,2224.020654808,,,
,,,74.88566589355469,,,,,,81920000.0,47.88618850708008,,,,,,1765268679.6207886,,,2224.021481946,,,
,,,76.58567810058594,,,,,,82739200.0,49.30665969848633,,,,,,1765268679.6215463,,,2224.022396394,,,
,,,75.96843719482422,,,,,,83558400.0,49.08244323730469,,,,,,1765268679.6225321,,,2224.023233501,,,
,,,77.56842041015625,,,,,,84377600.0,50.232967376708984,,,,,,1765268679.6233907,,,2224.024156726,,,
,,,78.02330017089844,,,,,,85196800.0,50.5704231262207,,,,,,1765268679.6243134,,,2224.025041159,,,
,,,78.35606384277344,,,,,,86016000.0,50.59175491333008,,,,,,1765268679.6251915,,,2224.026115954,,,
,,,78.85794830322266,,,,,,86835200.0,50.90764236450195,,,,,,1765268679.626219,,,2224.026980263,,,
,,,79.11412048339844,,,,,,87654400.0,50.85226058959961,,,,,,1765268679.627124,,,2224.027859893,,,
,,,79.39222717285156,,,,,,88473600.0,51.130523681640625,,,,,,1765268679.6280036,,,2224.028755528,,,
,,,80.69894409179688,,,,,,89292800.0,52.63983154296875,,,,,,1765268679.628902,,,2224.029603997,,,
,,,80.29689025878906,,,,,,90112000.0,51.96072006225586,,,,,,1765268679.6297593,,,2224.030451555,,,
,,,81.96400451660156,,,,,,90931200.0,53.29703140258789,,,,,,1765268679.6306083,,,2224.031346167,,,
34.76384735107422,19.03422737121582,,81.65303802490234,3.1296467781066895,10.431245803833008,2.1173224449157715,37.03681182861328,0.5538684725761414,91750400.0,53.188316345214844,51.835445404052734,0.7920565009117126,1.2951247692108154,38.159950256347656,179.55796813964844,1765268679.6359801,0.4367649555206299,0.27398911118507385,2224.037933278,0.646694004535675,252.61268615722656,4.236973285675049
,,,82.49620819091797,,,,,,92569600.0,53.70817184448242,,,,,,1765268679.6380138,,,2224.038616078,,,
,,,83.2723617553711,,,,,,93388800.0,54.80215835571289,,,,,,1765268679.6388044,,,2224.039168834,,,
,,,84.60511016845703,,,,,,94208000.0,55.12276077270508,,,,,,1765268679.6393788,,,2224.039726279,,,
,,,86.3883285522461,,,,,,95027200.0,57.151710510253906,,,,,,1765268679.639926,,,2224.040258567,,,
,,,85.81877899169922,,,,,,95846400.0,56.481361389160156,,,,,,1765268679.6404567,,,2224.040786782,,,
,,,86.72671508789062,,,,,,96665600.0,57.341217041015625,,,,,,1765268679.6410072,,,2224.041327164,,,
,,,87.6248779296875,,,,,,97484800.0,57.94093704223633,,,,,,1765268679.641543,,,2224.041835546,,,
,,,88.25918579101562,,,,,,98304000.0,58.757137298583984,,,,,,1765268679.642069,,,2224.042325949,,,
,,,89.97052764892578,,,,,,99123200.0,60.606849670410156,,,,,,1765268679.6425607,,,2224.0428157,,,
,,,89.10491943359375,,,,,,99942400.0,59.01863479614258,,,,,,1765268679.6430519,,,2224.043304234,,,
,,,91.00066375732422,,,,,,100761600.0,60.98948669433594,,,,,,1765268679.6435342,,,2224.043853775,,,
,,,91.87289428710938,,,,,,101580800.0,61.317726135253906,,,,,,1765268679.6440673,,,2224.044432845,,,
,,,93.06779479980469,,,,,,102400000.0,62.35756301879883,,,,,,1765268679.644621,,,2224.044999616,,,
,,,93.12857818603516,,,,,,103219200.0,62.721099853515625,,,,,,1765268679.645187,,,2224.045555974,,,
,,,94.86199951171875,,,,,,104038400.0,64.20683288574219,,,,,,1765268679.6457636,,,2224.04605817,,,
32.744014739990234,16.077417373657227,,94.2293472290039,3.1050069332122803,10.377449989318848,2.1450445652008057,31.43758201599121,0.4816228747367859,104857600.0,64.17207336425781,51.02702331542969,0.7441837191581726,1.130472183227539,42.04875183105469,181.20057678222656,1765268679.6482604,0.421329528093338,0.2400112897157669,2224.048987868,0.5779802799224854,248.28359985351562,4.366233825683594
,,,96.20094299316406,,,,,,105676800.0,65.13676452636719,,,,,,1765268679.649221,,,2224.049564488,,,
,,,96.84706115722656,,,,,,106496000.0,65.65897369384766,,,,,,1765268679.6497695,,,2224.050139426,,,
,,,97.63908386230469,,,,,,107315200.0,66.94961547851562,,,,,,1765268679.6503246,,,2224.050648729,,,
,,,97.0473861694336,,,,,,108134400.0,66.7135009765625,,,,,,1765268679.6508598,,,2224.051192218,,,
,,,98.13432312011719,,,,,,108953600.0,68.00518798828125,,,,,,1765268679.6514025,,,2224.051711238,,,
,,,100.3387222290039,,,,,,109772800.0,69.80365753173828,,,,,,1765268679.651921,,,2224.052239092,,,
,,,100.95292663574219,,,,,,110592000.0,70.84127044677734,,,,,,1765268679.6524625,,,2224.052768812,,,
,,,100.10943603515625,,,,,,111411200.0,69.2842788696289,,,,,,1765268679.6529734,,,2224.05342259,,,
,,,101.58344268798828,,,,,,112230400.0,72.15046691894531,,,,,,1765268679.6536298,,,2224.054549528,,,
,,,102.43282318115234,,,,,,113049600.0,72.31017303466797,,,,,,1765268679.654375,,,2224.055555519,,,
,,,102.41947937011719,,,,,,113868800.0,72.23855590820312,,,,,,1765268679.6557019,,,2224.056103843,,,
,,,104.75769805908203,,,,,,114688000.0,75.03494262695312,,,,,,1765268679.6563103,,,2224.056637186,,,
,,,104.22784423828125,,,,,,115507200.0,74.16009521484375,,,,,,1765268679.6568475,,,2224.05718698,,,
,,,106.273681640625,,,,,,116326400.0,76.82627868652344,,,,,,1765268679.6573956,,,2224.05771421,,,
,,,105.35838317871094,,,,,,117145600.0,76.80317687988281,,,,,,1765268679.6579247,,,2224.058259594,,,
30.193357467651367,13.130106925964355,,105.01918029785156,2.9918465614318848,9.890387535095215,2.0321152210235596,26.631811141967773,0.38464096188545227,117964800.0,76.30779266357422,49.34722137451172,0.6797074675559998,0.9541999697685242,41.54945373535156,173.04457092285156,1765268679.6605783,0.38891488313674927,0.20451296865940094,2224.061351093,0.4828576147556305,242.01889038085938,4.265488624572754
,,,106.24105072021484,,,,,,118784000.0,78.89738464355469,,,,,,1765268679.6615682,,,2224.061878755,,,
,,,104.56529998779297,,,,,,119603200.0,77.83561706542969,,,,,,1765268679.6620662,,,2224.062347105,,,
,,,106.2862548828125,,,,,,120422400.0,80.37098693847656,,,,,,1765268679.6625717,,,2224.062848518,,,
,,,107.35177612304688,,,,,,121241600.0,81.77218627929688,,,,,,1765268679.6630774,,,2224.063415598,,,
,,,107.50650787353516,,,,,,122060800.0,82.64118957519531,,,,,,1765268679.663639,,,2224.063934875,,,
,,,107.57027435302734,,,,,,122880000.0,84.27678680419922,,,,,,1765268679.664138,,,2224.06458927,,,
,,,108.4478759765625,,,,,,123699200.0,85.4059066772461,,,,,,1765268679.6647701,,,2224.06511199,,,
,,,107.51202392578125,,,,,,124518400.0,85.28268432617188,,,,,,1765268679.6653125,,,2224.065688073,,,
,,,108.8245849609375,,,,,,125337600.0,87.35128021240234,,,,,,1765268679.6658554,,,2224.066273595,,,
,,,108.59008026123047,,,,,,126156800.0,88.57337188720703,,,,,,1765268679.6664262,,,2224.066733958,,,
,,,108.4183349609375,,,,,,126976000.0,89.56710052490234,,,,,,1765268679.6669674,,,2224.067236181,,,
,,,109.49301147460938,,,,,,127795200.0,92.8492660522461,,,,,,1765268679.667448,,,2224.067742901,,,
,,,109.34381866455078,,,,,,128614400.0,93.15831756591797,,,,,,1765268679.6679654,,,2224.06825413,,,
,,,108.56382751464844,,,,,,129433600.0,92.96902465820312,,,,,,1765268679.668447,,,2224.068706826,,,
,,,109.59642791748047,,,,,,130252800.0,95.26458740234375,,,,,,1765268679.6689363,,,2224.06919149,,,
29.79708480834961,9.958142280578613,,107.87804412841797,3.091423988342285,9.989960670471191,2.154465675354004,21.98082160949707,0.339285284280777,131072000.0,94.52719116210938,47.323944091796875,0.670024573802948,0.828021228313446,43.30498123168945,184.20016479492188,1765268679.6713016,0.38745322823524475,0.1734989434480667,2224.071982281,0.427433580160141,248.4372100830078,4.496703147888184
,,,108.54837036132812,,,,,,131891200.0,95.75562286376953,,,,,,1765268679.6722198,,,2224.072500567,,,
,,,108.96907043457031,,,,,,132710400.0,97.18802642822266,,,,,,1765268679.6727219,,,2224.072967304,,,
,,,108.76122283935547,,,,,,133529600.0,98.34712219238281,,,,,,1765268679.6732035,,,2224.073469246,,,
,,,109.5184326171875,,,,,,134348800.0,99.11811065673828,,,,,,1765268679.673708,,,2224.074003514,,,
,,,109.26403045654297,,,,,,135168000.0,99.52220916748047,,,,,,1765268679.674224,,,2224.074594353,,,
,,,109.84876251220703,,,,,,135987200.0,102.02836608886719,,,,,,1765268679.6748102,,,2224.075186699,,,
,,,109.0677719116211,,,,,,136806400.0,100.70964050292969,,,,,,1765268679.6753457,,,2224.075741703,,,
,,,110.11488342285156,,,,,,137625600.0,102.96668243408203,,,,,,1765268679.6758983,,,2224.076266677,,,
,,,109.40100860595703,,,,,,138444800.0,103.36576843261719,,,,,,1765268679.6764648,,,2224.076823647,,,
,,,108.70474243164062,,,,,,139264000.0,102.36946105957031,,,,,,1765268679.6770306,,,2224.077374907,,,
,,,109.27662658691406,,,,,,140083200.0,104.09541320800781,,,,,,1765268679.6775615,,,2224.077913461,,,
,,,109.928955078125,,,,,,140902400.0,105.56582641601562,,,,,,1765268679.6780915,,,2224.078451424,,,
,,,110.28233337402344,,,,,,141721600.0,106.58353424072266,,,,,,1765268679.6786728,,,2224.079030006,,,
,,,109.8426513671875,,,,,,142540800.0,106.94730377197266,,,,,,1765268679.679188,,,2224.079546441,,,
,,,108.69288635253906,,,,,,143360000.0,106.4650650024414,,,,,,1765268679.6797721,,,2224.080051625,,,
27.5642147064209,8.698457717895508,,110.86553192138672,3.0418455600738525,9.808432579040527,2.0799646377563477,16.651975631713867,0.3163745105266571,144179200.0,109.04034423828125,41.411766052246094,0.6336286067962646,0.7036875486373901,45.47083282470703,176.529296875,1765268679.6822274,0.3640251159667969,0.15769514441490173,2224.082970301,0.3486645817756653,243.71417236328125,4.37153434753418
,,,109.74028778076172,,,,,,144998400.0,109.09325408935547,,,,,,1765268679.6832,,,2224.083484217,,,
,,,108.81453704833984,,,,,,145817600.0,108.86526489257812,,,,,,1765268679.683711,,,2224.08404184,,,
,,,112.88629150390625,,,,,,146636800.0,113.69293975830078,,,,,,1765268679.6842198,,,2224.084622672,,,
,,,110.39478302001953,,,,,,147456000.0,112.15421295166016,,,,,,1765268679.6848285,,,2224.085170452,,,
,,,108.48735046386719,,,,,,148275200.0,110.38512420654297,,,,,,1765268679.685382,,,2224.085757417,,,
,,,110.3729476928711,,,,,,149094400.0,112.48786163330078,,,,,,1765268679.6859224,,,2224.086322384,,,
,,,111.23214721679688,,,,,,149913600.0,114.57508850097656,,,,,,1765268679.6865146,,,2224.086872947,,,
,,,111.42791748046875,,,,,,150732800.0,115.0224609375,,,,,,1765268679.6870332,,,2224.087384989,,,
,,,111.79125213623047,,,,,,151552000.0,116.10153198242188,,,,,,1765268679.687601,,,2224.087886329,,,
,,,109.95391082763672,,,,,,152371200.0,114.37786102294922,,,,,,1765268679.6881046,,,2224.088913633,,,
,,,110.95726776123047,,,,,,153190400.0,116.1390151977539,,,,,,1765268679.6890378,,,2224.089620472,,,
,,,111.04100036621094,,,,,,154009600.0,116.8603515625,,,,,,1765268679.6898005,,,2224.090281532,,,
,,,111.28695678710938,,,,,,154828800.0,118.06748962402344,,,,,,1765268679.6904793,,,2224.090856951,,,
,,,111.54305267333984,,,,,,155648000.0,118.82653045654297,,,,,,1765268679.6910787,,,2224.091385128,,,
,,,111.92027282714844,,,,,,156467200.0,120.37464904785156,,,,,,1765268679.6915991,,,2224.091914474,,,
26.847646713256836,8.172611236572266,,112.70610046386719,2.9551048278808594,9.843929290771484,2.035867929458618,15.438371658325195,0.2895212471485138,157286400.0,121.08641052246094,44.68965530395508,0.6095083355903625,0.6347097754478455,48.28132247924805,171.04379272460938,1765268679.6940582,0.35782673954963684,0.1533825546503067,2224.09489781,0.3293713927268982,237.62698364257812,4.273116588592529
,,,111.40606689453125,,,,,,158105600.0,120.89134216308594,,,,,,1765268679.6951017,,,2224.095522731,,,
,,,111.87100982666016,,,,,,158924800.0,120.57581329345703,,,,,,1765268679.6956754,,,2224.096027447,,,
,,,111.71862030029297,,,,,,159744000.0,121.59237670898438,,,,,,1765268679.6962135,,,2224.096618398,,,
,,,110.19476318359375,,,,,,160563200.0,119.5488052368164,,,,,,1765268679.696779,,,2224.097071996,,,
,,,112.16105651855469,,,,,,161382400.0,123.05956268310547,,,,,,1765268679.6972969,,,2224.097582156,,,
,,,111.59379577636719,,,,,,162201600.0,123.09007263183594,,,,,,1765268679.69781,,,2224.098094032,,,
,,,111.62740325927734,,,,,,163020800.0,123.1373519897461,,,,,,1765268679.6983073,,,2224.098627425,,,
,,,111.19308471679688,,,,,,163840000.0,123.4393539428711,,,,,,1765268679.6988504,,,2224.099110111,,,
,,,111.09138488769531,,,,,,164659200.0,123.4332504272461,,,,,,1765268679.6993432,,,2224.09964581,,,
,,,111.2793197631836,,,,,,165478400.0,123.45560455322266,,,,,,1765268679.699842,,,2224.100100756,,,
,,,112.0694808959961,,,,,,166297600.0,124.99493408203125,,,,,,1765268679.7003214,,,2224.100580577,,,
,,,111.66317749023438,,,,,,167116800.0,125.5367660522461,,,,,,1765268679.7008164,,,2224.101092848,,,
,,,110.87432098388672,,,,,,167936000.0,125.20650482177734,,,,,,1765268679.7013211,,,2224.101598062,,,
,,,112.47251892089844,,,,,,168755200.0,127.63992309570312,,,,,,1765268679.7018213,,,2224.102115432,,,
,,,111.11614227294922,,,,,,169574400.0,126.03022003173828,,,,,,1765268679.7023351,,,2224.102634576,,,
