Mean Episode Return,Validation Measures/dynamic_time_warping/site_rpos,Validation Measures/euclidean_distance/site_rvel,_runtime,Mean Episode Length,Validation Info/Mean Episode Length,Validation Info/Mean Episode Return,Validation Measures/discrete_frechet_distance/site_rpos,Validation Measures/euclidean_distance/site_rpos,Validation Measures/discrete_frechet_distance/qvel,Validation Measures/dynamic_time_warping/site_rrotvec,Validation Measures/discrete_frechet_distance/site_rvel,Validation Measures/discrete_frechet_distance/site_rrotvec,Validation Measures/euclidean_distance/qvel,Validation Measures/dynamic_time_warping/qpos,Validation Measures/dynamic_time_warping/site_rvel,Agent Video,Validation Measures/euclidean_distance/qpos,Validation Measures/dynamic_time_warping/qvel,Validation Measures/euclidean_distance/site_rrotvec,Validation Measures/discrete_frechet_distance/qpos,_timestamp,_step
34.863468170166016,18.81065559387207,2.2402429580688477,2143.841164154,62.72059631347656,51.78400421142578,29.046464920043945,0.6585224866867065,0.297012597322464,10.925707817077637,56.01981735229492,4.601258277893066,1.841549038887024,3.363720417022705,34.962928771972656,190.83351135253906,,0.446347713470459,272.8921813964844,0.911449134349823,0.8438754081726074,1764569828.6503143,52428800.0
35.22730255126953,,,2143.841791282,62.30112075805664,,,,,,,,,,,,,,,,,1764569828.6515431,53248000.0
35.27653121948242,,,2143.842461965,62.660972595214844,,,,,,,,,,,,,,,,,1764569828.6521237,54067200.0
35.640079498291016,,,2143.843414833,62.791385650634766,,,,,,,,,,,,,,,,,1764569828.6526985,54886400.0
36.409637451171875,,,2143.844286318,63.49480056762695,,,,,,,,,,,,,,,,,1764569828.65372,55705600.0
37.02574157714844,,,2143.845151814,63.63689041137695,,,,,,,,,,,,,,,,,1764569828.65461,56524800.0
37.1839714050293,,,2143.84601068,63.6694450378418,,,,,,,,,,,,,,,,,1764569828.6554708,57344000.0
37.335479736328125,,,2143.846925272,64.78885650634766,,,,,,,,,,,,,,,,,1764569828.6563346,58163200.0
37.572383880615234,,,2143.847909347,64.38650512695312,,,,,,,,,,,,,,,,,1764569828.6572046,58982400.0
37.77760314941406,,,2143.848758012,64.43360137939453,,,,,,,,,,,,,,,,,1764569828.6581926,59801600.0
38.541770935058594,,,2143.849596715,65.19534301757812,,,,,,,,,,,,,,,,,1764569828.659078,60620800.0
38.89878845214844,,,2143.850437014,65.64114379882812,,,,,,,,,,,,,,,,,1764569828.65992,61440000.0
39.56053924560547,,,2143.851320153,65.94437408447266,,,,,,,,,,,,,,,,,1764569828.6607616,62259200.0
39.29811477661133,,,2143.852540546,65.70524597167969,,,,,,,,,,,,,,,,,1764569828.6616287,63078400.0
39.8215446472168,,,2143.85337038,66.34618377685547,,,,,,,,,,,,,,,,,1764569828.662642,63897600.0
40.11879348754883,,,2143.854408039,66.60476684570312,,,,,,,,,,,,,,,,,1764569828.6636984,64716800.0
40.151363372802734,17.744291305541992,2.215555429458618,2143.859363088,66.1196517944336,53.62726974487305,31.409791946411133,0.5928457975387573,0.27477365732192993,10.558974266052246,46.9736328125,4.497287750244141,1.6201220750808716,3.217313528060913,34.18958282470703,188.89385986328125,,0.4349879026412964,261.4241638183594,0.7859347462654114,0.8022187352180481,1764569828.6685426,65536000.0
40.478267669677734,,,2143.859945372,66.75181579589844,,,,,,,,,,,,,,,,,1764569828.6697452,66355200.0
40.90122604370117,,,2143.860617498,66.90711975097656,,,,,,,,,,,,,,,,,1764569828.6703105,67174400.0
41.29206085205078,,,2143.861223003,67.66178131103516,,,,,,,,,,,,,,,,,1764569828.67099,67993600.0
41.61362075805664,,,2143.861800297,67.94486999511719,,,,,,,,,,,,,,,,,1764569828.6715832,68812800.0
42.86450958251953,,,2143.862405946,69.058349609375,,,,,,,,,,,,,,,,,1764569828.672171,69632000.0
43.010257720947266,,,2143.863035791,68.7606430053711,,,,,,,,,,,,,,,,,1764569828.6727757,70451200.0
43.24876022338867,,,2143.863613629,68.73519134521484,,,,,,,,,,,,,,,,,1764569828.6733677,71270400.0
42.85074996948242,,,2143.864277675,68.4444580078125,,,,,,,,,,,,,,,,,1764569828.6739883,72089600.0
44.09086227416992,,,2143.864832159,69.66279602050781,,,,,,,,,,,,,,,,,1764569828.6746058,72908800.0
43.992713928222656,,,2143.865449112,69.8061294555664,,,,,,,,,,,,,,,,,1764569828.675204,73728000.0
44.863216400146484,,,2143.865983228,70.33008575439453,,,,,,,,,,,,,,,,,1764569828.675821,74547200.0
45.16353225708008,,,2143.866574711,70.86185455322266,,,,,,,,,,,,,,,,,1764569828.676387,75366400.0
45.2554817199707,,,2143.867070783,70.5069808959961,,,,,,,,,,,,,,,,,1764569828.6769207,76185600.0
45.95035934448242,,,2143.867590295,71.71512603759766,,,,,,,,,,,,,,,,,1764569828.677445,77004800.0
46.40767288208008,,,2143.868100216,71.91954040527344,,,,,,,,,,,,,,,,,1764569828.6779845,77824000.0
46.35540008544922,16.76582908630371,2.1834545135498047,2143.870955736,72.62543487548828,51.14851379394531,36.05180740356445,0.5340742468833923,0.25744661688804626,10.397789001464844,41.37980270385742,4.446568012237549,1.4171839952468872,3.2307546138763428,33.82671356201172,184.57525634765625,,0.4301241934299469,260.55926513671875,0.6876510381698608,0.7820006608963013,1764569828.6804,78643200.0
46.97129821777344,,,2143.871449823,72.92156219482422,,,,,,,,,,,,,,,,,1764569828.6813598,79462400.0
46.869346618652344,,,2143.872116855,73.41846466064453,,,,,,,,,,,,,,,,,1764569828.6818523,80281600.0
47.770816802978516,,,2143.87262715,74.04960632324219,,,,,,,,,,,,,,,,,1764569828.6825135,81100800.0
48.01411437988281,,,2143.873214243,74.63829040527344,,,,,,,,,,,,,,,,,1764569828.6830323,81920000.0
48.89130401611328,,,2143.873759004,75.26620483398438,,,,,,,,,,,,,,,,,1764569828.6836069,82739200.0
49.99816131591797,,,2143.87431734,76.60655212402344,,,,,,,,,,,,,,,,,1764569828.68414,83558400.0
49.46613693237305,,,2143.874752645,75.97528076171875,,,,,,,,,,,,,,,,,1764569828.6846418,84377600.0
50.580535888671875,,,2143.875228987,77.21881866455078,,,,,,,,,,,,,,,,,1764569828.6851583,85196800.0
50.711307525634766,,,2143.875740691,78.05487060546875,,,,,,,,,,,,,,,,,1764569828.68564,86016000.0
51.015663146972656,,,2143.876221377,78.26634979248047,,,,,,,,,,,,,,,,,1764569828.6861424,86835200.0
51.2018928527832,,,2143.876792808,78.63227844238281,,,,,,,,,,,,,,,,,1764569828.6866221,87654400.0
51.81330871582031,,,2143.877312791,79.38813018798828,,,,,,,,,,,,,,,,,1764569828.6871212,88473600.0
52.1190071105957,,,2143.877883328,79.7066421508789,,,,,,,,,,,,,,,,,1764569828.68769,89292800.0
52.561241149902344,,,2143.878362425,80.43742370605469,,,,,,,,,,,,,,,,,1764569828.6882596,90112000.0
53.16142272949219,,,2143.87886897,81.0799560546875,,,,,,,,,,,,,,,,,1764569828.688768,90931200.0
53.10367965698242,16.927331924438477,2.1234230995178223,2143.881919254,81.57364654541016,50.76829147338867,38.72175979614258,0.52089923620224,0.2522924244403839,10.294479370117188,37.32422637939453,4.198192119598389,1.2927541732788086,3.151296854019165,33.715065002441406,179.6419219970703,,0.42531269788742065,253.59881591796875,0.6498788595199585,0.7712991237640381,1764569828.6912086,91750400.0
54.420013427734375,,,2143.882514777,82.28280639648438,,,,,,,,,,,,,,,,,1764569828.6923077,92569600.0
54.880252838134766,,,2143.883041839,83.10529327392578,,,,,,,,,,,,,,,,,1764569828.6928675,93388800.0
55.16544723510742,,,2143.883620526,83.53284454345703,,,,,,,,,,,,,,,,,1764569828.6934352,94208000.0
56.70879364013672,,,2143.884112193,85.08822631835938,,,,,,,,,,,,,,,,,1764569828.6940033,95027200.0
57.2600212097168,,,2143.884659003,85.6238784790039,,,,,,,,,,,,,,,,,1764569828.6945162,95846400.0
58.181644439697266,,,2143.885101306,86.2454833984375,,,,,,,,,,,,,,,,,1764569828.6950183,96665600.0
58.7191276550293,,,2143.88560829,87.01798248291016,,,,,,,,,,,,,,,,,1764569828.6955073,97484800.0
59.462074279785156,,,2143.886147461,88.13257598876953,,,,,,,,,,,,,,,,,1764569828.6960175,98304000.0
58.894039154052734,,,2143.886713897,87.51022338867188,,,,,,,,,,,,,,,,,1764569828.696516,99123200.0
60.36955261230469,,,2143.887230628,88.1978759765625,,,,,,,,,,,,,,,,,1764569828.6970901,99942400.0
61.73965835571289,,,2143.887732721,90.11164093017578,,,,,,,,,,,,,,,,,1764569828.697618,100761600.0
61.490989685058594,,,2143.888215525,89.52953338623047,,,,,,,,,,,,,,,,,1764569828.698133,101580800.0
62.33140563964844,,,2143.888791104,91.0822982788086,,,,,,,,,,,,,,,,,1764569828.6986222,102400000.0
63.47808837890625,,,2143.88931189,92.41183471679688,,,,,,,,,,,,,,,,,1764569828.6990993,103219200.0
63.82439422607422,,,2143.889847814,92.63180541992188,,,,,,,,,,,,,,,,,1764569828.6997113,104038400.0
64.39688110351562,16.514907836914062,2.1380813121795654,2143.893067912,93.37405395507812,53.081077575683594,42.992008209228516,0.48798075318336487,0.25280115008354187,10.409069061279297,36.65694046020508,4.307708740234375,1.2424017190933228,3.1468544006347656,31.856740951538086,180.3634796142578,,0.4138076901435852,251.84564208984375,0.6282559037208557,0.7165823578834534,1764569828.702401,104857600.0
65.33331298828125,,,2143.893558452,94.39110565185547,,,,,,,,,,,,,,,,,1764569828.7034767,105676800.0
66.70741271972656,,,2143.894081338,95.3605728149414,,,,,,,,,,,,,,,,,1764569828.7039683,106496000.0
66.57671356201172,,,2143.894626389,94.79953002929688,,,,,,,,,,,,,,,,,1764569828.7044718,107315200.0
68.45000457763672,,,2143.895049582,97.5821762084961,,,,,,,,,,,,,,,,,1764569828.7049503,108134400.0
67.34727478027344,,,2143.895523348,95.82408905029297,,,,,,,,,,,,,,,,,1764569828.7054574,108953600.0
69.33448028564453,,,2143.896030528,97.84458923339844,,,,,,,,,,,,,,,,,1764569828.7059336,109772800.0
69.92434692382812,,,2143.896874225,98.70721435546875,,,,,,,,,,,,,,,,,1764569828.706437,110592000.0
70.69509887695312,,,2143.897451086,99.17339324951172,,,,,,,,,,,,,,,,,1764569828.7070901,111411200.0
71.82360076904297,,,2143.898044382,99.34514617919922,,,,,,,,,,,,,,,,,1764569828.7078216,112230400.0
72.12246704101562,,,2143.898660231,100.94363403320312,,,,,,,,,,,,,,,,,1764569828.7084107,113049600.0
73.08992004394531,,,2143.899081509,101.33999633789062,,,,,,,,,,,,,,,,,1764569828.7089505,113868800.0
74.15715026855469,,,2143.899562854,101.37042236328125,,,,,,,,,,,,,,,,,1764569828.7094896,114688000.0
74.38624572753906,,,2143.900135465,102.15080261230469,,,,,,,,,,,,,,,,,1764569828.7099705,115507200.0
75.29621887207031,,,2143.900914983,103.3352279663086,,,,,,,,,,,,,,,,,1764569828.7104812,116326400.0
76.49219512939453,,,2143.901655702,103.44905853271484,,,,,,,,,,,,,,,,,1764569828.7112834,117145600.0
77.35179901123047,12.727259635925293,2.054591178894043,2143.905936496,105.25833129882812,50.21917724609375,44.118408203125,0.36220404505729675,0.20265594124794006,10.089309692382812,27.3958740234375,4.310053825378418,1.0107253789901733,3.097916841506958,29.33625030517578,173.9682159423828,,0.37895190715789795,250.0205841064453,0.49968698620796204,0.6784515976905823,1764569828.7151363,117964800.0
77.79004669189453,,,2143.906556258,104.35154724121094,,,,,,,,,,,,,,,,,1764569828.7163055,118784000.0
79.0628890991211,,,2143.907065721,104.5213851928711,,,,,,,,,,,,,,,,,1764569828.7169018,119603200.0
77.9767837524414,,,2143.907600142,103.22286224365234,,,,,,,,,,,,,,,,,1764569828.7174494,120422400.0
80.92698669433594,,,2143.908135324,106.29190826416016,,,,,,,,,,,,,,,,,1764569828.7179873,121241600.0
82.40445709228516,,,2143.908678111,106.09739685058594,,,,,,,,,,,,,,,,,1764569828.7185133,122060800.0
83.86080169677734,,,2143.909154731,108.28507232666016,,,,,,,,,,,,,,,,,1764569828.719053,122880000.0
83.41095733642578,,,2143.909662399,107.19475555419922,,,,,,,,,,,,,,,,,1764569828.719558,123699200.0
85.99077606201172,,,2143.910172782,109.65532684326172,,,,,,,,,,,,,,,,,1764569828.7200685,124518400.0
85.35401916503906,,,2143.910739386,107.68861389160156,,,,,,,,,,,,,,,,,1764569828.7205765,125337600.0
86.87709045410156,,,2143.911207697,107.51084899902344,,,,,,,,,,,,,,,,,1764569828.7210677,126156800.0
88.12498474121094,,,2143.911821948,108.17587280273438,,,,,,,,,,,,,,,,,1764569828.7215905,126976000.0
89.87535858154297,,,2143.912274709,108.85293579101562,,,,,,,,,,,,,,,,,1764569828.7221262,127795200.0
88.9530258178711,,,2143.912811133,107.38899230957031,,,,,,,,,,,,,,,,,1764569828.7226589,128614400.0
91.8083724975586,,,2143.913324799,109.94621276855469,,,,,,,,,,,,,,,,,1764569828.723186,129433600.0
91.91238403320312,,,2143.91391727,108.68772888183594,,,,,,,,,,,,,,,,,1764569828.7237089,130252800.0
93.74085235595703,10.185933113098145,2.1543121337890625,2143.917072657,110.11007690429688,46.099998474121094,44.01899719238281,0.32931044697761536,0.1770317107439041,10.191243171691895,22.007381439208984,4.444430828094482,0.8380950689315796,3.1701674461364746,29.372699737548828,183.00550842285156,,0.38431909680366516,253.89979553222656,0.4254804849624634,0.6728290915489197,1764569828.7262154,131072000.0
93.888671875,,,2143.917702798,108.8410873413086,,,,,,,,,,,,,,,,,1764569828.7274354,131891200.0
94.74871826171875,,,2143.918238908,109.46113586425781,,,,,,,,,,,,,,,,,1764569828.7279968,132710400.0
96.79618072509766,,,2143.918736447,109.80452728271484,,,,,,,,,,,,,,,,,1764569828.728537,133529600.0
96.31668853759766,,,2143.919171628,108.93350982666016,,,,,,,,,,,,,,,,,1764569828.729056,134348800.0
96.63365936279297,,,2143.919660998,108.2441635131836,,,,,,,,,,,,,,,,,1764569828.729574,135168000.0
97.33880615234375,,,2143.920151379,108.5008773803711,,,,,,,,,,,,,,,,,1764569828.7300649,135987200.0
100.24185180664062,,,2143.920778676,110.89570617675781,,,,,,,,,,,,,,,,,1764569828.730555,136806400.0
100.14681243896484,,,2143.92131894,110.4269790649414,,,,,,,,,,,,,,,,,1764569828.731146,137625600.0
101.17028045654297,,,2143.921866921,109.99581909179688,,,,,,,,,,,,,,,,,1764569828.7316837,138444800.0
102.09796905517578,,,2143.922570506,110.4794692993164,,,,,,,,,,,,,,,,,1764569828.7322376,139264000.0
102.81710052490234,,,2143.923188089,110.13751983642578,,,,,,,,,,,,,,,,,1764569828.7329392,140083200.0
102.90908813476562,,,2143.923655496,110.12184143066406,,,,,,,,,,,,,,,,,1764569828.7334976,140902400.0
103.74678802490234,,,2143.92410483,109.41720581054688,,,,,,,,,,,,,,,,,1764569828.734018,141721600.0
103.37055969238281,,,2143.925044611,108.71727752685547,,,,,,,,,,,,,,,,,1764569828.7345076,142540800.0
105.15540313720703,,,2143.92574484,109.9002914428711,,,,,,,,,,,,,,,,,1764569828.7353976,143360000.0
106.03683471679688,9.861967086791992,2.084540367126465,2143.930920334,110.38130187988281,41.39706039428711,46.620418548583984,0.32610660791397095,0.16871465742588043,10.087759971618652,18.535768508911133,4.247970104217529,0.7489209771156311,3.110935688018799,29.322629928588867,175.91448974609375,,0.3850756883621216,247.7337188720703,0.37358900904655457,0.6602847576141357,1764569828.740115,144179200.0
106.8072509765625,,,2143.931407414,110.23918151855469,,,,,,,,,,,,,,,,,1764569828.7412896,144998400.0
107.15167999267578,,,2143.931919687,109.37789154052734,,,,,,,,,,,,,,,,,1764569828.7418096,145817600.0
110.34613800048828,,,2143.932401257,112.00272369384766,,,,,,,,,,,,,,,,,1764569828.7423291,146636800.0
109.07423400878906,,,2143.932969253,109.59156799316406,,,,,,,,,,,,,,,,,1764569828.7428107,147456000.0
110.26516723632812,,,2143.933381329,110.41600036621094,,,,,,,,,,,,,,,,,1764569828.7433178,148275200.0
111.44293212890625,,,2143.933879994,111.20474243164062,,,,,,,,,,,,,,,,,1764569828.7437904,149094400.0
111.92149353027344,,,2143.934366162,110.59925079345703,,,,,,,,,,,,,,,,,1764569828.7442877,149913600.0
112.56234741210938,,,2143.934882945,111.45511627197266,,,,,,,,,,,,,,,,,1764569828.7447734,150732800.0
112.90328216552734,,,2143.935368159,111.13655853271484,,,,,,,,,,,,,,,,,1764569828.74529,151552000.0
112.63870239257812,,,2143.935873789,110.00749206542969,,,,,,,,,,,,,,,,,1764569828.7457771,152371200.0
114.88182067871094,,,2143.936402284,111.87873077392578,,,,,,,,,,,,,,,,,1764569828.746289,153190400.0
113.78775787353516,,,2143.936945874,110.27300262451172,,,,,,,,,,,,,,,,,1764569828.7467666,154009600.0
114.56678771972656,,,2143.937495933,110.47860717773438,,,,,,,,,,,,,,,,,1764569828.7473416,154828800.0
116.62125396728516,,,2143.938016241,111.80921173095703,,,,,,,,,,,,,,,,,1764569828.7478795,155648000.0
116.40003204345703,,,2143.938519685,111.10628509521484,,,,,,,,,,,,,,,,,1764569828.7484207,156467200.0
116.51155853271484,8.178109169006348,2.0746822357177734,2143.942708367,110.18798065185547,44.68965530395508,51.745723724365234,0.2866571247577667,0.14796899259090424,10.007433891296387,16.067476272583008,4.186113357543945,0.6380542516708374,3.0316853523254395,27.193267822265625,174.22882080078125,,0.36284345388412476,243.0563201904297,0.3452092409133911,0.6222855448722839,1764569828.7517977,157286400.0
117.93113708496094,,,2143.943258187,111.0787124633789,,,,,,,,,,,,,,,,,1764569828.753078,158105600.0
117.85362243652344,,,2143.943789709,110.97126007080078,,,,,,,,,,,,,,,,,1764569828.7536488,158924800.0
119.31246185302734,,,2143.944287189,112.33749389648438,,,,,,,,,,,,,,,,,1764569828.7541873,159744000.0
119.28812408447266,,,2143.944853113,111.36134338378906,,,,,,,,,,,,,,,,,1764569828.7546897,160563200.0
119.7465591430664,,,2143.945306651,111.44621276855469,,,,,,,,,,,,,,,,,1764569828.7552152,161382400.0
120.39840698242188,,,2143.945831537,111.70159912109375,,,,,,,,,,,,,,,,,1764569828.7557123,162201600.0
120.1783218383789,,,2143.94633072,110.83617401123047,,,,,,,,,,,,,,,,,1764569828.7562337,163020800.0
121.98005676269531,,,2143.946835648,111.8890380859375,,,,,,,,,,,,,,,,,1764569828.7567298,163840000.0
120.53840637207031,,,2143.947354298,111.02539825439453,,,,,,,,,,,,,,,,,1764569828.757242,164659200.0
121.36984252929688,,,2143.947888167,110.9910659790039,,,,,,,,,,,,,,,,,1764569828.7577488,165478400.0
123.2724838256836,,,2143.948419933,111.89839935302734,,,,,,,,,,,,,,,,,1764569828.7582717,166297600.0
123.44851684570312,,,2143.948971526,111.74275207519531,,,,,,,,,,,,,,,,,1764569828.7588105,167116800.0
124.41788482666016,,,2143.949447752,111.32152557373047,,,,,,,,,,,,,,,,,1764569828.7593484,167936000.0
124.93880462646484,,,2143.949946502,112.3388900756836,,,,,,,,,,,,,,,,,1764569828.7598515,168755200.0
123.88213348388672,,,2143.950495112,111.1265869140625,,,,,,,,,,,,,,,,,1764569828.7603457,169574400.0
