Validation Measures/dynamic_time_warping/qvel,Validation Measures/euclidean_distance/site_rvel,Agent Video,Validation Measures/euclidean_distance/qvel,Validation Measures/discrete_frechet_distance/qvel,Validation Measures/discrete_frechet_distance/site_rrotvec,Validation Measures/euclidean_distance/qpos,Validation Measures/discrete_frechet_distance/qpos,Validation Info/Mean Episode Return,Validation Measures/dynamic_time_warping/qpos,Validation Measures/dynamic_time_warping/site_rrotvec,_timestamp,_runtime,Validation Measures/euclidean_distance/site_rrotvec,Validation Measures/euclidean_distance/site_rpos,Validation Measures/discrete_frechet_distance/site_rpos,Validation Measures/discrete_frechet_distance/site_rvel,Mean Episode Return,Validation Measures/dynamic_time_warping/site_rpos,_step,Validation Info/Mean Episode Length,Validation Measures/dynamic_time_warping/site_rvel,Mean Episode Length
325.62091064453125,2.5892021656036377,,3.939786672592163,12.719475746154785,3.0050880908966064,0.45568275451660156,0.9438874125480652,16.18079948425293,35.89430236816406,99.60651397705078,1765257112.9780674,2234.000995573,1.4035900831222534,0.3533085286617279,0.794200599193573,5.548163890838623,16.501127243041992,23.21257209777832,13107200.0,39.61081314086914,223.66598510742188,42.810150146484375
,,,,,,,,,,,1765257112.979168,2234.001514401,,,,,16.813570022583008,,13926400.0,,,43.70946502685547
,,,,,,,,,,,1765257112.9796915,2234.002049232,,,,,17.065309524536133,,14745600.0,,,44.06180191040039
,,,,,,,,,,,1765257112.9802291,2234.002572727,,,,,17.48470115661621,,15564800.0,,,44.842838287353516
,,,,,,,,,,,1765257112.9807527,2234.003089817,,,,,17.79033660888672,,16384000.0,,,45.60007858276367
,,,,,,,,,,,1765257112.9812677,2234.003647032,,,,,18.243362426757812,,17203200.0,,,46.104705810546875
,,,,,,,,,,,1765257112.9818034,2234.004165164,,,,,18.643251419067383,,18022400.0,,,46.66105651855469
,,,,,,,,,,,1765257112.9823413,2234.004806982,,,,,18.993555068969727,,18841600.0,,,47.522098541259766
,,,,,,,,,,,1765257112.9829717,2234.005263985,,,,,19.342424392700195,,19660800.0,,,47.92980194091797
,,,,,,,,,,,1765257112.983445,2234.005851071,,,,,19.638479232788086,,20480000.0,,,48.20843505859375
,,,,,,,,,,,1765257112.983951,2234.006396651,,,,,20.192283630371094,,21299200.0,,,48.866329193115234
,,,,,,,,,,,1765257112.9845386,2234.006940034,,,,,20.690826416015625,,22118400.0,,,49.308265686035156
,,,,,,,,,,,1765257112.9850867,2234.007445694,,,,,20.94788360595703,,22937600.0,,,49.60882568359375
,,,,,,,,,,,1765257112.9856143,2234.007915395,,,,,21.539472579956055,,23756800.0,,,50.15815353393555
,,,,,,,,,,,1765257112.9861064,2234.008420317,,,,,21.79421043395996,,24576000.0,,,50.447547912597656
,,,,,,,,,,,1765257112.9866025,2234.008895728,,,,,22.299663543701172,,25395200.0,,,50.99863052368164
298.12310791015625,2.4225425720214844,,3.6354217529296875,11.855252265930176,2.4478399753570557,0.4634338617324829,0.9236451387405396,20.692529678344727,36.699893951416016,77.9721908569336,1765257112.9889786,2234.01182476,1.1833752393722534,0.3419750928878784,0.7760035395622253,5.143413543701172,22.69973373413086,22.7760009765625,26214400.0,45.45890426635742,209.73440551757812,51.31804656982422
,,,,,,,,,,,1765257112.9899988,2234.012375398,,,,,23.14141845703125,,27033600.0,,,52.132057189941406
,,,,,,,,,,,1765257112.9905365,2234.01291878,,,,,23.66981315612793,,27852800.0,,,52.59535217285156
,,,,,,,,,,,1765257112.9910784,2234.013480183,,,,,24.34868621826172,,28672000.0,,,52.98940658569336
,,,,,,,,,,,1765257112.9916358,2234.013997819,,,,,24.658557891845703,,29491200.0,,,53.422298431396484
,,,,,,,,,,,1765257112.9921608,2234.014527423,,,,,25.147510528564453,,30310400.0,,,53.591026306152344
,,,,,,,,,,,1765257112.9927087,2234.015052194,,,,,25.323524475097656,,31129600.0,,,54.172420501708984
,,,,,,,,,,,1765257112.9932108,2234.015573677,,,,,25.662891387939453,,31948800.0,,,54.49906539916992
,,,,,,,,,,,1765257112.99376,2234.016142661,,,,,26.169095993041992,,32768000.0,,,54.84586715698242
,,,,,,,,,,,1765257112.994248,2234.01671776,,,,,26.671823501586914,,33587200.0,,,55.42024230957031
,,,,,,,,,,,1765257112.9948554,2234.017268921,,,,,27.16930389404297,,34406400.0,,,55.42304992675781
,,,,,,,,,,,1765257112.9954052,2234.017873408,,,,,27.646793365478516,,35225600.0,,,55.96848678588867
,,,,,,,,,,,1765257112.9959373,2234.018418489,,,,,27.90894317626953,,36044800.0,,,56.09865951538086
,,,,,,,,,,,1765257112.9965916,2234.018936412,,,,,28.391307830810547,,36864000.0,,,56.635231018066406
,,,,,,,,,,,1765257112.9971006,2234.019441414,,,,,28.787128448486328,,37683200.0,,,56.925655364990234
,,,,,,,,,,,1765257112.9976165,2234.019933465,,,,,28.597497940063477,,38502400.0,,,56.934547424316406
284.7298278808594,2.3489842414855957,,3.49979567527771,11.384184837341309,2.0302882194519043,0.4470626413822174,0.8874425888061523,24.623456954956055,35.271766662597656,58.37900161743164,1765257113.000037,2234.022823525,0.9407952427864075,0.32697680592536926,0.7063181400299072,4.964412212371826,29.02707862854004,21.32522964477539,39321600.0,47.552242279052734,199.35110473632812,56.975704193115234
,,,,,,,,,,,1765257113.00101,2234.023345133,,,,,29.536012649536133,,40140800.0,,,57.63895797729492
,,,,,,,,,,,1765257113.0015295,2234.023992783,,,,,30.06824493408203,,40960000.0,,,57.90761184692383
,,,,,,,,,,,1765257113.0021884,2234.024518263,,,,,30.380023956298828,,41779200.0,,,58.050559997558594
,,,,,,,,,,,1765257113.002697,2234.025035987,,,,,30.4322566986084,,42598400.0,,,58.313209533691406
,,,,,,,,,,,1765257113.0032265,2234.025538894,,,,,30.923595428466797,,43417600.0,,,59.17386245727539
,,,,,,,,,,,1765257113.0037334,2234.026045865,,,,,31.698217391967773,,44236800.0,,,59.43571090698242
,,,,,,,,,,,1765257113.0042412,2234.026612414,,,,,31.539226531982422,,45056000.0,,,59.78699493408203
,,,,,,,,,,,1765257113.004736,2234.027134236,,,,,32.126625061035156,,45875200.0,,,59.970821380615234
,,,,,,,,,,,1765257113.005297,2234.027641295,,,,,32.28323745727539,,46694400.0,,,60.095741271972656
,,,,,,,,,,,1765257113.0058136,2234.028196846,,,,,33.219825744628906,,47513600.0,,,61.00899124145508
,,,,,,,,,,,1765257113.0063503,2234.02867583,,,,,33.54953384399414,,48332800.0,,,60.298213958740234
,,,,,,,,,,,1765257113.0068536,2234.029192808,,,,,33.67830276489258,,49152000.0,,,60.82023620605469
,,,,,,,,,,,1765257113.0073724,2234.029681624,,,,,33.61802673339844,,49971200.0,,,61.30986785888672
,,,,,,,,,,,1765257113.0078661,2234.030191141,,,,,34.630271911621094,,50790400.0,,,61.4401969909668
,,,,,,,,,,,1765257113.0083756,2234.030687091,,,,,34.746055603027344,,51609600.0,,,61.75897979736328
276.3741455078125,2.2741730213165283,,3.386000633239746,11.101069450378418,1.702626347541809,0.4378720223903656,0.8461986780166626,28.53484344482422,34.35545349121094,51.87020492553711,1765257113.0109596,2234.034238117,0.8517864942550659,0.29495969414711,0.6576600670814514,4.716294288635254,34.91770935058594,18.59223175048828,52428800.0,51.88976287841797,192.97337341308594,61.80349349975586
,,,,,,,,,,,1765257113.012398,2234.034777461,,,,,35.37750244140625,,53248000.0,,,62.109588623046875
,,,,,,,,,,,1765257113.012954,2234.03529436,,,,,35.433292388916016,,54067200.0,,,62.45531463623047
,,,,,,,,,,,1765257113.0134687,2234.035794515,,,,,36.142635345458984,,54886400.0,,,62.297367095947266
,,,,,,,,,,,1765257113.0139751,2234.036335508,,,,,36.404991149902344,,55705600.0,,,63.025596618652344
,,,,,,,,,,,1765257113.014503,2234.036849815,,,,,36.89036560058594,,56524800.0,,,63.0310173034668
,,,,,,,,,,,1765257113.015022,2234.037429297,,,,,37.746360778808594,,57344000.0,,,63.61668395996094
,,,,,,,,,,,1765257113.0155914,2234.037990684,,,,,37.614620208740234,,58163200.0,,,63.647705078125
,,,,,,,,,,,1765257113.016166,2234.038515016,,,,,37.76681900024414,,58982400.0,,,64.08284759521484
,,,,,,,,,,,1765257113.0166893,2234.039015635,,,,,38.309112548828125,,59801600.0,,,63.90227127075195
,,,,,,,,,,,1765257113.0171955,2234.039529155,,,,,38.29951477050781,,60620800.0,,,64.42341613769531
,,,,,,,,,,,1765257113.0177104,2234.040016934,,,,,39.20199203491211,,61440000.0,,,65.1996841430664
,,,,,,,,,,,1765257113.0182004,2234.040523507,,,,,38.73244094848633,,62259200.0,,,64.92000579833984
,,,,,,,,,,,1765257113.0187118,2234.041014855,,,,,39.640438079833984,,63078400.0,,,65.3392105102539
,,,,,,,,,,,1765257113.0192015,2234.041530043,,,,,40.493865966796875,,63897600.0,,,66.01780700683594
,,,,,,,,,,,1765257113.0197182,2234.042026214,,,,,40.0796012878418,,64716800.0,,,65.2044677734375
265.7125244140625,2.2698068618774414,,3.2659099102020264,10.724696159362793,1.4596236944198608,0.42780691385269165,0.8118229508399963,30.792776107788086,33.56511306762695,42.602577209472656,1765257113.0221488,2234.045328817,0.7346504330635071,0.2807730436325073,0.6270923614501953,4.7063889503479,40.19178771972656,18.55377960205078,65536000.0,52.59090805053711,194.31678771972656,65.21858978271484
,,,,,,,,,,,1765257113.0233462,2234.046310188,,,,,40.6904296875,,66355200.0,,,65.54170227050781
,,,,,,,,,,,1765257113.0243802,2234.047282691,,,,,40.777557373046875,,67174400.0,,,66.264404296875
,,,,,,,,,,,1765257113.025345,2234.048321793,,,,,41.54753112792969,,67993600.0,,,66.89734649658203
,,,,,,,,,,,1765257113.0263956,2234.049317832,,,,,41.62581253051758,,68812800.0,,,66.90132141113281
,,,,,,,,,,,1765257113.027414,2234.050180698,,,,,42.470340728759766,,69632000.0,,,67.454345703125
,,,,,,,,,,,1765257113.0282862,2234.051061458,,,,,42.88255310058594,,70451200.0,,,68.10348510742188
,,,,,,,,,,,1765257113.0291543,2234.051920709,,,,,43.08274841308594,,71270400.0,,,67.87510681152344
,,,,,,,,,,,1765257113.0300245,2234.053032197,,,,,43.26374435424805,,72089600.0,,,68.5123062133789
,,,,,,,,,,,1765257113.0310535,2234.053998057,,,,,43.69873046875,,72908800.0,,,68.89164733886719
,,,,,,,,,,,1765257113.0320709,2234.054972917,,,,,44.684146881103516,,73728000.0,,,69.5984878540039
,,,,,,,,,,,1765257113.0330446,2234.055987627,,,,,44.761409759521484,,74547200.0,,,69.81153869628906
,,,,,,,,,,,1765257113.0340366,2234.056940611,,,,,44.70938491821289,,75366400.0,,,70.07483673095703
,,,,,,,,,,,1765257113.0350158,2234.057899051,,,,,45.16103744506836,,76185600.0,,,70.57612609863281
,,,,,,,,,,,1765257113.0359704,2234.058799039,,,,,45.39175796508789,,77004800.0,,,70.8506851196289
,,,,,,,,,,,1765257113.036896,2234.05955039,,,,,45.27220153808594,,77824000.0,,,70.83512878417969
265.30828857421875,2.247464179992676,,3.268749475479126,10.83498764038086,1.380027174949646,0.4274466931819916,0.796877384185791,35.097015380859375,33.80500793457031,41.45648193359375,1765257113.0396614,2234.062519153,0.7025951743125916,0.26611366868019104,0.5666501522064209,4.635773181915283,46.62873840332031,17.72848129272461,78643200.0,50.152381896972656,192.2501678466797,72.2639389038086
,,,,,,,,,,,1765257113.040686,2234.063014046,,,,,46.96457290649414,,79462400.0,,,71.91835021972656
,,,,,,,,,,,1765257113.0412035,2234.063681811,,,,,46.01455307006836,,80281600.0,,,72.2669906616211
,,,,,,,,,,,1765257113.041824,2234.064317467,,,,,47.612525939941406,,81100800.0,,,73.58782196044922
,,,,,,,,,,,1765257113.042491,2234.064835818,,,,,48.11207962036133,,81920000.0,,,73.91947937011719
,,,,,,,,,,,1765257113.0430176,2234.065424433,,,,,48.481754302978516,,82739200.0,,,73.5551986694336
,,,,,,,,,,,1765257113.0435493,2234.065874236,,,,,48.56657791137695,,83558400.0,,,74.65754699707031
,,,,,,,,,,,1765257113.0440621,2234.066414817,,,,,48.82081985473633,,84377600.0,,,74.99102020263672
,,,,,,,,,,,1765257113.044592,2234.066997842,,,,,49.480987548828125,,85196800.0,,,76.24964904785156
,,,,,,,,,,,1765257113.0451486,2234.067606241,,,,,50.15594482421875,,86016000.0,,,76.45121765136719
,,,,,,,,,,,1765257113.0457428,2234.068182789,,,,,49.52882766723633,,86835200.0,,,76.38848876953125
,,,,,,,,,,,1765257113.0463486,2234.068757103,,,,,50.12425231933594,,87654400.0,,,77.58260345458984
,,,,,,,,,,,1765257113.0468762,2234.069211682,,,,,51.03739547729492,,88473600.0,,,77.82649230957031
,,,,,,,,,,,1765257113.047398,2234.069791008,,,,,50.81290054321289,,89292800.0,,,78.82279968261719
,,,,,,,,,,,1765257113.047911,2234.070218027,,,,,51.48923110961914,,90112000.0,,,78.97870635986328
,,,,,,,,,,,1765257113.0484095,2234.070712794,,,,,52.994319915771484,,90931200.0,,,80.6423568725586
259.5459899902344,2.153869152069092,,3.1951334476470947,10.732827186584473,1.2519463300704956,0.41330474615097046,0.7659007906913757,37.06140899658203,32.5207633972168,36.318443298339844,1765257113.0511496,2234.073999934,0.644426703453064,0.26850607991218567,0.5504617094993591,4.339555740356445,52.75273132324219,18.172374725341797,91750400.0,53.24444580078125,182.43939208984375,80.87516021728516
,,,,,,,,,,,1765257113.0521822,2234.074669357,,,,,52.80177307128906,,92569600.0,,,80.28651428222656
,,,,,,,,,,,1765257113.052852,2234.07517145,,,,,52.793087005615234,,93388800.0,,,80.96847534179688
,,,,,,,,,,,1765257113.053373,2234.075928213,,,,,54.15803909301758,,94208000.0,,,82.19287872314453
,,,,,,,,,,,1765257113.05408,2234.076446175,,,,,54.282718658447266,,95027200.0,,,82.51393127441406
,,,,,,,,,,,1765257113.0546317,2234.077017984,,,,,56.0633659362793,,95846400.0,,,84.5547866821289
,,,,,,,,,,,1765257113.0551698,2234.077649579,,,,,56.39764404296875,,96665600.0,,,84.6906509399414
,,,,,,,,,,,1765257113.0557473,2234.078213301,,,,,55.58066177368164,,97484800.0,,,84.26515197753906
,,,,,,,,,,,1765257113.056365,2234.078849875,,,,,56.930057525634766,,98304000.0,,,85.32862854003906
,,,,,,,,,,,1765257113.0570016,2234.079423168,,,,,57.26178741455078,,99123200.0,,,86.17740631103516
,,,,,,,,,,,1765257113.0575857,2234.080126476,,,,,57.73581314086914,,99942400.0,,,86.06084442138672
,,,,,,,,,,,1765257113.0582464,2234.08080624,,,,,57.83384704589844,,100761600.0,,,86.66967010498047
,,,,,,,,,,,1765257113.058937,2234.081562396,,,,,58.850955963134766,,101580800.0,,,87.62249755859375
,,,,,,,,,,,1765257113.059667,2234.082288137,,,,,59.48448181152344,,102400000.0,,,88.14398956298828
,,,,,,,,,,,1765257113.0603948,2234.083075538,,,,,59.96162414550781,,103219200.0,,,89.24771881103516
,,,,,,,,,,,1765257113.0611765,2234.083929295,,,,,61.241973876953125,,104038400.0,,,90.31082153320312
254.8282470703125,2.193274736404419,,3.1629490852355957,10.678533554077148,1.297737956047058,0.41721490025520325,0.7361173033714294,43.06094741821289,32.544193267822266,38.84705352783203,1765257113.0652032,2234.088517737,0.6559202671051025,0.259077787399292,0.51457279920578,4.508959770202637,61.83367919921875,17.12737464904785,104857600.0,52.19736862182617,186.23265075683594,91.46026611328125
,,,,,,,,,,,1765257113.0666358,2234.089088149,,,,,60.43656539916992,,105676800.0,,,90.03659057617188
,,,,,,,,,,,1765257113.06725,2234.089722051,,,,,63.04732894897461,,106496000.0,,,93.03378295898438
,,,,,,,,,,,1765257113.06787,2234.090292248,,,,,61.915428161621094,,107315200.0,,,91.75053405761719
,,,,,,,,,,,1765257113.068451,2234.090823047,,,,,62.68359375,,108134400.0,,,93.01339721679688
,,,,,,,,,,,1765257113.0690293,2234.091501879,,,,,64.43370819091797,,108953600.0,,,94.58628845214844
,,,,,,,,,,,1765257113.0695171,2234.092162916,,,,,64.51277923583984,,109772800.0,,,94.23191833496094
,,,,,,,,,,,1765257113.0703204,2234.092836485,,,,,66.4684829711914,,110592000.0,,,97.11810302734375
,,,,,,,,,,,1765257113.0710125,2234.093539483,,,,,66.23432159423828,,111411200.0,,,96.57727813720703
,,,,,,,,,,,1765257113.0717127,2234.094204543,,,,,67.06544494628906,,112230400.0,,,97.732666015625
,,,,,,,,,,,1765257113.072382,2234.094892723,,,,,66.63411712646484,,113049600.0,,,97.2889404296875
,,,,,,,,,,,1765257113.0730705,2234.095587461,,,,,67.18367004394531,,113868800.0,,,98.8111572265625
,,,,,,,,,,,1765257113.073744,2234.096249558,,,,,69.04901885986328,,114688000.0,,,99.83299255371094
,,,,,,,,,,,1765257113.0744236,2234.096964384,,,,,68.71685028076172,,115507200.0,,,99.91250610351562
,,,,,,,,,,,1765257113.0751262,2234.097766014,,,,,70.8652114868164,,116326400.0,,,101.60395050048828
,,,,,,,,,,,1765257113.0758753,2234.09865076,,,,,69.3608169555664,,117145600.0,,,100.48518371582031
249.94509887695312,2.0877881050109863,,3.072401285171509,10.421224594116211,1.0266309976577759,0.3947192430496216,0.6949098706245422,43.360313415527344,30.93620491027832,31.568899154663086,1765257113.07987,2234.102973827,0.5568434596061707,0.2244400978088379,0.4156445264816284,4.361981391906738,71.5035400390625,14.838836669921875,117964800.0,50.07143020629883,178.12062072753906,101.48189544677734
,,,,,,,,,,,1765257113.0811563,2234.1037117,,,,,71.19214630126953,,118784000.0,,,101.3874282836914
,,,,,,,,,,,1765257113.081862,2234.104418854,,,,,71.32270050048828,,119603200.0,,,100.99446868896484
,,,,,,,,,,,1765257113.0825446,2234.105152013,,,,,72.41544342041016,,120422400.0,,,102.56688690185547
,,,,,,,,,,,1765257113.0832968,2234.10583655,,,,,74.26070404052734,,121241600.0,,,104.26647186279297
,,,,,,,,,,,1765257113.0839908,2234.106674499,,,,,74.04801940917969,,122060800.0,,,104.18719482421875
,,,,,,,,,,,1765257113.0848148,2234.107245432,,,,,74.61408996582031,,122880000.0,,,104.62983703613281
,,,,,,,,,,,1765257113.0853896,2234.108101425,,,,,74.93975067138672,,123699200.0,,,104.50440216064453
,,,,,,,,,,,1765257113.0862243,2234.108616921,,,,,74.17202758789062,,124518400.0,,,103.46697235107422
,,,,,,,,,,,1765257113.0867977,2234.109131597,,,,,75.59233856201172,,125337600.0,,,104.80657196044922
,,,,,,,,,,,1765257113.0873113,2234.10970927,,,,,78.15493774414062,,126156800.0,,,106.78795623779297
,,,,,,,,,,,1765257113.087839,2234.110144836,,,,,78.02452850341797,,126976000.0,,,107.11598205566406
,,,,,,,,,,,1765257113.0883367,2234.110654339,,,,,78.11344909667969,,127795200.0,,,106.58035278320312
,,,,,,,,,,,1765257113.0888405,2234.111163592,,,,,80.94893646240234,,128614400.0,,,109.1830062866211
,,,,,,,,,,,1765257113.0893476,2234.111695182,,,,,79.71883392333984,,129433600.0,,,106.44483947753906
,,,,,,,,,,,1765257113.0898767,2234.112189432,,,,,79.55317687988281,,130252800.0,,,106.99974060058594
255.27503967285156,2.192566394805908,,3.1609325408935547,10.445161819458008,0.976668655872345,0.3987865149974823,0.702544629573822,41.4911003112793,30.939123153686523,28.29372215270996,1765257113.0923617,2234.115283896,0.5164884924888611,0.20488548278808594,0.3768869638442993,4.614307880401611,80.01920318603516,12.607911109924316,131072000.0,46.31428527832031,185.8563690185547,106.94792175292969
,,,,,,,,,,,1765257113.09346,2234.115826145,,,,,81.4275131225586,,131891200.0,,,106.92791748046875
,,,,,,,,,,,1765257113.0939755,2234.116296671,,,,,80.96200561523438,,132710400.0,,,106.72467041015625
,,,,,,,,,,,1765257113.0944726,2234.116811849,,,,,85.50519561767578,,133529600.0,,,111.14681243896484
,,,,,,,,,,,1765257113.0949929,2234.117336461,,,,,82.84541320800781,,134348800.0,,,107.63202667236328
,,,,,,,,,,,1765257113.0955,2234.117863693,,,,,84.37207794189453,,135168000.0,,,110.11014556884766
,,,,,,,,,,,1765257113.0960503,2234.118406388,,,,,83.68806457519531,,135987200.0,,,107.21044158935547
,,,,,,,,,,,1765257113.0965726,2234.118926622,,,,,84.08934783935547,,136806400.0,,,108.37255096435547
,,,,,,,,,,,1765257113.0971115,2234.119427701,,,,,85.85453796386719,,137625600.0,,,109.12386322021484
,,,,,,,,,,,1765257113.0976143,2234.119968998,,,,,87.62364196777344,,138444800.0,,,109.08992004394531
,,,,,,,,,,,1765257113.0981128,2234.120436402,,,,,86.68233489990234,,139264000.0,,,108.1614761352539
,,,,,,,,,,,1765257113.0986218,2234.120920428,,,,,88.37433624267578,,140083200.0,,,109.63079833984375
,,,,,,,,,,,1765257113.099113,2234.121483048,,,,,87.9390640258789,,140902400.0,,,108.0438003540039
,,,,,,,,,,,1765257113.0996325,2234.121927366,,,,,89.0173568725586,,141721600.0,,,108.4908676147461
,,,,,,,,,,,1765257113.1001225,2234.122446948,,,,,90.4879150390625,,142540800.0,,,109.81678009033203
,,,,,,,,,,,1765257113.1006422,2234.122937142,,,,,90.43450927734375,,143360000.0,,,108.7653579711914
250.7196044921875,2.1043641567230225,,3.107024908065796,10.477839469909668,0.8908469676971436,0.3856712579727173,0.6742743253707886,45.03390884399414,29.70822525024414,22.807016372680664,1765257113.1030715,2234.12584143,0.4486689567565918,0.18617770075798035,0.3605092465877533,4.3555474281311035,90.87191772460938,11.01840591430664,144179200.0,41.55714416503906,177.38226318359375,107.88340759277344
,,,,,,,,,,,1765257113.104033,2234.126388604,,,,,94.09624481201172,,144998400.0,,,110.24466705322266
,,,,,,,,,,,1765257113.1045697,2234.126906927,,,,,93.54659271240234,,145817600.0,,,109.36119842529297
,,,,,,,,,,,1765257113.1050818,2234.127445281,,,,,96.16803741455078,,146636800.0,,,110.16311645507812
,,,,,,,,,,,1765257113.1056166,2234.127926895,,,,,96.8240966796875,,147456000.0,,,109.89778900146484
,,,,,,,,,,,1765257113.1061218,2234.128416593,,,,,96.65132904052734,,148275200.0,,,109.49600219726562
,,,,,,,,,,,1765257113.1066115,2234.128895904,,,,,96.93490600585938,,149094400.0,,,109.02755737304688
,,,,,,,,,,,1765257113.1070921,2234.129405007,,,,,100.56623077392578,,149913600.0,,,111.80748748779297
,,,,,,,,,,,1765257113.1075985,2234.129911795,,,,,98.13806915283203,,150732800.0,,,108.77041625976562
,,,,,,,,,,,1765257113.1080766,2234.130401063,,,,,100.71585845947266,,151552000.0,,,109.813232421875
,,,,,,,,,,,1765257113.1085863,2234.130870062,,,,,102.6947021484375,,152371200.0,,,112.06124877929688
,,,,,,,,,,,1765257113.1090672,2234.131356176,,,,,100.37203979492188,,153190400.0,,,108.45320129394531
,,,,,,,,,,,1765257113.1095514,2234.131842178,,,,,101.88152313232422,,154009600.0,,,109.08586120605469
,,,,,,,,,,,1765257113.1100373,2234.132405667,,,,,103.6688232421875,,154828800.0,,,110.51300048828125
,,,,,,,,,,,1765257113.1105552,2234.133005668,,,,,105.37339782714844,,155648000.0,,,110.81321716308594
,,,,,,,,,,,1765257113.111076,2234.133538213,,,,,106.64216613769531,,156467200.0,,,111.11515045166016
245.21363830566406,2.063296318054199,,3.026150703430176,10.420466423034668,0.7431899309158325,0.35406890511512756,0.6123437881469727,48.35398864746094,26.25102424621582,19.50062370300293,1765257113.113703,2234.13644015,0.3953224718570709,0.16177858412265778,0.3027331233024597,4.2683820724487305,108.08535766601562,8.978506088256836,157286400.0,44.68965530395508,173.01077270507812,112.0857162475586
,,,,,,,,,,,1765257113.1146224,2234.136945968,,,,,107.10240936279297,,158105600.0,,,110.59430694580078
,,,,,,,,,,,1765257113.1151266,2234.137496263,,,,,107.32469177246094,,158924800.0,,,111.15229797363281
,,,,,,,,,,,1765257113.1156435,2234.137962784,,,,,105.94427490234375,,159744000.0,,,109.80193328857422
,,,,,,,,,,,1765257113.1161387,2234.138612345,,,,,110.06299591064453,,160563200.0,,,111.70801544189453
,,,,,,,,,,,1765257113.1166875,2234.13916691,,,,,110.36548614501953,,161382400.0,,,111.34611511230469
,,,,,,,,,,,1765257113.117304,2234.13963685,,,,,109.37366485595703,,162201600.0,,,109.82505798339844
,,,,,,,,,,,1765257113.1178145,2234.14014812,,,,,111.03788757324219,,163020800.0,,,111.11215209960938
,,,,,,,,,,,1765257113.118301,2234.140624662,,,,,113.0008773803711,,163840000.0,,,111.96490478515625
,,,,,,,,,,,1765257113.1188257,2234.141188264,,,,,112.0816650390625,,164659200.0,,,111.31515502929688
,,,,,,,,,,,1765257113.119329,2234.141641843,,,,,113.50767517089844,,165478400.0,,,112.01785278320312
,,,,,,,,,,,1765257113.1198356,2234.142155707,,,,,113.0911865234375,,166297600.0,,,110.2798080444336
,,,,,,,,,,,1765257113.1203427,2234.142665338,,,,,113.69611358642578,,167116800.0,,,110.746826171875
,,,,,,,,,,,1765257113.120847,2234.143215549,,,,,112.91682434082031,,167936000.0,,,109.5184097290039
,,,,,,,,,,,1765257113.1213765,2234.144431681,,,,,115.1411361694336,,168755200.0,,,111.1843490600586
,,,,,,,,,,,1765257113.122448,2234.145532536,,,,,116.95478820800781,,169574400.0,,,111.4218978881836
