Validation Measures/dynamic_time_warping/site_rpos,Validation Measures/discrete_frechet_distance/site_rrotvec,Validation Info/Mean Episode Return,Validation Measures/dynamic_time_warping/qpos,Validation Measures/discrete_frechet_distance/qpos,Agent Video,Validation Measures/discrete_frechet_distance/qvel,Mean Episode Return,Validation Measures/dynamic_time_warping/site_rrotvec,Validation Measures/euclidean_distance/qvel,Validation Measures/discrete_frechet_distance/site_rvel,_runtime,Validation Measures/euclidean_distance/site_rrotvec,Validation Measures/dynamic_time_warping/site_rvel,_timestamp,Validation Measures/dynamic_time_warping/qvel,Mean Episode Length,Validation Measures/euclidean_distance/qpos,Validation Measures/discrete_frechet_distance/site_rpos,Validation Measures/euclidean_distance/site_rpos,Validation Measures/euclidean_distance/site_rvel,_step,Validation Info/Mean Episode Length
,,,,,,,27.300722122192383,,,,2220.095579715,,,1765264023.3169198,,54.6502799987793,,,,,34406400.0,
,,,,,,,27.167667388916016,,,,2220.096356813,,,1765264023.3183393,,54.60313415527344,,,,,35225600.0,
,,,,,,,27.635236740112305,,,,2220.097039817,,,1765264023.319159,,55.15830612182617,,,,,36044800.0,
,,,,,,,28.080211639404297,,,,2220.097657922,,,1765264023.3198805,,55.82612991333008,,,,,36864000.0,
,,,,,,,28.132225036621094,,,,2220.098260592,,,1765264023.3205106,,55.5844841003418,,,,,37683200.0,
,,,,,,,28.683860778808594,,,,2220.098920959,,,1765264023.3211045,,56.47111892700195,,,,,38502400.0,
19.712814331054688,1.844187617301941,23.82196807861328,34.64992904663086,0.8706789016723633,,11.193544387817383,28.825942993164062,55.459598541259766,3.4818766117095947,4.798430442810059,2220.102754747,0.9221633076667786,197.12362670898438,1765264023.324306,283.5050354003906,56.2287712097168,0.44201210141181946,0.6767324805259705,0.3131829500198364,2.315340280532837,39321600.0,47.31205749511719
,,,,,,,29.376928329467773,,,,2220.103395554,,,1765264023.325572,,56.779808044433594,,,,,40140800.0,
,,,,,,,29.84865379333496,,,,2220.104087923,,,1765264023.3262274,,57.13100814819336,,,,,40960000.0,
,,,,,,,29.77890968322754,,,,2220.10470681,,,1765264023.3268783,,56.85242462158203,,,,,41779200.0,
,,,,,,,30.655736923217773,,,,2220.105309767,,,1765264023.3275385,,58.10421371459961,,,,,42598400.0,
,,,,,,,30.778064727783203,,,,2220.105945782,,,1765264023.3281705,,58.02289962768555,,,,,43417600.0,
,,,,,,,30.81227684020996,,,,2220.106548967,,,1765264023.3287914,,58.556739807128906,,,,,44236800.0,
,,,,,,,31.642820358276367,,,,2220.10715402,,,1765264023.329401,,59.118186950683594,,,,,45056000.0,
,,,,,,,32.18423843383789,,,,2220.107791453,,,1765264023.3300166,,59.58893585205078,,,,,45875200.0,
,,,,,,,32.08924865722656,,,,2220.108384035,,,1765264023.330649,,59.36521911621094,,,,,46694400.0,
,,,,,,,32.58661651611328,,,,2220.108977273,,,1765264023.331244,,59.922245025634766,,,,,47513600.0,
,,,,,,,33.19163513183594,,,,2220.109610895,,,1765264023.3318453,,60.09524154663086,,,,,48332800.0,
,,,,,,,33.376136779785156,,,,2220.110218122,,,1765264023.332454,,60.199501037597656,,,,,49152000.0,
,,,,,,,33.455909729003906,,,,2220.110840738,,,1765264023.3330636,,60.65829849243164,,,,,49971200.0,
,,,,,,,34.099727630615234,,,,2220.111542853,,,1765264023.3337016,,60.83575439453125,,,,,50790400.0,
,,,,,,,34.120765686035156,,,,2220.112151516,,,1765264023.334364,,61.057960510253906,,,,,51609600.0,
18.43526268005371,1.635254144668579,27.886964797973633,33.590538024902344,0.8158761262893677,,10.944315910339355,34.867034912109375,48.688377380371094,3.3233585357666016,4.578982830047607,2220.115607012,0.8539243936538696,189.55113220214844,1765264023.3373723,270.07574462890625,61.627723693847656,0.4320748448371887,0.6510273814201355,0.2954466938972473,2.2433953285217285,52428800.0,51.55038833618164
,,,,,,,34.53327178955078,,,,2220.116225168,,,1765264023.3384478,,61.109222412109375,,,,,53248000.0,
,,,,,,,35.48834991455078,,,,2220.116820914,,,1765264023.3390837,,62.37480926513672,,,,,54067200.0,
,,,,,,,35.45298767089844,,,,2220.117409305,,,1765264023.339687,,61.901214599609375,,,,,54886400.0,
,,,,,,,36.41460418701172,,,,2220.118005325,,,1765264023.340281,,62.84008026123047,,,,,55705600.0,
,,,,,,,37.22227096557617,,,,2220.118571915,,,1765264023.3408706,,63.066497802734375,,,,,56524800.0,
,,,,,,,37.18793487548828,,,,2220.119233163,,,1765264023.3414397,,63.52353286743164,,,,,57344000.0,
,,,,,,,37.03203201293945,,,,2220.119836546,,,1765264023.3420396,,63.263999938964844,,,,,58163200.0,
,,,,,,,37.472145080566406,,,,2220.120416492,,,1765264023.3426983,,63.414794921875,,,,,58982400.0,
,,,,,,,37.44580841064453,,,,2220.121022867,,,1765264023.3432875,,63.811771392822266,,,,,59801600.0,
,,,,,,,38.40386962890625,,,,2220.121679605,,,1765264023.3438919,,64.369140625,,,,,60620800.0,
,,,,,,,39.13032913208008,,,,2220.122269704,,,1765264023.3444793,,65.0187759399414,,,,,61440000.0,
,,,,,,,39.17425537109375,,,,2220.122885849,,,1765264023.3451195,,65.05945587158203,,,,,62259200.0,
,,,,,,,38.94977951049805,,,,2220.123481187,,,1765264023.3457432,,64.87269592285156,,,,,63078400.0,
,,,,,,,39.91974639892578,,,,2220.124058562,,,1765264023.346338,,65.58161163330078,,,,,63897600.0,
,,,,,,,39.56842041015625,,,,2220.124649592,,,1765264023.3469312,,65.72254180908203,,,,,64716800.0,
19.031217575073242,1.4753015041351318,31.304973602294922,33.8055534362793,0.8078229427337646,,10.56872272491455,39.9415283203125,44.37836456298828,3.2141542434692383,4.588276386260986,2220.12820646,0.7453722953796387,190.9069366455078,1765264023.3498306,262.0086364746094,65.41999053955078,0.4313238561153412,0.6412718892097473,0.2821406424045563,2.237978219985962,65536000.0,52.342342376708984
,,,,,,,40.93310546875,,,,2220.128882327,,,1765264023.3510225,,66.8305435180664,,,,,66355200.0,
,,,,,,,41.563819885253906,,,,2220.129516414,,,1765264023.351715,,67.4403305053711,,,,,67174400.0,
,,,,,,,41.2076530456543,,,,2220.130121499,,,1765264023.3523552,,67.261962890625,,,,,67993600.0,
,,,,,,,42.03974914550781,,,,2220.130706822,,,1765264023.352982,,67.50505828857422,,,,,68812800.0,
,,,,,,,42.251304626464844,,,,2220.131356583,,,1765264023.3535755,,68.03667449951172,,,,,69632000.0,
,,,,,,,42.5606575012207,,,,2220.131982408,,,1765264023.3541856,,68.0620346069336,,,,,70451200.0,
,,,,,,,43.318450927734375,,,,2220.13262469,,,1765264023.3548305,,68.39403533935547,,,,,71270400.0,
,,,,,,,42.717288970947266,,,,2220.133389146,,,1765264023.3554718,,68.22508239746094,,,,,72089600.0,
,,,,,,,44.37013244628906,,,,2220.134180346,,,1765264023.3562202,,70.37528991699219,,,,,72908800.0,
,,,,,,,44.0843505859375,,,,2220.134797911,,,1765264023.3569887,,69.8642578125,,,,,73728000.0,
,,,,,,,44.53256607055664,,,,2220.135386231,,,1765264023.357631,,70.94401550292969,,,,,74547200.0,
,,,,,,,44.319454193115234,,,,2220.136001166,,,1765264023.358248,,70.55845642089844,,,,,75366400.0,
,,,,,,,45.4937629699707,,,,2220.136603298,,,1765264023.3588648,,72.31136322021484,,,,,76185600.0,
,,,,,,,45.833866119384766,,,,2220.137192945,,,1765264023.3594499,,72.7202377319336,,,,,77004800.0,
,,,,,,,46.12057876586914,,,,2220.137793798,,,1765264023.3600595,,72.78081512451172,,,,,77824000.0,
17.67025375366211,1.4426735639572144,35.99842834472656,33.95819091796875,0.782457172870636,,10.517587661743164,46.25785446166992,43.476318359375,3.1844282150268555,4.582718372344971,2220.141402487,0.7147748470306396,188.3014373779297,1765264023.3630967,257.4541320800781,73.52275085449219,0.43345925211906433,0.5434183478355408,0.2717045247554779,2.224494457244873,78643200.0,51.94231033325195
,,,,,,,47.00339889526367,,,,2220.142058035,,,1765264023.3642385,,73.55455017089844,,,,,79462400.0,
,,,,,,,47.338016510009766,,,,2220.142681349,,,1765264023.3648944,,74.21163177490234,,,,,80281600.0,
,,,,,,,47.7603645324707,,,,2220.143324252,,,1765264023.3655298,,74.64899444580078,,,,,81100800.0,
,,,,,,,47.526649475097656,,,,2220.14395953,,,1765264023.366179,,75.00009155273438,,,,,81920000.0,
,,,,,,,47.775001525878906,,,,2220.144556545,,,1765264023.3668108,,75.20762634277344,,,,,82739200.0,
,,,,,,,49.57657241821289,,,,2220.145145622,,,1765264023.3674161,,77.27418518066406,,,,,83558400.0,
,,,,,,,49.594974517822266,,,,2220.145750287,,,1765264023.368015,,76.48300170898438,,,,,84377600.0,
,,,,,,,49.33333206176758,,,,2220.146356853,,,1765264023.368611,,77.15689086914062,,,,,85196800.0,
,,,,,,,50.75462341308594,,,,2220.146980388,,,1765264023.3692012,,79.10897827148438,,,,,86016000.0,
,,,,,,,50.30812072753906,,,,2220.147597624,,,1765264023.3698425,,78.73545837402344,,,,,86835200.0,
,,,,,,,51.29413986206055,,,,2220.148190942,,,1765264023.3704526,,79.91297149658203,,,,,87654400.0,
,,,,,,,51.2295036315918,,,,2220.148816386,,,1765264023.371055,,80.11583709716797,,,,,88473600.0,
,,,,,,,51.53432083129883,,,,2220.149426446,,,1765264023.3716712,,79.89823913574219,,,,,89292800.0,
,,,,,,,51.98188018798828,,,,2220.15002306,,,1765264023.37229,,81.64089965820312,,,,,90112000.0,
,,,,,,,53.792240142822266,,,,2220.150654998,,,1765264023.3728764,,83.00531005859375,,,,,90931200.0,
17.692785263061523,1.3078314065933228,38.04454040527344,31.99435043334961,0.7467495799064636,,10.27335262298584,54.433815002441406,39.21215057373047,3.1024692058563232,4.310388565063477,2220.154405287,0.6472634673118591,181.65228271484375,1765264023.3759966,250.7972412109375,84.1029052734375,0.4086678922176361,0.5504157543182373,0.2642955780029297,2.143599271774292,91750400.0,53.104652404785156
,,,,,,,54.38424301147461,,,,2220.155039932,,,1765264023.3772497,,83.53217315673828,,,,,92569600.0,
,,,,,,,54.71762466430664,,,,2220.155648508,,,1765264023.3778915,,84.55489349365234,,,,,93388800.0,
,,,,,,,56.146034240722656,,,,2220.156226586,,,1765264023.3784974,,85.8644790649414,,,,,94208000.0,
,,,,,,,56.0082893371582,,,,2220.156815335,,,1765264023.3790886,,86.16838836669922,,,,,95027200.0,
,,,,,,,57.81168746948242,,,,2220.15739141,,,1765264023.3796847,,87.71540069580078,,,,,95846400.0,
,,,,,,,57.30707550048828,,,,2220.15796955,,,1765264023.3802593,,87.06459045410156,,,,,96665600.0,
,,,,,,,57.72627258300781,,,,2220.158578053,,,1765264023.3808382,,88.41399383544922,,,,,97484800.0,
,,,,,,,58.74503707885742,,,,2220.159163037,,,1765264023.3814425,,89.110107421875,,,,,98304000.0,
,,,,,,,59.173465728759766,,,,2220.159813551,,,1765264023.3820295,,88.95162963867188,,,,,99123200.0,
,,,,,,,61.408180236816406,,,,2220.160406159,,,1765264023.3826735,,92.28109741210938,,,,,99942400.0,
,,,,,,,60.29776382446289,,,,2220.161253263,,,1765264023.3832672,,90.88206481933594,,,,,100761600.0,
,,,,,,,62.480743408203125,,,,2220.162002157,,,1765264023.3839262,,93.10487365722656,,,,,101580800.0,
,,,,,,,62.10960006713867,,,,2220.162679182,,,1765264023.3847797,,92.8021469116211,,,,,102400000.0,
,,,,,,,63.36039352416992,,,,2220.163497715,,,1765264023.3854976,,94.4902114868164,,,,,103219200.0,
,,,,,,,63.45655059814453,,,,2220.16418435,,,1765264023.386322,,95.26007843017578,,,,,104038400.0,
16.111576080322266,1.3376973867416382,42.145042419433594,30.673816680908203,0.704776406288147,,10.3341646194458,63.89867401123047,40.80466842651367,3.1035921573638916,4.452085494995117,2220.16750144,0.6713739633560181,183.7179718017578,1765264023.3892922,249.171875,95.409912109375,0.4015236794948578,0.48247581720352173,0.25102499127388,2.174377679824829,104857600.0,53.21428680419922
,,,,,,,66.80908203125,,,,2220.168099541,,,1765264023.3903863,,97.9766845703125,,,,,105676800.0,
,,,,,,,66.21282196044922,,,,2220.168674747,,,1765264023.3909779,,97.33293914794922,,,,,106496000.0,
,,,,,,,66.28453826904297,,,,2220.169253307,,,1765264023.391557,,97.58631896972656,,,,,107315200.0,
,,,,,,,67.84890747070312,,,,2220.169821574,,,1765264023.392141,,98.74368286132812,,,,,108134400.0,
,,,,,,,68.16664123535156,,,,2220.170383164,,,1765264023.392708,,99.33826446533203,,,,,108953600.0,
,,,,,,,70.44269561767578,,,,2220.170993999,,,1765264023.3932734,,101.70277404785156,,,,,109772800.0,
,,,,,,,69.65970611572266,,,,2220.171572962,,,1765264023.3938558,,100.34929656982422,,,,,110592000.0,
,,,,,,,70.44403839111328,,,,2220.172183536,,,1765264023.3944387,,102.00423431396484,,,,,111411200.0,
,,,,,,,70.90872955322266,,,,2220.172794777,,,1765264023.3950455,,101.49574279785156,,,,,112230400.0,
,,,,,,,73.00630187988281,,,,2220.173366569,,,1765264023.3956697,,103.59980010986328,,,,,113049600.0,
,,,,,,,73.56388092041016,,,,2220.173961155,,,1765264023.3962383,,103.85250091552734,,,,,113868800.0,
,,,,,,,74.07160186767578,,,,2220.174530259,,,1765264023.3968394,,104.5530014038086,,,,,114688000.0,
,,,,,,,74.96117401123047,,,,2220.1750882,,,1765264023.3974035,,104.87934112548828,,,,,115507200.0,
,,,,,,,74.62080383300781,,,,2220.175661077,,,1765264023.3979743,,102.6884994506836,,,,,116326400.0,
,,,,,,,76.16960906982422,,,,2220.176253807,,,1765264023.3985393,,105.49321746826172,,,,,117145600.0,
13.001423835754395,1.020082712173462,40.89392852783203,27.97342872619629,0.6443179249763489,,9.86066722869873,76.87327575683594,31.16227912902832,2.9998490810394287,4.236553192138672,2220.179590565,0.5310814380645752,173.9823455810547,1765264023.4014015,243.28463745117188,105.33898162841797,0.3665231466293335,0.3726317584514618,0.21005024015903473,2.055623769760132,117964800.0,48.59722137451172
,,,,,,,78.81275177001953,,,,2220.180167646,,,1765264023.4024782,,106.83597564697266,,,,,118784000.0,
,,,,,,,79.92455291748047,,,,2220.180757789,,,1765264023.403049,,108.0239028930664,,,,,119603200.0,
,,,,,,,78.2515869140625,,,,2220.181371731,,,1765264023.4036093,,103.84134674072266,,,,,120422400.0,
,,,,,,,80.01658630371094,,,,2220.181975396,,,1765264023.4041886,,106.83216857910156,,,,,121241600.0,
,,,,,,,80.29988861083984,,,,2220.182542654,,,1765264023.4047854,,107.2345962524414,,,,,122060800.0,
,,,,,,,83.04298400878906,,,,2220.183133982,,,1765264023.405406,,108.43130493164062,,,,,122880000.0,
,,,,,,,83.34728240966797,,,,2220.183702312,,,1765264023.406004,,108.05268096923828,,,,,123699200.0,
,,,,,,,86.3128662109375,,,,2220.184296698,,,1765264023.4065762,,110.6836929321289,,,,,124518400.0,
,,,,,,,84.93836975097656,,,,2220.18486692,,,1765264023.4071739,,107.8173828125,,,,,125337600.0,
,,,,,,,86.00550842285156,,,,2220.18545137,,,1765264023.407747,,107.69258880615234,,,,,126156800.0,
,,,,,,,85.85977935791016,,,,2220.185988094,,,1765264023.408304,,108.27726745605469,,,,,126976000.0,
,,,,,,,88.27620697021484,,,,2220.186571818,,,1765264023.408877,,109.08663940429688,,,,,127795200.0,
,,,,,,,89.29104614257812,,,,2220.187130721,,,1765264023.4094505,,109.08381652832031,,,,,128614400.0,
,,,,,,,90.07032012939453,,,,2220.187725669,,,1765264023.4100163,,108.41498565673828,,,,,129433600.0,
,,,,,,,92.61695861816406,,,,2220.188286,,,1765264023.410579,,110.14268493652344,,,,,130252800.0,
10.047290802001953,0.9354321360588074,44.996700286865234,28.11908721923828,0.646129846572876,,10.122294425964355,92.17866516113281,26.29511260986328,3.10971736907959,4.555302619934082,2220.19167164,0.46030378341674805,185.66339111328125,1765264023.4133768,250.7237548828125,108.4800796508789,0.3692930340766907,0.32866257429122925,0.17551162838935852,2.1843972206115723,131072000.0,46.08695602416992
,,,,,,,91.88629150390625,,,,2220.192518818,,,1765264023.4144542,,107.83112335205078,,,,,131891200.0,
,,,,,,,94.07307434082031,,,,2220.193538674,,,1765264023.41532,,108.88666534423828,,,,,132710400.0,
,,,,,,,94.66429901123047,,,,2220.194215753,,,1765264023.4162931,,108.96178436279297,,,,,133529600.0,
,,,,,,,96.26496887207031,,,,2220.194863182,,,1765264023.4170341,,110.30245971679688,,,,,134348800.0,
,,,,,,,96.99598693847656,,,,2220.195694889,,,1765264023.4176946,,109.65351104736328,,,,,135168000.0,
,,,,,,,98.31885528564453,,,,2220.196301261,,,1765264023.4184766,,110.70386505126953,,,,,135987200.0,
,,,,,,,98.8841781616211,,,,2220.196815222,,,1765264023.4191358,,110.1209945678711,,,,,136806400.0,
,,,,,,,99.74158477783203,,,,2220.197325058,,,1765264023.419704,,109.95782470703125,,,,,137625600.0,
,,,,,,,100.00970458984375,,,,2220.197819805,,,1765264023.4202137,,109.08210754394531,,,,,138444800.0,
,,,,,,,100.23123168945312,,,,2220.198331001,,,1765264023.4207127,,108.81571197509766,,,,,139264000.0,
,,,,,,,103.16278076171875,,,,2220.198915565,,,1765264023.4212308,,111.12808990478516,,,,,140083200.0,
,,,,,,,104.05397033691406,,,,2220.199314417,,,1765264023.4217262,,110.99368286132812,,,,,140902400.0,
,,,,,,,102.24201202392578,,,,2220.19982911,,,1765264023.4222147,,109.1349868774414,,,,,141721600.0,
,,,,,,,103.57467651367188,,,,2220.200314975,,,1765264023.4227233,,109.72471618652344,,,,,142540800.0,
,,,,,,,103.77780151367188,,,,2220.20083243,,,1765264023.4232125,,108.72931671142578,,,,,143360000.0,
8.795409202575684,0.850891649723053,46.15906524658203,26.724504470825195,0.6214956641197205,,10.014166831970215,106.51476287841797,21.26021385192871,3.060621500015259,4.365437984466553,2220.204115124,0.39524930715560913,179.36083984375,1765264023.4258091,246.37095642089844,110.5579833984375,0.3555668890476227,0.3174748718738556,0.1617288887500763,2.1285953521728516,144179200.0,40.89552307128906
,,,,,,,105.79430389404297,,,,2220.204674318,,,1765264023.4269853,,109.6311264038086,,,,,144998400.0,
,,,,,,,109.19307708740234,,,,2220.205181763,,,1765264023.4275422,,110.85562133789062,,,,,145817600.0,
,,,,,,,107.94300079345703,,,,2220.205813262,,,1765264023.4280696,,109.9361801147461,,,,,146636800.0,
,,,,,,,109.85822296142578,,,,2220.206298457,,,1765264023.428693,,110.71844482421875,,,,,147456000.0,
,,,,,,,109.37098693847656,,,,2220.206801562,,,1765264023.429195,,110.57878112792969,,,,,148275200.0,
,,,,,,,113.17019653320312,,,,2220.207327118,,,1765264023.4296935,,112.93963623046875,,,,,149094400.0,
,,,,,,,110.23930358886719,,,,2220.207803741,,,1765264023.4301848,,109.8580551147461,,,,,149913600.0,
,,,,,,,111.7403335571289,,,,2220.208293926,,,1765264023.4307005,,110.6010971069336,,,,,150732800.0,
,,,,,,,112.63278198242188,,,,2220.208800356,,,1765264023.4311852,,111.4271469116211,,,,,151552000.0,
,,,,,,,114.29795837402344,,,,2220.209305255,,,1765264023.4316993,,112.46639251708984,,,,,152371200.0,
,,,,,,,114.52793884277344,,,,2220.209795486,,,1765264023.4322064,,111.70818328857422,,,,,153190400.0,
,,,,,,,114.55329895019531,,,,2220.210297264,,,1765264023.432693,,111.01248168945312,,,,,154009600.0,
,,,,,,,114.26980590820312,,,,2220.210782823,,,1765264023.4331987,,110.24701690673828,,,,,154828800.0,
,,,,,,,115.94474029541016,,,,2220.211285497,,,1765264023.4336853,,111.04713439941406,,,,,155648000.0,
,,,,,,,117.9714584350586,,,,2220.211809262,,,1765264023.4341867,,112.71949005126953,,,,,156467200.0,
7.9684062004089355,0.7251993417739868,49.860652923583984,25.952030181884766,0.5972729921340942,,9.987508773803711,115.91212463378906,18.729902267456055,2.983436107635498,4.183565616607666,2220.214794397,0.37053918838500977,176.52101135253906,1765264023.4366987,240.9980010986328,110.77843475341797,0.3478833734989166,0.2943449318408966,0.14963936805725098,2.0898168087005615,157286400.0,44.68965530395508
,,,,,,,116.63523864746094,,,,2220.215313034,,,1765264023.4376943,,110.65664672851562,,,,,158105600.0,
,,,,,,,118.46822357177734,,,,2220.21581436,,,1765264023.4381957,,111.95182800292969,,,,,158924800.0,
,,,,,,,117.27052307128906,,,,2220.216298478,,,1765264023.438707,,110.86061096191406,,,,,159744000.0,
,,,,,,,117.21709442138672,,,,2220.216798183,,,1765264023.4391997,,110.22997283935547,,,,,160563200.0,
,,,,,,,121.0054931640625,,,,2220.217266922,,,1765264023.4396884,,112.5350112915039,,,,,161382400.0,
,,,,,,,120.5213394165039,,,,2220.217775748,,,1765264023.4401677,,111.8851089477539,,,,,162201600.0,
,,,,,,,118.59972381591797,,,,2220.218251253,,,1765264023.4406674,,110.26387023925781,,,,,163020800.0,
,,,,,,,121.46102905273438,,,,2220.218757517,,,1765264023.4411526,,111.92495727539062,,,,,163840000.0,
,,,,,,,121.03539276123047,,,,2220.219243726,,,1765264023.4416573,,111.57783508300781,,,,,164659200.0,
,,,,,,,122.46131896972656,,,,2220.219739022,,,1765264023.442137,,112.28805541992188,,,,,165478400.0,
,,,,,,,122.06360626220703,,,,2220.220217423,,,1765264023.4426425,,111.49005126953125,,,,,166297600.0,
,,,,,,,122.64077758789062,,,,2220.220722911,,,1765264023.4431183,,111.6679916381836,,,,,167116800.0,
,,,,,,,122.5949478149414,,,,2220.221209239,,,1765264023.4436255,,111.17377471923828,,,,,167936000.0,
,,,,,,,123.18689727783203,,,,2220.221738856,,,1765264023.4441056,,111.38394165039062,,,,,168755200.0,
,,,,,,,124.79595947265625,,,,2220.222279562,,,1765264023.4446132,,111.9978256225586,,,,,169574400.0,
