Agent Video,Validation Measures/euclidean_distance/qpos,Validation Measures/euclidean_distance/site_rpos,Validation Measures/discrete_frechet_distance/site_rrotvec,Validation Measures/dynamic_time_warping/site_rrotvec,_step,Validation Info/Mean Episode Return,Validation Measures/euclidean_distance/qvel,Validation Measures/dynamic_time_warping/site_rpos,Validation Measures/euclidean_distance/site_rvel,Mean Episode Length,Validation Measures/dynamic_time_warping/qpos,Validation Measures/discrete_frechet_distance/qvel,Validation Measures/dynamic_time_warping/site_rvel,Validation Measures/discrete_frechet_distance/site_rpos,Mean Episode Return,Validation Measures/dynamic_time_warping/qvel,Validation Measures/discrete_frechet_distance/site_rvel,Validation Measures/discrete_frechet_distance/qpos,Validation Measures/euclidean_distance/site_rrotvec,Validation Info/Mean Episode Length,_runtime,_timestamp
,,,,,17203200.0,,,,,45.59654998779297,,,,,18.199277877807617,,,,,,2218.241719368,1764572130.0000415
,,,,,18022400.0,,,,,46.19813919067383,,,,,18.508365631103516,,,,,,2218.242276112,1764572130.0006275
,,,,,18841600.0,,,,,46.9339485168457,,,,,19.011062622070312,,,,,,2218.24280585,1764572130.0011783
,,,,,19660800.0,,,,,47.13307189941406,,,,,19.25333023071289,,,,,,2218.243383714,1764572130.0017188
,,,,,20480000.0,,,,,47.4482421875,,,,,19.58084487915039,,,,,,2218.243909005,1764572130.0022752
,,,,,21299200.0,,,,,48.30076599121094,,,,,20.23593521118164,,,,,,2218.244606189,1764572130.0028176
,,,,,22118400.0,,,,,48.86712646484375,,,,,20.58856964111328,,,,,,2218.245097593,1764572130.0035486
,,,,,22937600.0,,,,,48.76516342163086,,,,,21.04121971130371,,,,,,2218.24560646,1764572130.004037
,,,,,23756800.0,,,,,49.3966178894043,,,,,21.403911590576172,,,,,,2218.246076081,1764572130.0045466
,,,,,24576000.0,,,,,49.89445495605469,,,,,21.727907180786133,,,,,,2218.246556873,1764572130.0050209
,,,,,25395200.0,,,,,50.08272933959961,,,,,22.248870849609375,,,,,,2218.247049021,1764572130.005503
,0.4550527334213257,0.33020713925361633,2.4383063316345215,76.46334838867188,26214400.0,20.230411529541016,3.6237375736236572,21.931913375854492,2.377444267272949,50.47507095336914,35.65021896362305,11.716530799865723,205.26278686523438,0.7444053292274475,22.646913528442383,296.2391662597656,4.924217224121094,0.9012445211410522,1.16461181640625,44.227272033691406,2218.250737976,1764572130.0087004
,,,,,27033600.0,,,,,51.352848052978516,,,,,23.0443058013916,,,,,,2218.25124097,1764572130.0096545
,,,,,27852800.0,,,,,51.67912673950195,,,,,23.585268020629883,,,,,,2218.251792976,1764572130.0101728
,,,,,28672000.0,,,,,52.42277526855469,,,,,24.295181274414062,,,,,,2218.252252594,1764572130.0106723
,,,,,29491200.0,,,,,52.732295989990234,,,,,24.599084854125977,,,,,,2218.252780775,1764572130.0111876
,,,,,30310400.0,,,,,52.59780502319336,,,,,24.686538696289062,,,,,,2218.253284649,1764572130.0116866
,,,,,31129600.0,,,,,53.20542526245117,,,,,25.075387954711914,,,,,,2218.253789817,1764572130.0122151
,,,,,31948800.0,,,,,53.937355041503906,,,,,25.832469940185547,,,,,,2218.254349395,1764572130.0127227
,,,,,32768000.0,,,,,53.910823822021484,,,,,26.042022705078125,,,,,,2218.254840165,1764572130.013281
,,,,,33587200.0,,,,,54.20230484008789,,,,,26.5374755859375,,,,,,2218.255330703,1764572130.013773
,,,,,34406400.0,,,,,55.12026596069336,,,,,27.209442138671875,,,,,,2218.25585262,1764572130.0142715
,,,,,35225600.0,,,,,55.11503601074219,,,,,27.172948837280273,,,,,,2218.256337437,1764572130.0147696
,,,,,36044800.0,,,,,55.33417510986328,,,,,27.479841232299805,,,,,,2218.256848788,1764572130.0152755
,,,,,36864000.0,,,,,55.86943817138672,,,,,28.015832901000977,,,,,,2218.257404591,1764572130.0157826
,,,,,37683200.0,,,,,56.280723571777344,,,,,28.142793655395508,,,,,,2218.257866171,1764572130.016287
,,,,,38502400.0,,,,,56.56387710571289,,,,,28.463056564331055,,,,,,2218.258608618,1764572130.0167947
,0.4536067545413971,0.32660117745399475,2.0723884105682373,60.473236083984375,39321600.0,23.52358055114746,3.5486795902252197,21.266342163085938,2.335928201675415,56.721614837646484,35.799346923828125,11.416935920715332,198.464599609375,0.7226972579956055,28.85819435119629,287.8887939453125,4.834835529327393,0.892824649810791,0.9557945132255554,46.93939208984375,2218.261821478,1764572130.0197575
,,,,,40140800.0,,,,,57.2158088684082,,,,,29.03725242614746,,,,,,2218.262372531,1764572130.020747
,,,,,40960000.0,,,,,57.72056198120117,,,,,29.769351959228516,,,,,,2218.262891288,1764572130.0212967
,,,,,41779200.0,,,,,58.29197311401367,,,,,30.48981475830078,,,,,,2218.263438762,1764572130.0218196
,,,,,42598400.0,,,,,58.26655197143555,,,,,30.256534576416016,,,,,,2218.263958804,1764572130.0223653
,,,,,43417600.0,,,,,58.40468215942383,,,,,30.4249210357666,,,,,,2218.264475749,1764572130.0228875
,,,,,44236800.0,,,,,58.84932327270508,,,,,30.997060775756836,,,,,,2218.264976585,1764572130.023412
,,,,,45056000.0,,,,,59.478904724121094,,,,,31.557723999023438,,,,,,2218.265507457,1764572130.02391
,,,,,45875200.0,,,,,59.54835891723633,,,,,31.64284896850586,,,,,,2218.266057341,1764572130.0244408
,,,,,46694400.0,,,,,59.88266372680664,,,,,31.981067657470703,,,,,,2218.266525772,1764572130.0249488
,,,,,47513600.0,,,,,60.22569274902344,,,,,32.86570739746094,,,,,,2218.267052887,1764572130.0254593
,,,,,48332800.0,,,,,60.64234924316406,,,,,33.114356994628906,,,,,,2218.267625356,1764572130.025981
,,,,,49152000.0,,,,,60.53017044067383,,,,,33.223297119140625,,,,,,2218.268270131,1764572130.026493
,,,,,49971200.0,,,,,61.09962844848633,,,,,33.522682189941406,,,,,,2218.268820978,1764572130.0271554
,,,,,50790400.0,,,,,61.55702590942383,,,,,34.1253776550293,,,,,,2218.269372714,1764572130.027729
,,,,,51609600.0,,,,,61.31224822998047,,,,,34.208580017089844,,,,,,2218.269874084,1764572130.0282953
,0.44255074858665466,0.2997102737426758,1.7240569591522217,50.19791030883789,52428800.0,28.879661560058594,3.367802858352661,19.244979858398438,2.2554614543914795,61.32106018066406,34.74994659423828,10.953160285949707,191.36431884765625,0.6850435733795166,34.58487319946289,274.5598449707031,4.715801239013672,0.8492113351821899,0.8240267634391785,51.63200378417969,2218.272957627,1764572130.0308454
,,,,,53248000.0,,,,,62.2778434753418,,,,,35.27383041381836,,,,,,2218.273519675,1764572130.0318804
,,,,,54067200.0,,,,,61.74994659423828,,,,,35.04978561401367,,,,,,2218.274464047,1764572130.032436
,,,,,54886400.0,,,,,62.362430572509766,,,,,35.87025833129883,,,,,,2218.275190387,1764572130.0331655
,,,,,55705600.0,,,,,63.10139083862305,,,,,36.67790222167969,,,,,,2218.275760119,1764572130.0340564
,,,,,56524800.0,,,,,63.60162353515625,,,,,36.758460998535156,,,,,,2218.276326326,1764572130.0346751
,,,,,57344000.0,,,,,63.63630676269531,,,,,37.39574432373047,,,,,,2218.276874607,1764572130.0352437
,,,,,58163200.0,,,,,63.64356994628906,,,,,36.93903350830078,,,,,,2218.277391972,1764572130.0357876
,,,,,58982400.0,,,,,64.70115661621094,,,,,38.12394332885742,,,,,,2218.278041289,1764572130.0363197
,,,,,59801600.0,,,,,64.12427520751953,,,,,37.48515701293945,,,,,,2218.278648366,1764572130.0368888
,,,,,60620800.0,,,,,65.09795379638672,,,,,38.72265625,,,,,,2218.279265589,1764572130.0375464
,,,,,61440000.0,,,,,65.27915954589844,,,,,38.650638580322266,,,,,,2218.279755641,1764572130.038101
,,,,,62259200.0,,,,,65.4299087524414,,,,,39.17251205444336,,,,,,2218.280371524,1764572130.0386615
,,,,,63078400.0,,,,,65.34281921386719,,,,,39.319244384765625,,,,,,2218.280881653,1764572130.0392191
,,,,,63897600.0,,,,,65.906005859375,,,,,39.549808502197266,,,,,,2218.281444905,1764572130.0397954
,,,,,64716800.0,,,,,65.62022399902344,,,,,40.03805923461914,,,,,,2218.282056573,1764572130.0403545
,0.44961342215538025,0.2969335913658142,1.604967474937439,44.82538986206055,65536000.0,31.832191467285156,3.2164900302886963,19.917882919311523,2.2504754066467285,65.85401153564453,35.650062561035156,10.594054222106934,191.9855499267578,0.643204927444458,39.83744812011719,261.52239990234375,4.538212299346924,0.8291429877281189,0.7501101493835449,53.390907287597656,2218.285240881,1764572130.042968
,,,,,66355200.0,,,,,66.36414337158203,,,,,40.63043212890625,,,,,,2218.285830677,1764572130.04416
,,,,,67174400.0,,,,,67.47169494628906,,,,,40.865638732910156,,,,,,2218.286325616,1764572130.0447114
,,,,,67993600.0,,,,,68.2307357788086,,,,,42.0640983581543,,,,,,2218.286878781,1764572130.045245
,,,,,68812800.0,,,,,67.77005004882812,,,,,41.91476821899414,,,,,,2218.287365048,1764572130.0457664
,,,,,69632000.0,,,,,67.98263549804688,,,,,42.11845016479492,,,,,,2218.287936199,1764572130.0462914
,,,,,70451200.0,,,,,68.34931945800781,,,,,42.371395111083984,,,,,,2218.288482453,1764572130.0468469
,,,,,71270400.0,,,,,68.24253845214844,,,,,42.984596252441406,,,,,,2218.289033974,1764572130.0474017
,,,,,72089600.0,,,,,68.96768951416016,,,,,43.367374420166016,,,,,,2218.289557907,1764572130.04795
,,,,,72908800.0,,,,,69.76091003417969,,,,,43.6892204284668,,,,,,2218.290085444,1764572130.0484853
,,,,,73728000.0,,,,,70.25171661376953,,,,,44.06575393676758,,,,,,2218.290634286,1764572130.049008
,,,,,74547200.0,,,,,70.16024017333984,,,,,44.01522445678711,,,,,,2218.291183292,1764572130.0495317
,,,,,75366400.0,,,,,70.22917175292969,,,,,44.574703216552734,,,,,,2218.291736993,1764572130.0501144
,,,,,76185600.0,,,,,71.3027572631836,,,,,44.961910247802734,,,,,,2218.292213582,1764572130.0506318
,,,,,77004800.0,,,,,70.9268798828125,,,,,45.07860565185547,,,,,,2218.292734249,1764572130.051143
,,,,,77824000.0,,,,,72.02134704589844,,,,,45.89040756225586,,,,,,2218.293244292,1764572130.0516648
,0.4360366761684418,0.2686725854873657,1.3537453413009644,38.11385726928711,78643200.0,35.521400451660156,3.2238850593566895,17.612472534179688,2.2000083923339844,72.12720489501953,34.481903076171875,10.465055465698242,186.10316467285156,0.5556387305259705,45.71908187866211,260.3601379394531,4.482564449310303,0.8101047873497009,0.6472280621528625,50.97222137451172,2218.296354922,1764572130.0542383
,,,,,79462400.0,,,,,72.7144775390625,,,,,46.36032485961914,,,,,,2218.296846902,1764572130.0552785
,,,,,80281600.0,,,,,73.10363006591797,,,,,46.620567321777344,,,,,,2218.297379591,1764572130.0557828
,,,,,81100800.0,,,,,73.79615020751953,,,,,46.95098114013672,,,,,,2218.297936642,1764572130.0563166
,,,,,81920000.0,,,,,74.33300018310547,,,,,47.635337829589844,,,,,,2218.298451702,1764572130.0568182
,,,,,82739200.0,,,,,74.88327026367188,,,,,48.12907409667969,,,,,,2218.299018859,1764572130.057358
,,,,,83558400.0,,,,,75.90174865722656,,,,,48.79167938232422,,,,,,2218.299550313,1764572130.0579264
,,,,,84377600.0,,,,,76.7708969116211,,,,,49.429718017578125,,,,,,2218.300087619,1764572130.0584674
,,,,,85196800.0,,,,,76.71924591064453,,,,,49.97435760498047,,,,,,2218.300585876,1764572130.0590074
,,,,,86016000.0,,,,,77.21167755126953,,,,,49.66304397583008,,,,,,2218.301116523,1764572130.0595174
,,,,,86835200.0,,,,,77.63975524902344,,,,,49.552406311035156,,,,,,2218.301622055,1764572130.0600395
,,,,,87654400.0,,,,,77.38169860839844,,,,,49.78639221191406,,,,,,2218.302151867,1764572130.0605536
,,,,,88473600.0,,,,,77.8385009765625,,,,,50.25043869018555,,,,,,2218.302662441,1764572130.0610776
,,,,,89292800.0,,,,,79.1508560180664,,,,,51.499420166015625,,,,,,2218.303165283,1764572130.0615907
,,,,,90112000.0,,,,,80.36962890625,,,,,51.82502746582031,,,,,,2218.303703154,1764572130.0620964
,,,,,90931200.0,,,,,80.06237030029297,,,,,51.85292053222656,,,,,,2218.304220272,1764572130.0626209
,0.4398333728313446,0.2796761095523834,1.3236792087554932,38.16271209716797,91750400.0,37.32216262817383,3.1255764961242676,18.94624900817871,2.1530237197875977,80.4710693359375,35.07597732543945,10.305370330810547,181.6863555908203,0.5454116463661194,52.60459518432617,251.66815185546875,4.242300510406494,0.7888421416282654,0.64253830909729,52.64044952392578,2218.307485519,1764572130.0652645
,,,,,92569600.0,,,,,81.2818603515625,,,,,52.6813850402832,,,,,,2218.308082179,1764572130.0663202
,,,,,93388800.0,,,,,82.0285873413086,,,,,53.12308883666992,,,,,,2218.308661272,1764572130.066972
,,,,,94208000.0,,,,,82.33568572998047,,,,,53.702125549316406,,,,,,2218.309241894,1764572130.0675526
,,,,,95027200.0,,,,,83.68924713134766,,,,,54.87384033203125,,,,,,2218.309825277,1764572130.068123
,,,,,95846400.0,,,,,83.6571273803711,,,,,55.077667236328125,,,,,,2218.310386262,1764572130.0687244
,,,,,96665600.0,,,,,84.64972686767578,,,,,55.531578063964844,,,,,,2218.310910761,1764572130.0693123
,,,,,97484800.0,,,,,85.64491271972656,,,,,56.379695892333984,,,,,,2218.31149182,1764572130.06984
,,,,,98304000.0,,,,,86.20680236816406,,,,,57.187679290771484,,,,,,2218.312064571,1764572130.070409
,,,,,99123200.0,,,,,85.34024047851562,,,,,56.25567626953125,,,,,,2218.312629313,1764572130.0709896
,,,,,99942400.0,,,,,87.00372314453125,,,,,57.70957946777344,,,,,,2218.31318633,1764572130.0715315
,,,,,100761600.0,,,,,88.85624694824219,,,,,58.73508071899414,,,,,,2218.313792268,1764572130.072095
,,,,,101580800.0,,,,,88.7781753540039,,,,,58.801937103271484,,,,,,2218.314345957,1764572130.0726812
,,,,,102400000.0,,,,,88.77696228027344,,,,,58.68935775756836,,,,,,2218.314922706,1764572130.073264
,,,,,103219200.0,,,,,91.40738677978516,,,,,60.68489074707031,,,,,,2218.315570514,1764572130.0738475
,,,,,104038400.0,,,,,90.71247100830078,,,,,60.169010162353516,,,,,,2218.316111241,1764572130.0744922
,0.42616140842437744,0.25696972012519836,1.2030510902404785,34.383872985839844,104857600.0,42.12751770019531,3.1417717933654785,17.09922981262207,2.154566526412964,92.18754577636719,33.4230842590332,10.449678421020508,181.51467895507812,0.49787816405296326,61.76243591308594,251.0776824951172,4.314871788024902,0.7476766109466553,0.6146364808082581,52.3194465637207,2218.319510747,1764572130.0772002
,,,,,105676800.0,,,,,91.98345947265625,,,,,61.34549331665039,,,,,,2218.320133863,1764572130.078392
,,,,,106496000.0,,,,,93.10865783691406,,,,,62.072628021240234,,,,,,2218.32067147,1764572130.079027
,,,,,107315200.0,,,,,93.5263900756836,,,,,63.85411834716797,,,,,,2218.321273348,1764572130.0795856
,,,,,108134400.0,,,,,95.3182144165039,,,,,64.340576171875,,,,,,2218.32176293,1764572130.0801492
,,,,,108953600.0,,,,,94.28775787353516,,,,,63.897151947021484,,,,,,2218.322318369,1764572130.0806892
,,,,,109772800.0,,,,,96.35686492919922,,,,,65.3270263671875,,,,,,2218.32284346,1764572130.0812447
,,,,,110592000.0,,,,,96.27587890625,,,,,66.15414428710938,,,,,,2218.32340253,1764572130.0817583
,,,,,111411200.0,,,,,98.26390838623047,,,,,67.26649475097656,,,,,,2218.323950048,1764572130.0823276
,,,,,112230400.0,,,,,97.563232421875,,,,,67.1410140991211,,,,,,2218.324525238,1764572130.082864
,,,,,113049600.0,,,,,99.53004455566406,,,,,68.75299835205078,,,,,,2218.325066272,1764572130.083405
,,,,,113868800.0,,,,,100.49514770507812,,,,,68.54872131347656,,,,,,2218.325591149,1764572130.0839827
,,,,,114688000.0,,,,,100.0119400024414,,,,,68.86145782470703,,,,,,2218.326134204,1764572130.084516
,,,,,115507200.0,,,,,101.12254333496094,,,,,70.72265625,,,,,,2218.326657106,1764572130.0850568
,,,,,116326400.0,,,,,102.94261932373047,,,,,72.50415802001953,,,,,,2218.327200199,1764572130.0855832
,,,,,117145600.0,,,,,101.740234375,,,,,72.64266204833984,,,,,,2218.327727568,1764572130.0861232
,0.4005398154258728,0.22743184864521027,1.0387691259384155,31.35984230041504,117964800.0,39.74404525756836,3.028249979019165,14.687996864318848,2.076162099838257,103.32170867919922,31.66701889038086,10.111248970031738,175.22093200683594,0.40666472911834717,73.06909942626953,245.18553161621094,4.236756801605225,0.6972611546516418,0.5489031672477722,49.432430267333984,2218.331249966,1764572130.0889306
,,,,,118784000.0,,,,,101.6500244140625,,,,,72.3759994506836,,,,,,2218.331849668,1764572130.0901613
,,,,,119603200.0,,,,,104.549560546875,,,,,76.1404037475586,,,,,,2218.332454674,1764572130.0907657
,,,,,120422400.0,,,,,103.76874542236328,,,,,75.38043975830078,,,,,,2218.332930911,1764572130.0913084
,,,,,121241600.0,,,,,106.06287384033203,,,,,77.56169891357422,,,,,,2218.333551668,1764572130.0918489
,,,,,122060800.0,,,,,105.68910217285156,,,,,77.53146362304688,,,,,,2218.334018639,1764572130.0923898
,,,,,122880000.0,,,,,105.9356689453125,,,,,78.20201110839844,,,,,,2218.334621318,1764572130.0929396
,,,,,123699200.0,,,,,104.91576385498047,,,,,77.98805236816406,,,,,,2218.335106188,1764572130.0934768
,,,,,124518400.0,,,,,105.4814453125,,,,,79.33940887451172,,,,,,2218.335631856,1764572130.0940244
,,,,,125337600.0,,,,,106.43192291259766,,,,,80.68931579589844,,,,,,2218.336233877,1764572130.0945578
,,,,,126156800.0,,,,,106.56826782226562,,,,,81.14308166503906,,,,,,2218.336712108,1764572130.0951114
,,,,,126976000.0,,,,,108.0894775390625,,,,,84.3992691040039,,,,,,2218.337265491,1764572130.095634
,,,,,127795200.0,,,,,107.95263671875,,,,,84.73418426513672,,,,,,2218.337896306,1764572130.096187
,,,,,128614400.0,,,,,108.54837799072266,,,,,85.63334655761719,,,,,,2218.338496355,1764572130.0967736
,,,,,129433600.0,,,,,107.77851867675781,,,,,86.63755798339844,,,,,,2218.339060533,1764572130.0973794
,,,,,130252800.0,,,,,107.11473846435547,,,,,85.8327407836914,,,,,,2218.33974201,1764572130.0979536
,0.39424192905426025,0.19387514889240265,0.9820286631584167,27.620229721069336,131072000.0,41.85778045654297,3.147998809814453,11.507330894470215,2.2048583030700684,107.06903839111328,30.5874080657959,10.402109146118164,186.49136352539062,0.35538238286972046,86.70965576171875,253.78285217285156,4.498287677764893,0.6863822340965271,0.4927246868610382,47.01408386230469,2218.34310925,1764572130.10096
,,,,,131891200.0,,,,,108.33502960205078,,,,,89.32666778564453,,,,,,2218.343669684,1764572130.102009
,,,,,132710400.0,,,,,105.99227142333984,,,,,87.82768249511719,,,,,,2218.34419552,1764572130.1025891
,,,,,133529600.0,,,,,108.67584991455078,,,,,90.37126922607422,,,,,,2218.344713413,1764572130.103105
,,,,,134348800.0,,,,,110.24671173095703,,,,,92.81368255615234,,,,,,2218.345191483,1764572130.103634
,,,,,135168000.0,,,,,108.75635528564453,,,,,91.94990539550781,,,,,,2218.345723959,1764572130.104123
,,,,,135987200.0,,,,,108.61720275878906,,,,,92.94651794433594,,,,,,2218.346270382,1764572130.104643
,,,,,136806400.0,,,,,109.95453643798828,,,,,94.74677276611328,,,,,,2218.346827132,1764572130.105141
,,,,,137625600.0,,,,,109.92545318603516,,,,,95.28302001953125,,,,,,2218.347454566,1764572130.105722
,,,,,138444800.0,,,,,108.50389862060547,,,,,95.59170532226562,,,,,,2218.347998024,1764572130.1062562
,,,,,139264000.0,,,,,109.05043029785156,,,,,96.41448211669922,,,,,,2218.348640595,1764572130.10688
,,,,,140083200.0,,,,,108.26819610595703,,,,,96.67064666748047,,,,,,2218.349255593,1764572130.107479
,,,,,140902400.0,,,,,108.90364074707031,,,,,98.09457397460938,,,,,,2218.349779164,1764572130.1081073
,,,,,141721600.0,,,,,109.44383239746094,,,,,98.69535827636719,,,,,,2218.350361914,1764572130.10869
,,,,,142540800.0,,,,,108.94981384277344,,,,,99.57109069824219,,,,,,2218.350870415,1764572130.1092548
,,,,,143360000.0,,,,,108.02161407470703,,,,,99.28756713867188,,,,,,2218.351398944,1764572130.1097913
,0.38632503151893616,0.17872989177703857,0.8050412535667419,20.7886962890625,144179200.0,44.603233337402344,3.086946964263916,10.484760284423828,2.122143507003784,108.38467407226562,29.666484832763672,10.430511474609375,179.02713012695312,0.33619800209999084,100.85538482666016,247.6235809326172,4.295434951782227,0.6609760522842407,0.3957546055316925,41.536231994628906,2218.354381525,1764572130.1122997
,,,,,144998400.0,,,,,109.92243194580078,,,,,103.14442443847656,,,,,,2218.354941935,1764572130.113291
,,,,,145817600.0,,,,,110.12689971923828,,,,,104.37345886230469,,,,,,2218.3554737,1764572130.1138575
,,,,,146636800.0,,,,,109.72698211669922,,,,,103.97811126708984,,,,,,2218.356020443,1764572130.1143813
,,,,,147456000.0,,,,,109.5344009399414,,,,,104.69995880126953,,,,,,2218.356553239,1764572130.1149457
,,,,,148275200.0,,,,,110.78703308105469,,,,,106.56197357177734,,,,,,2218.357067169,1764572130.1154723
,,,,,149094400.0,,,,,111.24436950683594,,,,,106.61900329589844,,,,,,2218.357642267,1764572130.1159816
,,,,,149913600.0,,,,,110.16461944580078,,,,,106.7981185913086,,,,,,2218.358185287,1764572130.1165388
,,,,,150732800.0,,,,,110.05607604980469,,,,,107.55670928955078,,,,,,2218.358725524,1764572130.1170824
,,,,,151552000.0,,,,,109.0146713256836,,,,,107.11872100830078,,,,,,2218.359277497,1764572130.117626
,,,,,152371200.0,,,,,110.86519622802734,,,,,109.34152221679688,,,,,,2218.359812544,1764572130.1181753
,,,,,153190400.0,,,,,109.45452880859375,,,,,109.3423080444336,,,,,,2218.360319194,1764572130.1187289
,,,,,154009600.0,,,,,110.98247528076172,,,,,111.4471664428711,,,,,,2218.360845005,1764572130.119244
,,,,,154828800.0,,,,,111.6777114868164,,,,,112.6851806640625,,,,,,2218.361350003,1764572130.119775
,,,,,155648000.0,,,,,112.36598205566406,,,,,112.93319702148438,,,,,,2218.361843624,1764572130.1202805
,,,,,156467200.0,,,,,111.39530944824219,,,,,113.74237060546875,,,,,,2218.362365977,1764572130.1207752
,0.37827691435813904,0.1655423492193222,0.7003802061080933,17.975622177124023,157286400.0,48.6146354675293,3.031888961791992,9.116159439086914,2.081594705581665,111.174072265625,28.70816993713379,10.503408432006836,174.54470825195312,0.3021410405635834,112.76766967773438,244.6790008544922,4.190692901611328,0.6297874450683594,0.3709827959537506,44.68965530395508,2218.365386508,1764572130.1233532
,,,,,158105600.0,,,,,111.86557006835938,,,,,115.28832244873047,,,,,,2218.365895662,1764572130.1243184
,,,,,158924800.0,,,,,111.93535614013672,,,,,115.1183090209961,,,,,,2218.36661146,1764572130.124822
,,,,,159744000.0,,,,,110.72560119628906,,,,,114.91522979736328,,,,,,2218.367169023,1764572130.1255229
,,,,,160563200.0,,,,,110.26248168945312,,,,,115.52826690673828,,,,,,2218.367658424,1764572130.1260772
,,,,,161382400.0,,,,,110.96135711669922,,,,,116.82664489746094,,,,,,2218.368190491,1764572130.126586
,,,,,162201600.0,,,,,111.40924072265625,,,,,117.19539642333984,,,,,,2218.368737082,1764572130.1271002
,,,,,163020800.0,,,,,111.58448791503906,,,,,118.11837005615234,,,,,,2218.369240277,1764572130.1276085
,,,,,163840000.0,,,,,111.52216339111328,,,,,118.23869323730469,,,,,,2218.369737374,1764572130.1281471
,,,,,164659200.0,,,,,112.08011627197266,,,,,120.10926055908203,,,,,,2218.370301584,1764572130.1286569
,,,,,165478400.0,,,,,111.23463439941406,,,,,119.64328002929688,,,,,,2218.370751448,1764572130.1291854
,,,,,166297600.0,,,,,111.23680877685547,,,,,119.78624725341797,,,,,,2218.371231098,1764572130.1296759
,,,,,167116800.0,,,,,112.24938201904297,,,,,121.58363342285156,,,,,,2218.371765228,1764572130.1301594
,,,,,167936000.0,,,,,111.94233703613281,,,,,122.34099578857422,,,,,,2218.372233131,1764572130.1306565
,,,,,168755200.0,,,,,111.9134521484375,,,,,122.45825958251953,,,,,,2218.372714191,1764572130.1311605
,,,,,169574400.0,,,,,111.88029479980469,,,,,122.85710144042969,,,,,,2218.37324688,1764572130.1316428
